prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild
Hiroshima,21958,0,0,-8.625,99.44855654,2817000,99.94731,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Hiroshima,21965,0,0,1.5,99.44855654,2817000,99.94731,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Hiroshima,21972,0,0,-1.25,98.94287969,2817000,99.41735429,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Hiroshima,21979,1,0,-8.5,95.90881862,2817000,96.23762,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Hiroshima,21986,0,0,-4.5,95.90881862,2817000,96.23762,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Hiroshima,21993,2,0,0.25,95.90881862,2817000,96.23762,,,,,,,,,,,,,,0,,,,,2,1,0,0,,,,,
Hiroshima,22000,3,0,-1,95.90881862,2817000,96.23762,,,,,,,,,,,,,,0,,,,,5,1,0,0,,,,,
Hiroshima,22007,9,0,-3.5,89.01412531,2817000,91.04995571,,,,,,,,,,,,,,0,,,,,15,1,0,0,,,,,
Hiroshima,22014,47,0,-8,86.25624799,2817000,88.97489,,,,,,,,,,,,,,0,,,,,53,3,0,0,,,,,
Hiroshima,22021,70,1,-21.25,86.25624799,2817000,88.97489,,,,,,,,,,,,,,0,,,,,121,11,0,0,,,,,
Hiroshima,22028,16,1,-25.25,86.25624799,2817000,88.97489,,,,,,,,,,,,,,0,,,,,129,15,1,0,,,,,
Hiroshima,22035,13,0,-26,84.53943063,2817000,88.37386143,,,,,,,,,,,,,,0,,,,,125,35,2,0,,,,,
Hiroshima,22042,4,0,-26.25,82.25034081,2817000,87.57249,,,,,,,,,,,,,,0,,,,,81,82,2,0,,,,,
Hiroshima,22049,1,0,-20.25,82.25034081,2817000,87.57249,,,,,,,,,,,,,,1,2,35,,,50,113,2,1,,,,,
Hiroshima,22056,1,1,-16,82.25034081,2817000,87.57249,,,,,,,,,,,,,,1,1,35,,,22,143,2,1,,,,,
Hiroshima,22063,0,0,-14.75,82.25034081,2817000,87.57249,,,,,,,,,,,,,,0,0,35,,,11,153,3,0,,,,,
Hiroshima,22070,1,0,-11,89.44107951,2817000,92.45901,,,,,,,,,,,,,,0,0,35,,,2,163,3,0,,,,,
Hiroshima,22077,0,0,-14.25,89.44107951,2817000,92.45901,,,,,,,,,,,,,,0,0,35,,,0,165,3,0,,,,,
Hiroshima,22084,0,0,-9.5,89.44107951,2817000,92.45901,,,,,,,,,,,,,,0,0,35,,,0,165,3,0,,,,,
Hiroshima,22091,0,0,-11,89.44107951,2817000,92.45901,,,,,,,,,,,,,,0,0,35,,,0,165,3,0,,,,,
Hiroshima,22098,1,0,-11.25,90.8793571,2817000,94.49636714,,,,,,,,,,,,,,0,0,35,,,1,165,3,0,,,,,
Hiroshima,22105,10,0,-16.75,91.45466814,2817000,95.31131,,,,,,,,,,,,,,0,0,35,,,10,166,3,0,,,,,
Hiroshima,22112,30,0,-9.25,91.45466814,2817000,95.31131,,,,,,,,,,,,,,0,0,35,,,35,170,3,0,,,,,
Hiroshima,22119,52,0,-11.25,91.45466814,2817000,95.31131,,,,,,,,,,,,,,0,0,35,,,60,194,3,0,,,,,
Hiroshima,22126,96,0,-10.75,91.81860658,2817000,95.66855857,,,,,,,,,,,,,,0,0,35,,,113,233,3,0,,,,,
Hiroshima,22133,51,0,-7.75,92.72845269,2817000,96.56168,,,,,,,,,,,,,,1,0,72,,,89,306,3,1,,,,,
Hiroshima,22140,29,0,-9.5,92.72845269,2817000,96.56168,,,,,,,,,,,,,,1,0,72,,,73,360,3,1,,,,,
Hiroshima,22147,14,0,-11.5,92.72845269,2817000,96.56168,,,,,,,,,,,,,,1,1,72,,,28,419,3,1,,,,,
Hiroshima,22154,7,0,-11,92.72845269,2817000,96.56168,,,,,,,,,,,,,,0,0,72,,,16,438,3,0,,,,,
Hiroshima,22161,1,0,-11.75,94.6525795,2817000,96.99765714,,,,,,,,,,,,,,0,0,72,,,9,447,3,0,,,,,
Hiroshima,22168,9,0,-9.25,94.9732673,2817000,97.07032,,,,,,,,,,,,,,0,0,72,,,7,456,3,0,,,,,
Hiroshima,22175,8,0,-4.25,94.9732673,2817000,97.07032,,,,,,,,,,,,,,0,0,72,,,9,463,3,0,,,,,
Hiroshima,22182,56,0,-7.5,94.9732673,2817000,97.07032,,,,,,,,,,,,,,1,1,72,,,37,467,3,1,,,,,
Hiroshima,22189,71,0,-6.75,96.1902362,2817000,97.70898857,,,,,,,,,,,,,,0,2,72,,,106,491,3,0,,,,,
Hiroshima,22196,26,0,-6.5,97.10296287,2817000,98.18799,,,,,,,,,,,,,,0,1,72,,,55,568,3,0,,,,,
Hiroshima,22203,21,1,-4.25,97.10296287,2817000,98.18799,,,,,,,,,,,,,,1,1,72,,,39,606,4,1,,,,,
Hiroshima,22210,6,1,-4,97.10296287,2817000,98.18799,,,,,,,,,,,,,,0,1,72,,,18,632,5,0,,,,,
Hiroshima,22217,6,0,-3.5,97.01957779,2817000,98.18916857,,,,,,,,,,,,,,0,0,72,,,14,643,5,0,,,,,
Hiroshima,22224,14,0,-4.25,96.51926732,2817000,98.19624,,,,,,,,,,,,,,1,0,72,,,18,648,5,1,,,,,
Hiroshima,22231,24,0,-2.5,96.51926732,2817000,98.19624,,,,,,,,,,,,,,1,1,72,,,29,658,5,1,,,,,
Hiroshima,22238,50,1,-3.25,96.51926732,2817000,98.19624,,,,,,,,,,,,,,0,1,72,,,51,685,6,0,,,,,
Hiroshima,22245,96,0,-6,96.51926732,2817000,98.19624,,,,,,,,,,,,,,2,0,72,,,62,714,6,2,,,,,
Hiroshima,22252,240,1,-9.25,96.08692055,2817000,97.52718857,,,,,,,,,,,,,,6,5,72,,,203,800,6,6,,,,,
