prefecture,year,month,positive,death,population,gdo,gdp,mobility,credit_all,credit_service,pos,travel,eventticket,restaurant_info,joboffer,event_info,travel_info,movie_info
Hiroshima,2020,9,119,0,2817000,97.395119,94.53223616,-8,-6,-6.5,-1.8888888,-10,-94.8291032,-21.86000854,-20.666666,-50.12026221,-16.63834865,-15.89643837
Hiroshima,2020,10,85,2,2817000,98.834251,96.52648051,-5,0,-2.5,6.2258062,40,-95.2380952,-16.81181804,-19.354839,-66.70631287,22.80442626,7.526432493
Hiroshima,2020,11,195,1,2817000,98.46302,96.30987408,-3.875,-3.5,-8.5,5,85,-92.6408747,-17.69978482,-10,-26.36329503,11.01800487,11.04832808
Hiroshima,2020,12,2462,29,2817000,98.214035,95.4804032,-13.75,-7,-12.5,6.8709679,12,-80.3329346,-45.4148121,-13.451612,-2.624096583,-13.53030954,-16.28783466
Hiroshima,2021,1,1497,57,2817000,,95.72704242,-21.75,-16.5,-22,8.75,-78,-50.4214799,-48.15464487,-4.5,-14.75658243,-43.30584923,-17.19578977
Hiroshima,2021,2,209,10,2817000,,95.01279536,-18.25,-9,-14,4,-74,-81,-40.42492981,-7,-60.32988984,-50.73559634,-9.163556457
Hiroshima,2021,3,147,4,2817000,,,-10.75,,,4.25,,,-35.23859806,-12.75,-21.47594933,-32.41126186,17.32122698
Hiroshima,2021,4,263,1,2817000,,,-10.25,,,3,,,-34,,,,
Hokkaido,2020,1,1,0,5286000,102.04228,100.0000003,,-1.5,0,3.4166667,-30,37.6261457,8.18111322,12.75,-5.909980951,3.724560528,3.379591868
Hokkaido,2020,2,69,2,5286000,101.36371,99.37728004,-6,-2.5,-3.5,6.0740743,-46,-10.9213483,-6.687418119,11.111111,-9.590957786,-1.122153744,-4.606152149
Hokkaido,2020,3,107,5,5286000,96.581688,95.55066852,-16.5,-8,-10.5,1.75,-87,-88.9196839,-36.79230509,3,-11.74402474,-13.5082552,-12.50798037
Hokkaido,2020,4,590,22,5286000,93.429321,88.31609222,-18,-14.5,-23.5,7.4666667,-94,-98.6856868,-60.65538661,-5.7666669,-62.91450137,-44.85546067,-23.4724197
Hokkaido,2020,5,324,57,5286000,92.141808,86.01040171,-19.25,-12,-20,6.25,-98,-99.5040561,-57.40596543,-19,-74.86206509,-53.92541532,-21.23220149
Hokkaido,2020,6,172,13,5286000,96.927765,92.92993904,-7.375,-8,-13.5,5.75,-91,-99.6837221,-38.0783041,-18,-63.28625307,-31.65600002,-34.55520709
Hokkaido,2020,7,165,4,5286000,97.004318,93.54756878,1,-4,-6,2.8709676,-60,-99.0263043,-21.08185143,-17,-56.15505966,-1.371941462,-48.85220244
Hokkaido,2020,8,353,0,5286000,97.776672,94.16715303,1.75,-5.5,-8.5,0.25,-26,-85.9845322,-31.06476131,-11.5,-63.9659589,-22.83902766,-36.65912044
Hokkaido,2020,9,326,4,5286000,99.309441,95.87632161,0.75,-7,-9,-8.1111107,-16,-94.5069738,-11.13796371,-13.111111,-58.72812197,-13.40098968,-5.106113442
Hokkaido,2020,10,1029,3,5286000,100.55643,97.14423664,1,-0.5,-4.5,8.2258062,28,-87.6016037,-11.03141641,-10.645162,-67.38878714,24.90065348,8.182482281
Hokkaido,2020,11,5732,84,5286000,100.29444,96.64599753,-12.375,-5.5,-11,4,22,-89.3656326,-34.77640717,-1.75,-28.65107513,10.57137406,-0.241360989
Hokkaido,2020,12,4570,259,5286000,99.643547,96.02376059,-16.25,-6.5,-13.5,5.7741938,-36,-82.5055777,-47.31717893,-5,-14.85018458,-12.4998404,-19.89279842
Hokkaido,2021,1,4007,149,5286000,,95.29471634,-22.5,-8,-12.5,7,-84,-72.8825948,-43.3074881,8.5,-16.84441963,-40.544473,-15.76849114
Hokkaido,2021,2,1648,75,5286000,,95.17967943,-22,-8.5,-16,7.75,-88,-69.4273226,-43.35339103,13,-54.56838296,-49.68718206,-5.42009816
Hokkaido,2021,3,1901,72,5286000,,,-17.75,,,3.5,,,-37.27695806,5.75,-17.10839923,-28.30879087,20.50373994
Hokkaido,2021,4,1387,52,5286000,,,-14.25,,,10,,,-36,,,,
Hyogo,2020,1,0,0,5484000,102.04228,100.0000007,,-3,-1,2,-4,-11.8828683,5.593838881,-1.0833334,-13.18744677,2.398192843,-0.034476197
Hyogo,2020,2,0,0,5484000,101.01283,99.48837711,-0.5,-2.5,-2.5,5.814815,-15,-15.5298417,-0.204851955,9.2592592,-5.791208267,-1.517239472,-6.882810466
Hyogo,2020,3,148,11,5484000,96.975418,95.16674747,-4.5,-7.5,-8.5,6,-63,-93.2631161,-22.25090525,0.75,-12.19125426,-14.63012529,-16.32539907
Hyogo,2020,4,498,16,5484000,89.568604,86.99631655,-20.875,-16.5,-25,9.166667,-96,-99.7328621,-66.04980039,-14.533334,-70.24040515,-45.07507658,-26.40118507
Hyogo,2020,5,53,15,5484000,86.411499,83.68921332,-21,-12,-19,5.75,-98,-99.8792492,-55.33991201,-29.5,-75.71355955,-49.86730904,-22.53039065
Hyogo,2020,6,7,3,5484000,92.697899,90.18296089,-11,-6,-10.5,3.5,-85,-99.6198898,-25.2353313,-28.25,-60.18243879,-23.96982048,-39.2987033
Hyogo,2020,7,514,0,5484000,93.757462,91.64599011,-10.75,-6.5,-9,3.6774194,-57,-95.5141146,-16.63770502,-24.387096,-62.16725093,-18.95885263,-52.26707097
Hyogo,2020,8,1055,8,5484000,94.517532,92.20135867,-11.25,-4.5,-8.5,5.75,-31,-92.95511,-24.53355541,-22.75,-69.42968686,-21.89493047,-40.41340578
Hyogo,2020,9,442,6,5484000,96.053352,94.1498024,-9.875,-5.5,-7.5,-4.1111112,32,-68.4099418,-13.09333739,-26.962963,-55.57498246,-6.057410928,-13.88483438
Hyogo,2020,10,533,4,5484000,97.201385,96.2723443,-6.5,0.5,-1,7.4516129,79,-61.8034284,-7.764964199,-26.612904,-64.60150098,41.48760096,8.435389573
Hyogo,2020,11,2372,18,5484000,97.422829,96.19444874,-6.25,-1.5,-5.5,2.25,82,-72.8943169,-15.53555058,-17.75,-30.04511128,24.96350609,4.684101091
Hyogo,2020,12,4378,130,5484000,96.731911,95.23979654,-12.25,-5,-11,3.7096775,26,-66.22796,-35.6752422,-22,-19.23326731,-1.783032854,-14.83021034
Hyogo,2021,1,6466,191,5484000,,95.57664652,-21,-11,-14,6.25,-68,-64.2843048,-38.21032679,-9,-9.368717542,-36.61828489,-11.09202374
Hyogo,2021,2,1502,128,5484000,,95.12696122,-17.75,-12,-18,4,-73,-55,-37.21918176,-16.5,-53.90592882,-48.32657569,-7.03065216
Hyogo,2021,3,2090,61,5484000,,,-9.75,,,1.25,,,-30.69539468,-18.25,-17.97836703,-23.83063243,20.77897803
Hyogo,2021,4,5682,35,5484000,,,-11.125,,,5,,,-35,,,,
Ibaraki,2020,1,0,0,2877000,102.04228,99.99999955,,-3.5,-2.5,5.5,29,-79.2152704,3.15323469,6.9166665,-8.014738897,5.13186729,6.281844964
Ibaraki,2020,2,0,0,2877000,101.34431,99.63941473,-0.5,0,1.5,9.7037039,30,37.0750481,1.169577086,5.2592592,-3.160626114,2.724927969,-4.628695093
Ibaraki,2020,3,24,0,2877000,98.574242,95.91353962,-3,-5.5,-8.5,5.5,-54,-94.0841055,-15.75788102,2.25,-8.044054665,-15.45625852,-12.44368827
Ibaraki,2020,4,139,7,2877000,92.523178,88.85467998,-19.625,-14,-22,15.1,-95,-100,-59.01642258,-11.033334,-59.82890265,-47.74695144,-22.65597405
Ibaraki,2020,5,5,3,2877000,88.712486,85.01031052,-21,-11,-18,12,-96,-99.0353698,-40.89084775,-27.75,-77.40080781,-51.02757091,-15.9370445
Ibaraki,2020,6,6,0,2877000,93.842415,90.54467545,-10,-3,-7,8.25,-74,-100,-16.51711866,-28.5,-63.1295896,-30.80692875,-32.76131045
Ibaraki,2020,7,120,0,2877000,94.984802,92.18331443,-11.25,-4,-6,3.7741935,-59,-100,-7.69727747,-25.67742,-56.86234963,-13.49733202,-47.16420155
Ibaraki,2020,8,251,3,2877000,96.66642,92.60345934,-10,-6,-9,6.25,-32,-100,-20.76677078,-20.75,-67.74079251,-28.31633645,-35.16574771
Ibaraki,2020,9,112,4,2877000,98.089096,94.39665482,-9.25,-7,-7,-4.7777777,56,-97.2765957,-4.808709443,-23.925926,-58.12012718,-14.91059252,-0.87027042
Ibaraki,2020,10,111,1,2877000,100.23694,96.60909248,-6,1,0,7.7419353,138,-87.8389831,3.95777841,-22.935484,-69.4681326,29.46653871,18.47105019
Ibaraki,2020,11,793,3,2877000,100.57027,96.44811591,-5.75,-4,-9,4.25,183,68.0818802,-9.105036829,-14.5,-28.42732446,19.8837949,14.19197816
Ibaraki,2020,12,885,15,2877000,99.504616,95.17184933,-11.75,-6.5,-11,6.032258,58,-96.0895522,-25.47689238,-17.225807,-13.26361022,-4.482196668,-10.53502556
Ibaraki,2021,1,2372,26,2877000,,96.5382594,-19,-10.5,-17.5,9.5,-61,-99.3637328,-33.66456032,-7,-10.80772185,-33.39453605,-9.637974134
Ibaraki,2021,2,937,47,2877000,,95.82268648,-15.75,-10.5,-14,9.75,-60,-93,-30.15067031,-11,-52.00058692,-45.10647724,-0.229129688
Ibaraki,2021,3,985,18,2877000,,,-8.5,,,5,,,-27.40941483,-10,-0.455190001,-22.96235152,36.3770934
Ibaraki,2021,4,692,2,2877000,,,-8.75,,,6,,,-24,,,,
Ishikawa,2020,1,0,0,1143000,102.04228,100.0000002,,2.5,-4,-4.1666665,-10,-23.3343204,11.47894328,-0.83333331,-1.913928288,7.752302364,2.533451163
Ishikawa,2020,2,6,0,1143000,100.63735,99.63596699,-1.75,4.5,3.5,1.8888888,-13,-60.4433344,1.890398179,-0.11111111,-1.314571256,-0.88358085,-3.565518553
Ishikawa,2020,3,7,0,1143000,94.478912,95.06626391,-7,0,3,2.5,-60,-95.0642578,-20.49591738,-1.5,-3.969683693,-17.27769523,-14.77273831
Ishikawa,2020,4,238,8,1143000,92.035324,88.12110833,-22.125,-1,-6.5,7.6999998,-97,-99.6775987,-67.80168847,-19.1,-60.32232944,-43.62246435,-27.94863621
Ishikawa,2020,5,47,17,1143000,89.080879,84.49987192,-21.5,-5.5,-4,4.25,-99,-99.6410947,-53.85592624,-33.25,-75.11493562,-44.75009386,-20.97608515
Ishikawa,2020,6,2,2,1143000,94.086395,90.79701588,-9.375,-1,-6,3,-81,-100,-31.17052152,-34,-66.14864971,5.757145546,-39.31008741
Ishikawa,2020,7,21,0,1143000,94.914856,91.72888015,-7.5,1.5,-0.5,-0.096774191,-25,-91.8307499,-15.97099334,-30.806452,-54.3599046,-3.918101322,-48.23313338
Ishikawa,2020,8,305,6,1143000,95.813095,91.62246021,-5.125,0,-3,0.75,-47,-99.7030123,-37.96867346,-23.5,-55.65181686,-28.50628245,-37.47959692
Ishikawa,2020,9,150,14,1143000,96.408638,94.10375309,-6.5,-2,-2.5,-1.4814814,-10,-93.1188858,-17.36941271,-29.888889,-59.76372734,-21.4438927,-10.03173608
Ishikawa,2020,10,34,2,1143000,97.526909,95.73242049,-1.5,-5,-8,2.6774194,67,-83.3774751,-1.641781049,-26.67742,-67.75009155,19.86863054,17.10001611
Ishikawa,2020,11,43,1,1143000,97.03894,96.12661193,2.5,0,1,2,95,-92.1587423,1.234491827,-16.75,-34.89873092,9.220620952,19.91491321
Ishikawa,2020,12,218,1,1143000,96.761406,95.2311369,-12.25,-3,-5.5,3.6129031,43,-64.3904675,-26.88314197,-20.161291,-9.59052368,-3.235725595,-10.89613955
Ishikawa,2021,1,391,7,1143000,,96.0586433,-27,-1,-9.5,3.5,-81,-87.2075807,-44.69103833,-15.75,-11.40911476,-32.49830945,-13.88331913
Ishikawa,2021,2,389,4,1143000,,96.09740808,-21,7.5,4.5,-0.75,-81,-75,-40.50313743,-13,-46.33456218,-45.80097471,-3.780743181
Ishikawa,2021,3,60,2,1143000,,,-8.5,,,-1,,,-34.01889319,-13.75,-2.406818367,-27.62984043,24.55326098
Ishikawa,2021,4,271,2,1143000,,,-8.375,,,-3,,,-37,,,,
Iwate,2020,1,0,0,1241000,102.04228,100.0000011,,-1,0.5,5,-3,-81.12,10.87118284,-2.4166667,-2.102114016,4.202265656,23.7904918
Iwate,2020,2,0,0,1241000,100.07469,99.63045611,0,-1.5,0,4.7407408,-13,-71.8512898,3.695752347,-1.1851852,-5.940812415,-4.203284493,15.25276971
Iwate,2020,3,0,0,1241000,96.484276,95.67389473,-2.75,0,-1,0.5,-54,-98.5079688,-14.38609456,-3.5,-17.81187788,-19.22512743,-7.056015348
Iwate,2020,4,0,0,1241000,92.397064,88.40190027,-9.25,-3.5,1,10.666667,-94,-99.9050633,-54.23595411,-13.433333,-46.511116,-46.78245603,-19.37294332
Iwate,2020,5,0,0,1241000,91.253098,85.12086499,-9,-3.5,-1.5,3.75,-98,-99.6466431,-38.87873732,-27.5,-68.89998643,-47.18583799,-17.09558899
Iwate,2020,6,0,0,1241000,95.622086,91.39502466,-0.5,-5,-1.5,4.75,-84,-100,-21.40656578,-28.25,-56.1525878,-27.47642082,-31.528117
Iwate,2020,7,4,0,1241000,95.155151,92.33347831,-0.25,3,0,-0.51612902,-61,-100,-11.17758768,-24,-56.40541993,-10.88004648,-43.59482344
Iwate,2020,8,15,0,1241000,96.59153,93.14275196,5.5,-2,-2.5,0,-55,-93.5057471,-33.9572766,-16,-68.12450524,-20.51439465,-33.3159728
Iwate,2020,9,4,0,1241000,97.476494,94.98865738,6.125,-5,-3.5,-8.333333,12,-99.6289425,-12.56971916,-19.666666,-73.4675874,-0.719932178,0.957025678
Iwate,2020,10,4,0,1241000,98.581322,96.70612382,10.25,0.5,-0.5,5.6451612,75,-82.4450366,-7.697538829,-15.290322,-60.61453591,35.37457957,16.81116642
Iwate,2020,11,167,3,1241000,98.297356,96.58877032,3.75,1.5,-1,-0.25,136,-97.0242469,-20.07780715,-5.25,-26.10942049,14.6230403,11.03279848
Iwate,2020,12,191,21,1241000,97.849663,95.71002642,-5.75,2,2,-4.2903228,40,-88.1253594,-42.1241559,-11.806452,-16.29595115,-16.07328923,-22.24865315
Iwate,2021,1,111,3,1241000,,96.01236017,-14,-3,-4,2.75,-63,-95.1466667,-41.52636961,-7.75,-23.10323455,-39.57694156,-18.12891564
Iwate,2021,2,58,3,1241000,,95.66275022,-13.25,-4.5,-3,1.25,-67,-87,-37.31632729,-6.5,-54.63172228,-42.5240735,-6.305660055
Iwate,2021,3,67,0,1241000,,,-4.75,,,-1.75,,,-33.2290126,-4.25,-18.44532933,-24.49778007,27.27408259
Iwate,2021,4,158,1,1241000,,,-4.25,,,-1,,,-34,,,,
Japan,2020,1,11,0,,,,,,,,,,,,,,
Japan,2020,2,207,5,,,,-1,,,,,,,,,,
Japan,2020,3,1935,61,,,,-5,,,,,,,,,,
Japan,2020,4,11949,391,,,,-23.75,,,,,,,,,,
Japan,2020,5,2432,441,,,,-24.25,,,,,,,,,,
Japan,2020,6,1741,75,,,,-13.375,,,,,,,,,,
Japan,2020,7,17377,39,,,,-14.25,,,,,,,,,,
Japan,2020,8,31935,287,,,,-12.5,,,,,,,,,,
Japan,2020,9,15025,275,,,,-11.25,,,,,,,,,,
Japan,2020,10,17523,195,,,,-7.5,,,,,,,,,,
Japan,2020,11,47149,382,,,,-8.375,,,,,,,,,,
Japan,2020,12,86565,1340,,,,-14,,,,,,,,,,
Japan,2021,1,154728,2260,,,,-23.75,,,,,,,,,,
Japan,2021,2,41817,2144,,,,-19.75,,,,,,,,,,
Japan,2021,3,42283,1278,,,,-13,,,,,,,,,,
Japan,2021,4,59574,473,,,,-12.25,,,,,,,,,,
Kagawa,2020,1,0,0,962000,102.04228,100.0000004,,-1.5,3,5.5833335,-15,-53.2915361,-7.418662406,1.5833334,-5.435850377,7.981519929,8.798285275
Kagawa,2020,2,0,0,962000,101.0035,99.51792046,2.5,-0.5,8,3.3703704,-26,22.7590221,-2.616897443,0.96296299,4.851936095,3.020985281,0.78201796
Kagawa,2020,3,2,0,962000,98.813103,96.10655635,-1.75,-6.5,-7.5,3,-67,-98.758465,-19.65465657,3.25,-1.11331568,-7.462277928,-11.20413156
Kagawa,2020,4,26,0,962000,93.198952,88.65041589,-19.375,-18,-4.5,-4.7666669,-98,-99.8484848,-63.98178265,-9.3999996,-72.12835442,-42.14833063,-30.53480616
Kagawa,2020,5,0,0,962000,90.959778,85.22880186,-20.75,-13.5,-4.5,-1,-99,-99.7613745,-53.21368246,-24,-79.65611434,-46.85816586,-25.8134124
Kagawa,2020,6,0,0,962000,98.522964,91.22212832,-11.5,-6.5,-4.5,7.75,-89,-100,-24.69894701,-24,-51.64142275,-29.49255549,-38.89337428
Kagawa,2020,7,18,0,962000,98.100815,92.53967978,-9.25,-6,-7,5.6774192,-67,-100,-22.37715482,-22.032259,-60.40874226,-22.76926518,-45.08472979
Kagawa,2020,8,32,1,962000,99.615067,93.1998493,-9.5,-6,-3.5,-1.25,-48,-92.1096346,-35.92441012,-17,-70.72992716,-26.50796068,-37.60423134
Kagawa,2020,9,16,1,962000,101.02322,95.21790704,-7.25,-6,-2,-5.6296296,14,-88.8673139,-15.65762512,-21.25926,-61.26067771,-21.49292571,-13.85971938
Kagawa,2020,10,8,0,962000,101.92623,96.9232501,-2.5,2,-1.5,8.1935482,24,-69.8428789,-14.30188674,-19.838709,-66.51495444,10.12979637,16.55432936
Kagawa,2020,11,46,0,962000,102.458,96.65828777,-1.875,-4,0.5,1.75,80,-71.2738672,-9.772238957,-12.25,-33.22144277,-0.527494913,23.85031285
Kagawa,2020,12,156,1,962000,102.41657,96.01933268,-9.25,-8,0,2.7741935,27,-89.9769053,-28.4615798,-17.580645,-12.46034967,-18.66886239,-3.160427265
Kagawa,2021,1,339,12,962000,,96.26420389,-18.75,-9.5,3.5,3.5,-73,-85.9717868,-42.61274376,-7.75,-1.093553796,-42.34407777,-5.494187546
Kagawa,2021,2,107,3,962000,,95.57165131,-15.5,,2.5,0,-78,-89,-37.45678277,-7.25,-61.44291358,-52.79199337,-1.465675002
Kagawa,2021,3,86,1,962000,,,-7.75,,,2.5,,,-30.41494714,-9,-24.26923569,-34.01497436,34.56062697
Kagawa,2021,4,225,0,962000,,,-10,,,-10,,,-38,,,,
Kagoshima,2020,1,0,0,1614000,102.04228,99.99999969,,-5.5,-5,1.25,-18,22.5826575,-2.233073588,5.5,-8.534831653,3.525141385,1.188515998
Kagoshima,2020,2,0,0,1614000,100.60328,99.44475188,-0.25,-3.5,-2,6.1111112,-24,7.3570239,-5.119800425,-12.333333,-1.514081013,-0.433901027,0.135724889
Kagoshima,2020,3,1,0,1614000,98.369865,95.61431752,-4,-5,-5.5,5.75,-66,-96.745283,-15.10928079,6.25,-17.39885512,-13.72643151,-9.163129518
Kagoshima,2020,4,9,0,1614000,91.978714,88.7037507,-14.25,-6,-3.5,11.3,-96,-99.8401705,-61.21073186,-6.3666668,-45.907796,-41.30708097,-17.87201811
Kagoshima,2020,5,0,0,1614000,92.096191,86.46753335,-17.75,-5,-5,4.25,-99,-99.6891002,-50.89694684,-19.25,-47.74535286,-50.48517306,-9.945057128
Kagoshima,2020,6,1,0,1614000,97.356544,92.88616724,-13.625,-2,-1.5,4.5,-87,-100,-26.74413428,-19,-17.25588397,-21.53003019,-30.99245853
Kagoshima,2020,7,241,1,1614000,95.957443,93.649937,-16.5,-1,1,2.0645161,-70,-99.7140629,-36.26936602,-15.225806,19.20423363,-17.86320863,-48.08776524
Kagoshima,2020,8,110,10,1614000,98.815514,94.0587321,-9.75,-4,-2.5,3.25,-52,-99.2466097,-38.67262399,-5.5,-60.48383537,-28.98622858,-37.14968556
Kagoshima,2020,9,55,1,1614000,99.853134,95.81613927,-10.25,-7,-3.5,-2.1481481,9,-99.1204452,-22.65432082,-10.222222,-57.31204316,-8.45071845,-7.87565556
Kagoshima,2020,10,53,1,1614000,101.33299,97.16254809,-5.5,-1,0,0.61290324,44,-93.2611312,-16.80040515,-9.1935482,-65.50115952,30.80004619,28.11100006
Kagoshima,2020,11,159,0,1614000,100.44683,96.54625038,-3.75,-3.5,-2,1.5,84,-66.1504425,-12.45374416,-0.5,-9.881680813,20.38743349,30.00267913
Kagoshima,2020,12,387,1,1614000,100.8653,96.07028719,-8.25,-2,-3.5,4.6451612,55,-95.721187,-31.68406052,-6.0967741,6.259262626,10.13579357,-6.36768968
Kagoshima,2021,1,606,5,1614000,,95.7345035,-19,-8,-7,5.25,-70,-68.3718029,-46.0660557,8,-7.635741179,-20.35001431,-3.566546964
Kagoshima,2021,2,139,7,1614000,,95.58048598,-16.25,-5.5,-6,4.75,-76,-97,-45.08415028,7.25,-45.05007052,-38.06837682,3.128096248
Kagoshima,2021,3,69,2,1614000,,,-7.25,,,4.5,,,-35.54843867,5.75,-48.41362632,-19.86395579,33.80204247
Kagoshima,2021,4,134,0,1614000,,,-9.875,,,8,,,,,,,
Kanagawa,2020,1,0,0,9177000,102.04228,99.99999996,,-1.5,0,0.75,-15,92.8919675,1.173834979,21.833334,-12.40913877,2.272930132,2.019118314
Kanagawa,2020,2,21,1,9177000,100.75772,99.41238319,-0.75,-0.5,-0.5,5.6296296,-24,-55.5680764,-4.730314043,19.962963,-9.936589178,0.655825467,-6.978234582
Kanagawa,2020,3,120,5,9177000,96.888794,95.22351432,-3.5,-6.5,-7,12.75,-73,-70.9897142,-23.0931474,7.75,-14.30247584,-10.235091,-16.99420385
Kanagawa,2020,4,881,28,9177000,89.741013,87.15880319,-25.25,-18,-26,19.766666,-97,-99.788466,-67.7539845,-12.666667,-65.59569053,-43.15246343,-25.50138663
Kanagawa,2020,5,344,52,9177000,86.079185,83.84343127,-27.75,-13.5,-22,15,-98,-99.8378082,-58.98683411,-30.75,-78.27461824,-54.17266234,-21.97618609
Kanagawa,2020,6,133,10,9177000,92.897133,90.90091033,-14.625,-6.5,-11.5,8,-85,-99.8951368,-35.77151898,-31,-63.89135741,-31.14522196,-36.4136928
Kanagawa,2020,7,983,3,9177000,94.168999,92.43258954,-17,-6,-9,8.5806456,-69,-94.8257717,-24.79165934,-28.354839,-58.04407997,-12.3666317,-50.66339944
Kanagawa,2020,8,2475,24,9177000,95.64283,92.66695688,-15.25,-6,-10.5,7.5,-33,-89.957328,-25.95267729,-27.75,-66.71364873,-21.68360339,-39.7719721
Kanagawa,2020,9,1936,15,9177000,97.121155,94.62685335,-12.875,-6,-7,-0.11111111,16,-82.2815023,-15.81291178,-29.222221,-55.521094,-7.62223954,-10.14860754
Kanagawa,2020,10,1815,33,9177000,98.793427,96.46406411,-10.75,2,-1,8.4516125,120,-79.351148,-7.262572101,-22.612904,-68.57900397,46.07557005,7.616689182
Kanagawa,2020,11,3844,26,9177000,98.554565,96.25148762,-10.375,-4,-7.5,6,139,-74.0790787,-16.50604041,-17.75,-35.64646846,31.71787667,1.768787733
Kanagawa,2020,12,8707,79,9177000,98.160553,95.14900626,-13.25,-8,-14,6.6451612,56,-75.4666014,-32.98845454,-15.064516,-16.13021465,3.420409952,-17.92357887
Kanagawa,2021,1,19501,197,9177000,,95.3921972,-24.5,-11.5,-18.5,9.25,-72,-79.3579326,-42.36484522,4.5,-11.20411743,-35.27659678,-19.92924638
Kanagawa,2021,2,4137,208,9177000,,94.71272832,-20.375,-10.5,-16.5,6.25,-76,-79,-40.30153072,-2,-50.71246587,-46.23045325,-13.52077505
Kanagawa,2021,3,3171,104,9177000,,,-14.5,,,6.5,,,-36.07502645,-17,-23.46793616,-23.64306068,15.01979746
Kanagawa,2021,4,2809,16,9177000,,,-13.375,,,3,,,-32,,,,
Kochi,2020,1,0,0,706000,102.04228,99.99999973,,0,-1,-10.416667,-13,-12.9032258,6.011102929,3.5,0.916262532,9.811110725,10.41263207
Kochi,2020,2,1,0,706000,100.73363,99.3037844,3.5,6,0,-5.7037039,0,-54.1499331,10.43812502,4.2222223,16.97517433,7.293675386,4.746497768
Kochi,2020,3,16,0,706000,99.299957,95.70990036,-3.75,-2.5,-2,-3.75,-64,-96.8639353,-13.57711208,3.5,0.576826047,-8.77556162,1.65016979
Kochi,2020,4,57,3,706000,93.850761,89.03136772,-17,0,-2.5,-1.2,-96,-96.952381,-63.16040952,-6.5999999,-59.05342034,-39.74929355,-14.53512798
Kochi,2020,5,0,0,706000,91.942337,86.82779571,-16.5,-2.5,-0.5,-4.5,-98,-100,-47.69097319,-20,-67.67430609,-45.02684393,-13.48249449
Kochi,2020,6,0,0,706000,99.294861,93.88624958,-9.375,-2,-0.5,-3.25,-77,-100,-8.20984115,-17.25,-39.73378788,-29.67448056,-27.76982933
Kochi,2020,7,6,0,706000,98.69899,94.0287483,-7.25,-1,-1.5,-1.0967742,-50,-100,0.421248842,-15.903226,-42.85886551,-12.85459043,-37.42088858
Kochi,2020,8,45,0,706000,99.664986,94.51875056,-2.5,-0.5,-0.5,2.25,-11,-100,-12.18823441,-3.75,-64.91882014,-12.00665211,-24.19573725
Kochi,2020,9,13,1,706000,101.41196,96.25180232,-6,3,-1.5,2.6296296,57,-83.5463259,4.73671664,-12.962963,-54.17600833,-12.73012647,0.765372498
Kochi,2020,10,6,0,706000,102.68636,97.64993689,-0.5,-0.5,1,4.7419353,71,-79.39374175,1.431868021,-12.806452,-54.65285268,18.03796227,33.30183592
Kochi,2020,11,8,0,706000,102.14786,97.31858948,-0.25,3.5,-1,4.5,91,-75.2411576,17.64603266,-3.25,-30.5748461,9.542384281,42.05091821
Kochi,2020,12,511,3,706000,102.26652,96.74831364,-11,0.5,0.5,8.2903223,57,-39.92472625,-33.63159154,-8.3870964,-12.0467736,-3.728624142,-6.833316507
Kochi,2021,1,184,7,706000,,95.95365447,-17.75,-1.5,-2.5,0,-67,-4.6082949,-38.3355562,0.25,-8.501410032,-33.48907215,-1.421430638
Kochi,2021,2,37,3,706000,,96.15308081,-14.75,2,-1,-3.75,-63,-16,-26.96218922,-6.75,-59.1155458,-41.64604247,6.93113852
Kochi,2021,3,33,2,706000,,,-6,,,-5.75,,,-8.591688388,-0.25,-17.56612161,-15.09201546,42.28844828
Kochi,2021,4,46,0,706000,,,-8.75,,,-5,,,-14,,,,
Kumamoto,2020,1,0,0,1757000,102.04228,100.0000004,,-2.5,0.5,7.75,-7,-30.6660605,3.699268334,10.5,-7.00806549,7.353928962,12.35690307
Kumamoto,2020,2,5,0,1757000,101.01271,99.36612031,-0.5,-4.5,-2,9.9259262,-21,182.044629,-4.789800506,0.44444445,8.430468612,0.382746231,11.10663308
Kumamoto,2020,3,9,0,1757000,95.90419,95.2760146,-5,-8.5,-8.5,4,-64,-98.9867498,-21.20816742,3.5,15.2881258,-6.020602628,-7.099110636
Kumamoto,2020,4,33,1,1757000,89.536758,87.75854751,-15.375,-4,-4.5,3.4666667,-96,-98.9717224,-63.28382947,-6.5333333,-62.41947426,-38.97006846,-24.10556865
Kumamoto,2020,5,1,2,1757000,88.764114,84.63150363,-16.75,-9.5,-8.5,3.5,-99,-99.4171779,-51.4868526,-17.25,-64.31007384,-45.85131001,-23.6653202
Kumamoto,2020,6,1,0,1757000,95.887871,91.28987384,-11.875,-1.5,1,5.25,-85,-100,-25.95883915,-13.5,-45.97130461,-23.89801574,-36.86567369
Kumamoto,2020,7,142,0,1757000,95.16172,92.4943718,-11.5,-4,-1,2.4193549,-71,-100,-26.65344677,-11.16129,-53.87515134,-12.32102057,-46.32770756
Kumamoto,2020,8,329,4,1757000,95.972839,93.09392387,-10.5,-0.5,0.5,1.25,-51,-99.804573,-34.09720107,-6.75,-70.35867943,-29.17579307,-38.49680465
Kumamoto,2020,9,55,1,1757000,97.757965,95.42229508,-8.75,-5.5,-3,-3.4444444,12,-99.7229725,-20.04240833,-16.148148,-65.82047435,-10.2773608,-15.87220616
