prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Hokkaido,北海道,2021,3,1901,72,5286000,98.73643409159953,101.70451,101.65506,97.121643,96.92138903773852,99.4869,100.32722,99.43782,99.64328,102.98289,103.91228,-17.75,-8.728,-13.2065,3.5,-77,-77,-37.27695806228223,5.75,-17.1083992324689,-28.30879086555148,20.50373993758134,4.2,3.5,14.5,-11.1,87.59999999999999,309800,35.3,33.3,36.1,40.1,41.7,32.8,35.2,31,32.8,30,41.7,37.9,34.7,-12.59431851056814,1507,7286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hokkaido,北海道,2021,4,3176,111,5286000,99.05555337827023,101.05069,100.50204,97.477158,96.91964800265741,98.124527,99.881187,99.410667,99.982506,101.12289,101.60378,-12.875,-5.164,-9.765000000000001,8.743908666666668,-76,-76,-41.48370839250222,2.433333333333333,,,,7.8,4.5,15.8,1.1,89.7,301043,36.2,38.9,28.6,41.7,45.6,34.3,35.6,32.7,31.2,29.9,41.7,38.6,35.7,-19.11631683718478,1195,4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hokkaido,北海道,2021,5,13789,252,5286000,99.05555337827025,99.038261,98.099129,95.157997,93.83257937281628,96.548271,96.699791,96.244255,97.603737,99.498466,99.971634,-14.25,-9,-16,5.612517500000002,-78,-94,-64.34395206275381,7.710091594377921,,,,3.7,1.9,1.4,-2,89.2,281063,34.5,33.3,35.4,42.2,43,29.7,33.7,29.5,30.6,28.4,33.3,37.2,33.9,-31.4,1058,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hokkaido,北海道,2021,6,3373,287,5286000,99.05555337827023,,99.978752,,96.1640271198104,97.864616,99.102478,98.63562,,100.85503,101.33465,-11.375,,,8.820756296296297,,,-59.38036965599331,5.30428252999668,,,,-3.4,.5,-22.7,-1.4,91.59999999999999,260285,37.1,40.9,33.3,43.1,46.8,35.7,34.7,29.9,33.9,31,50,39.7,36.5,.223791077910434,948,4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hokkaido,北海道,2021,7,3092,26,5286000,,,,,,,,,,,,-3,,,9,,,-54,,,,,,,,,,,38.3,42.6,41.7,43.4,49.1,37.4,35,35.1,36.3,32.6,50,41,37.7,-20.52633415995754,887,4007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hokkaido,北海道,2021,8,12383,24,5286000,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hokkaido,北海道,2021,9,2215,12,5286000,,,,,,,,,,,,-8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,1,0,0,5484000,100.0000022986003,102.1051,102.07282,100,100.0000009022896,100,102.07282,101.58939,101.58938,102.07282,102.56089,,-3,-1,2,-4,-11.8828683,5.59383888070574,-1.083333333333333,-13.1874467709225,2.398192843414102,-.0344761969724896,-2.2,1.4,-3,6.4,105.8,287173,,,,,,,,,,,,,,55.08586564887435,1080,4618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,2,0,0,5484000,100.0000022986004,98.815811,100.53003,96.083618,99.5036378613736,97.473427,101.56617,101.08513,97.610756,99.493881,99.969612,-.5,-2.5,-2.5,5.814814814814815,-15,-15.5298417,-.204851955480445,9.25925925925926,-5.791208267212481,-1.517239472342663,-6.882810465922576,2.8,2.7,4.9,20.5,95.2,271735,35.6,33.3,,46.3,35.9,32,34,32.1,28.8,41.7,33.3,39.5,34.6,-42.23493925938303,1154,5006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,3,148,11,5484000,100.0000022986004,96.784943,97.08699,94.741211,95.39300303793772,94.837837,97.370331,96.909164,96.247009,96.803658,97.266533,-4.5,-7.5,-8.5,6,-63,-93.2631161,-22.25090525338848,.75,-12.19125425891669,-14.63012529249969,-16.32539907155802,-6.4,-6,-8.6,8.199999999999999,99.90000000000001,292214,30.7,16.7,,39.5,30.6,29.8,28.8,18.1,22.2,34.6,33.3,34.3,29.9,6.574739826612856,1429,5762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,4,498,16,5484000,92.05657269260459,89.444595,90.284851,85.913834,87.15384724867995,87.98539,89.856186,91.24424,89.94603,90.713516,89.354218,-20.875,-16.5,-25,9.166666666666666,-96,-99.73286210000001,-66.04980038729097,-14.53333333333333,-70.24040514518202,-45.07507657691162,-26.40118507430385,-18.4,-10.7,-6.3,12,89.59999999999999,267922,23.9,16.7,,28.4,19.2,24.7,24,17.9,15.6,21.3,33.3,23.6,24,6.08293173816152,817,2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,5,53,15,5484000,92.0565726926046,87.793022,88.209366,83.518562,83.94343208395684,87.16967,86.546234,87.883156,87.438347,89.872505,88.525803,-21,-12,-19,5.75,-98,-99.8792492,-55.33991201010547,-29.5,-75.71355954965045,-49.86730904018992,-22.53039065350237,-12,-9.699999999999999,12.6,10,85.09999999999999,252017,23.4,66.7,16.7,32.2,16.7,18.5,24.7,28.3,20.8,23.3,16.7,32.4,22,9.537114436749178,715,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,6,7,3,5484000,92.05657269260459,92.973038,93.561905,89.882263,90.61921076055266,90.877022,93.429001,94.872246,94.100716,93.694809,92.290833,-11,-6,-10.5,3.5,-85,-99.6198898,-25.23533129541645,-28.25,-60.18243879030987,-23.96982047835807,-39.29870330311509,-.9,-6.1,25.1,7.7,87.7,273699,28,33.3,16.7,34.4,33.3,21.3,35.3,40,18.8,24.4,33.3,28.1,27.9,4.457547907284138,1102,3461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,7,514,0,5484000,96.90266588223096,94.557709,94.915901,90.502136,91.8069110166043,91.484413,95.082901,95.059036,93.708038,94.748901,94.772682,-10.75,-6.5,-9,3.67741935483871,-57,-95.5141146,-16.63770502303894,-24.38709677419355,-62.16725092890606,-18.95885262884725,-52.26707096543289,-.9,-8,18.8,7.5,90,266897,27.3,33.3,16.7,33.3,33.3,21.8,31.7,31.9,25.8,26,50,29.2,26.9,-30.30207670984831,1293,4621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,8,1055,8,5484000,96.90266588223096,95.430206,95.92128,90.971504,92.53855373420897,92.694252,95.840652,95.816597,94.194038,96.001907,96.026009,-11.25,-4.5,-8.5,5.75,-31,-92.95511,-24.53355540679003,-22.75,-69.42968686172222,-21.89493046761623,-40.41340578371428,1.6,-5.4,12.8,13.3,90.09999999999999,276360,30.2,,16.7,36.8,50,25.9,32.2,41.7,19.7,28.6,50,38.9,28.9,17.41582966098517,881,3556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,9,442,6,5484000,96.90266588223098,96.717598,97.542603,92.106567,94.32681094717707,94.036911,97.692726,97.668198,95.369308,97.392479,97.416931,-9.875,-5.5,-7.5,-4.111111111111111,32,-68.4099418,-13.09333738844055,-26.96296296296296,-55.57498246037791,-6.057410927558795,-13.88483437516251,-12.4,-2.4,-26.6,-11.4,90.40000000000001,269863,33.5,33.3,16.7,38.9,45.8,30.1,35.1,41.7,27.1,29.8,33.3,39.5,32.4,-27.66059454660505,1330,5160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,10,533,4,5484000,99.65866933794678,97.645287,98.845367,93.826477,96.51068363546118,94.246086,100.01882,99.713943,96.940643,97.671913,97.971466,-6.5,.5,-1,7.451612903225806,79,-61.8034284,-7.764964199476416,-26.61290322580645,-64.60150097587206,41.48760096486682,8.435389572504265,4.1,-5.4,25.5,13.6,93.09999999999999,283508,32.7,33.3,33.3,38.9,27.8,32.1,35.3,36.7,19.4,31,50,37.3,31.9,-20.13106629547556,1278,4451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,11,2372,18,5484000,99.65866933794678,98.348747,98.866814,94.834984,96.20565537929541,94.592506,99.702705,99.398788,97.982628,98.030922,98.331581,-6.25,-1.5,-5.5,2.25,82,-72.89431690000001,-15.53555057535028,-17.75,-30.04511128024345,24.96350609153068,4.684101091213006,-2.7,-4.9,20.8,6.8,96.59999999999999,278718,37.5,50,33.3,37.9,41.7,36.7,35.1,52.1,38.3,35.4,,41.7,36.8,42.9038175442908,1458,4655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2020,12,4378,130,5484000,99.65866933794678,98.189667,97.953308,95.541039,95.45517223537067,93.580055,98.92495,98.623398,98.712112,96.981667,97.279114,-12.25,-5,-11,3.709677419354839,26,-66.22796,-35.67524220140711,-22,-19.23326731315381,-1.783032853803635,-14.83021034272396,-3.5,-4.4,12.7,6.6,100.3,315007,36.7,33.3,,34.5,33.3,36.3,38.7,51.9,26.7,35.3,,43,35.6,-13.49218628340343,1274,4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,1,6466,191,5484000,98.73643409159953,95.56485,96.8069,93.288376,95.58976818918605,91.45137,98.948807,98.071632,95.710487,94.664986,95.519318,-21,-11,-14,6.25,-68,-64.2843048,-38.2103267864103,-9,-9.368717542038741,-36.61828489124805,-11.09202373550125,-4.2,-4.1,15.5,4.1,96.59999999999999,267760,34.1,,,28.2,44.4,35.2,35.3,40,31.8,29.4,50,39.6,33.3,-20.03310395482168,1179,4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,2,1502,128,5484000,98.73643409159952,95.758171,97.117409,92.669113,95.19673598084323,92.444351,98.541962,97.668388,95.075142,95.692863,96.556473,-17.75,-12,-18,4,-73,-55,-37.21918176142447,-16.5,-53.90592882285246,-48.32657568766193,-7.030652160244792,-4.4,-5.8,4.5,-8.800000000000001,94.90000000000001,252451,34.8,50,,38.5,44.4,36.9,30.7,40.9,33.3,25,,43.3,33.5,46.66097587634084,1250,5268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,3,2090,61,5484000,98.73643409159953,97.140884,97.601448,95.959465,96.74933227055875,91.826965,100.14912,99.261299,98.450928,95.05378,95.911621,-9.75,-7.666,-11.914,1.25,-47,-53,-30.69539467842845,-18.25,-17.9783670316116,-23.83063243460455,20.7789780304959,1.6,3.5,10.3,-2.5,100.6,309800,37.9,33.3,,32.3,41.7,41.3,39.7,38.9,33.3,32.4,,42.6,37.2,8.286832051626106,1590,6506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,4,11434,86,5484000,99.05555337827023,96.363487,97.722687,94.421585,97.54310022940716,92.107185,100.5237,100.05014,96.848396,94.921677,95.373077,-12.125,-4.887,-9.7255,3.477073666666668,,,-47.43888718974252,-22.5,,,,15,7.4,8.199999999999999,-3.1,97,301043,38.3,16.7,,33.3,44.4,41,42,38.9,41.7,29.2,,41.7,37.8,-27.20581027699852,1198,4021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,5,8203,504,5484000,99.05555337827025,93.938171,94.889313,91.88002,94.19744394020336,89.954117,97.075806,96.618492,94.241508,92.702812,93.143661,-17.75,,,6.020754999999999,,,-58.81731278931089,-14.41075791004942,,,,3,4.7,-20.8,.4,95,281063,35.5,16.7,,35.9,50,37.9,33.3,34.8,27.8,34.4,,35.6,35.5,-18.9,1101,3458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,6,1222,126,5484000,99.05555337827023,,97.513695,,97.03762744991913,92.207077,100.00278,99.531677,,95.02462,95.476509,-12.25,,,3.728538461538462,,,-53.13677574307106,-7.544080168825029,,,,-3.3,2.2,-21.8,-1.9,,260285,38.9,33.3,,37.2,50,40.1,35.4,43.8,46.7,35.6,,44.8,37.9,-7.861280804974498,1271,3803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,7,3070,9,5484000,,,,,,,,,,,,-12.75,,,,,,,,,,,,,,,,,42.1,50,,37.9,50,44.7,38.2,43.8,54.2,37.8,,50,40.9,-12.62882979105083,1233,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,8,21456,23,5484000,,,,,,,,,,,,-15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyogo,兵庫県,2021,9,7830,24,5484000,,,,,,,,,,,,-15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2020,1,0,0,2877000,100.0000022986003,102.1051,102.07282,100,99.99999976140545,100,102.07282,101.58938,101.58938,102.07282,102.56089,,-3.5,-2.5,5.5,29,-79.21527039999999,3.153234690257552,6.916666666666667,-8.014738896732728,5.131867290034773,6.281844964324052,-1.9,.9,2.2,5.1,97.5,287173,,,,,,,,,,,,,,-3.865155338929682,784,2923,,,,,,,,,,,,,,,,,,,,,,,99.5,,,13,,,,,,,,
Ibaraki,茨城県,2020,2,0,0,2877000,100.0000022986004,101.07487,101.21973,99.217888,99.56434212747294,98.76413,101.62814,101.1468,100.79484,100.81133,101.29337,-.5,0,1.5,9.703703703703704,30,37.0750481,1.169577086269188,5.25925925925926,-3.160626114317251,2.724927969163488,-4.628695093198757,4.7,4.3,14.1,18.5,96.40000000000001,271735,39.8,27.8,50,46.8,33.3,33.7,37.5,50,30,52,,44.2,39.1,-31.23101101388524,741,3381,,,,,,,,,,,,,,,,,,,,,,,100.2,,,10,,,,,,,,
Ibaraki,茨城県,2020,3,24,0,2877000,100.0000022986004,98.346771,98.496262,95.752251,96.10608393327914,96.886055,98.09819,97.633575,97.274117,98.894333,99.367203,-3,-5.5,-8.5,5.5,-54,-94.08410550000001,-15.75788101652918,2.25,-8.044054664965643,-15.45625851549951,-12.44368826707117,2,-4.1,-.9,13.2,93.40000000000001,292214,35.7,33.3,16.7,40.5,25,35,32.5,44.4,27.8,39.5,,38.9,35.2,-3.719325983424042,1020,4044,,,,,,,,,,,,,,,,,,,,,,,98.59999999999999,,,16,,,,,,,,
Ibaraki,茨城県,2020,4,139,7,2877000,92.05657269260459,93.514374,92.868141,90.719437,89.05812538961986,91.092316,91.819511,93.237892,94.97718,93.916779,92.509476,-19.625,-14,-22,15.1,-95,-100,-59.01642258039222,-11.03333333333333,-59.82890265180104,-47.74695144154075,-22.65597405441597,4.9,-7.4,6.4,16.3,91.2,267922,29.4,16.7,16.7,32.8,16.7,28.9,31.5,31,16.7,33.3,,34.2,28.8,35.59802090053194,635,1973,,,,,,,,,,,,,,,,,,,,,,,92,,,9,,,,,,,7328,
Ibaraki,茨城県,2020,5,5,3,2877000,92.0565726926046,89.63855,89.160583,86.646194,85.32820649682463,87.630127,87.973946,89.332916,90.712769,90.347237,88.993423,-21,-11,-18,12,-96,-99.0353698,-40.8908477479672,-27.75,-77.40080781443143,-51.02757091083747,-15.93704450025754,9,-5.9,22.8,9.1,84,252017,31.2,33.3,33.3,33.8,25,29.4,31.6,50,20.2,31.9,,36.2,30.5,-25.70601349759231,512,1213,,,,,,,,,,,,,,,,,,,,,,,83.90000000000001,,,1,,,,,,,5608,
Ibaraki,茨城県,2020,6,6,0,2877000,92.05657269260459,93.985611,93.802101,91.884682,91.11890980414951,90.843262,93.944199,95.395401,96.197113,93.660004,92.256546,-10,-3,-7,8.25,-74,-100,-16.51711865945302,-28.5,-63.12958960339529,-30.80692874706334,-32.76131044586172,8.300000000000001,-.5,39.4,14.8,85.59999999999999,273699,30.8,29.2,33.3,36.8,22.2,29.6,31.4,38.9,18.9,31,,32.5,30.6,-31.01446254049306,918,2467,,,,,,,,,,,,,,,,,,,,,,,84.8,,,12,,,,,,,8890,
Ibaraki,茨城県,2020,7,120,0,2877000,96.90266588223096,94.450882,94.84201,90.999519,92.36720633450811,90.781425,95.663193,95.639175,94.223045,94.020828,94.044426,-11.25,-4,-6,3.774193548387097,-59,-100,-7.697277469965327,-25.67741935483871,-56.86234962904199,-13.49733202422239,-47.16420154729745,8.6,-5.8,6.1,9.9,84.2,266897,31.8,25,33.3,36.8,27.8,31,32.4,38.9,23.8,31.2,,34.2,31.5,-.6926612668063257,823,3165,,,,,,,,,,,,,,,,,,,,,,,85,,,14,,,,,,,10126,
Ibaraki,茨城県,2020,8,251,3,2877000,96.90266588223096,96.856079,96.508202,92.998672,92.95487313005528,93.411324,96.271828,96.247665,96.293015,96.744568,96.768852,-10,-6,-9,6.25,-32,-100,-20.76677078041639,-20.75,-67.7407925061845,-28.31633645472257,-35.1657477147151,10.7,-3.9,7.1,11.2,88,276360,32.2,22.2,33.3,38,33.3,30.2,31.5,40.5,26.4,31.8,,39.2,31.3,-.1477825969457314,683,2614,,,,,,,,,,,,,,,,,,,,,,,90,,,9,,,,,,,8161,
Ibaraki,茨城県,2020,9,112,4,2877000,96.90266588223098,97.423401,97.607903,93.554199,94.54213916341405,93.947678,97.915733,97.891151,96.868217,97.300064,97.324486,-9.25,-7,-7,-4.777777777777778,56,-97.2765957,-4.808709443313428,-23.92592592592593,-58.12012717849562,-14.91059251967458,-.8702704201562779,.9,-1.5,-31.3,1,87.40000000000001,269863,34.5,38.9,33.3,41.4,33.3,30.2,34.3,42.9,26.9,36.2,,39.5,33.9,.0451270702928213,912,3354,,,,,,,,,,,,,,,,,,,,,,,91.40000000000001,,,9,,,,,,,12084,
Ibaraki,茨城県,2020,10,111,1,2877000,99.65866933794678,99.699036,100.175,95.594109,96.88862151524074,96.434135,100.4105,100.10442,98.766945,99.939491,100.24601,-6,1,0,7.741935483870968,138,-87.83898309999999,3.957778409948967,-22.93548387096774,-69.46813259794459,29.46653870589351,18.47105018606837,11.7,-4.2,32.7,3.7,90.5,283508,35.7,50,33.3,40,33.3,33.3,33.8,44.4,28.2,38.3,,38,35.4,-8.076234246142249,900,3017,,,,,,,,,,,,,,,,,,,,,,,96.09999999999999,,,11,,,,,,,10803,
Ibaraki,茨城県,2020,11,793,3,2877000,99.65866933794678,99.695869,100.22378,95.046783,96.44151755921453,96.97538,99.947144,99.642479,98.201454,100.50041,100.80865,-5.75,-4,-9,4.25,183,68.0818802,-9.105036829222691,-14.5,-28.42732446381428,19.88379489655378,14.19197816317744,7.6,-2,13.9,12.9,89.7,278718,38.1,55.6,41.7,44.2,50,34.3,34.3,40,32.1,45,,40.7,37.7,-8.782798819244505,984,2984,,,,,,,,,,,,,,,,,,,,,,,96.8,,,6,,,,,,,10705,
Ibaraki,茨城県,2020,12,885,15,2877000,99.65866933794678,98.611702,99.026817,94.351974,95.52495087799423,95.581978,98.997261,98.695496,97.483582,99.056358,99.360168,-11.75,-6.5,-11,6.032258064516129,58,-96.0895522,-25.47689237779886,-17.2258064516129,-13.26361021632511,-4.482196668344001,-10.53502556170437,4.1,-2.4,5.6,9,89.3,315007,37.8,33.3,41.7,46.1,25,34.3,36,53.3,30.2,41.7,,40.6,37.6,-19.67596419974146,761,2816,,,,,,,,,,,,,,,,,,,,,,,98.40000000000001,,,8,,,,,,,9965,
Ibaraki,茨城県,2021,1,2372,26,2877000,98.73643409159953,98.511734,98.469406,96.811661,96.62846707100839,93.624817,100.02401,99.137299,99.325249,96.91481,97.789444,-19,-10.5,-17.5,9.5,-61,-99.36373279999999,-33.66456032304063,-7,-10.80772184541328,-33.39453605077611,-9.637974134104988,5.9,-1.8,13,7.8,96.2,267760,40.4,29.2,41.7,48.9,33.3,37.9,38.7,52.4,29.8,43.2,,41.2,40.3,-3.209602463661582,854,3152,,,,,,,,,,,,,,,,,,,,,,,99.3,,,11,,,,,,,10910,
Ibaraki,茨城県,2021,2,937,47,2877000,98.73643409159952,100.14689,99.310081,97.753075,96.03317095346894,95.844376,99.407791,98.526543,100.2911,99.212364,100.10773,-15.75,-10.5,-14,9.75,-60,-94,-30.15067030698156,-11,-52.0005869213166,-45.10647724356568,-.2291296875163253,1.6,-4.8,2.7,-3,98.5,252451,39.9,29.2,41.7,44.7,25,38.3,39.2,42.9,30.8,43.9,,41.7,39.7,49.92654712680709,994,3515,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,11765,
Ibaraki,茨城県,2021,3,985,18,2877000,98.73643409159953,99.482658,99.903183,96.782547,97.49263173550378,95.530853,100.91854,100.0239,99.29538,98.887825,99.780266,-8.5,-5.165,-10.5135,5,-47,-94,-27.40941483399925,-10,-.4551900011579492,-22.96235152153653,36.37709339772941,1.8,1.8,2.3,-.2,93.7,309800,41.9,33.3,41.7,47.3,44.4,42,38.9,52.1,27.4,45.8,,42.6,41.8,5.052505043330797,1212,4479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15671,
Ibaraki,茨城県,2021,4,1403,6,2877000,99.05555337827023,102.48266,101.33733,100.61893,98.91063944044255,97.754593,101.93302,101.45283,103.20502,100.74165,101.22073,-7.875,-1.6355,-3.14,5.157120666666667,,,-23.13295167782806,-12.03333333333333,,,,2.1,5.6,-.2,-3,102.5,301043,40.7,44.4,33.3,41.1,33.3,42.9,39.7,42.9,37.5,38.2,,38.9,40.9,-27.72146937943461,889,2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,5,1591,16,2877000,99.05555337827025,100.9148,98.402161,99.879608,95.50988668754916,95.459061,98.428352,97.964668,102.4467,98.375969,98.843796,-10,,,9.201064999999998,,,-34.89965756448294,-5.05127183273519,,,,-.5,3.3,-10.9,4.7,104.6,281063,39,26.7,33.3,35.5,38.9,43.2,38.7,42.6,33.3,39.9,,39.3,39,86.59999999999999,810,2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,6,810,15,2877000,99.05555337827023,,101.31854,,98.30057447755554,98.328201,101.30431,100.82709,,101.33279,101.81467,-9.125,,,12.31889307692308,,,-30.20000882735116,-.0485122897800776,,,,-2.2,-.7,-27.5,1.7,,260285,40.6,36.7,50,39.1,50,42.1,39.8,38.9,32.5,46.5,,42.6,40.3,-19.14966821805686,823,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,7,1916,4,2877000,,,,,,,,,,,,-11.75,,,,,,,,,,,,,,,,,42.6,33.3,50,42.2,41.7,46.6,40,44.4,32.4,45.2,,42.2,42.6,-2.715269763304249,822,2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,8,8167,19,2877000,,,,,,,,,,,,-17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,9,2193,14,2877000,,,,,,,,,,,,-24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2020,1,0,0,1143000,100.0000022986003,102.1051,102.07282,100,100.0000005329496,100,102.07282,101.58939,101.58938,102.07282,102.56089,,2.5,-4,-4.166666666666667,-10,-23.3343204,11.47894327504161,-.8333333333333334,-1.913928287760907,7.752302363582253,2.533451162730449,-2.1,-.5,-2.1,14.3,89.90000000000001,287173,,,,,,,,,,,,,,-20.16408273137178,270,1067,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,-40.2,,,-8.1
Ishikawa,石川県,2020,2,6,0,1143000,100.0000022986004,100.7648,100.73022,99.589516,99.58420107565219,97.785141,101.64841,101.16698,101.17237,99.812057,100.28931,-1.75,4.5,3.5,1.888888888888889,-13,-60.4433344,1.890398178894048,-.1111111111111111,-1.314571255759744,-.8835808501767166,-3.565518552511894,1.6,1.6,4,27.4,89.90000000000001,271735,38.5,,,50,25,38.3,30.3,26.2,41.7,42.4,,45.1,36.3,-6.873879022306781,374,1444,,,,,,,,,,,,,,,,,,,,,.8,,,,,,,,,,-.1,,,-8.800000000000001
Ishikawa,石川県,2020,3,7,0,1143000,100.0000022986004,95.215286,95.017784,95.686142,95.3581252280581,90.818321,97.334732,96.873734,97.206963,92.700821,93.144081,-7,0,3,2.5,-60,-95.06425779999999,-20.49591738404222,-1.5,-3.969683693228173,-17.27769522800154,-14.7727383127644,-5.9,-7.5,-11.8,22.8,87.3,292214,31.2,,,43.2,16.7,27.5,24.7,26.2,23.3,43.6,,42.9,27.8,51.77177973063664,542,2058,,,,,,,,,,,,,,,,,,,,,.3,,,,,,,,,,-54.8,,,-14.9
Ishikawa,石川県,2020,4,238,8,1143000,92.05657269260459,91.282295,90.410706,90.433838,88.34509749335453,87.038284,91.084373,92.491402,94.678177,89.737045,88.392372,-22.125,-1,-6.5,7.7,-97,-99.6775987,-67.80168847300658,-19.1,-60.32232943991236,-43.62246434695511,-27.94863620853382,-11.5,-14,1,33,86.90000000000001,267922,24.7,,,38.1,16.7,21.2,19.1,18.3,12.5,35.4,,32.1,22.7,-39.32887417721494,222,716,,,,,,,,,,,,,,,,,,,,,-.5,,,,,,,,,,-14.6,,,-38.2
Ishikawa,石川県,2020,5,47,17,1143000,92.0565726926046,88.443222,87.994827,86.222038,84.96659760341467,85.730331,87.60112,88.954338,90.2687,88.388535,87.064072,-21.5,-5.5,-4,4.25,-99,-99.6410947,-53.85592624322349,-33.25,-75.11493562041134,-44.75009385723853,-20.97608515205795,-10.3,-14.2,18.6,30.1,79.3,252017,22.2,,,28.6,33.3,25,15.4,13.3,16.7,23.5,16.7,26.7,21.7,14.52136465324385,205,507,,,,,,,,,,,,,,,,,,,,,-.4,,,,,,,,,,-46.3,,,-48.1
Ishikawa,石川県,2020,6,2,2,1143000,92.05657269260459,92.486275,93.157761,90.448929,91.34826766150947,89.363983,94.180664,95.635521,94.69397,92.134857,90.754257,-9.375,-1,-6,3,-81,-100,-31.17052151599622,-34,-66.14864970637835,5.757145545630084,-39.31008741391302,4.1,-8.1,35.5,25,77.5,273699,25.6,,,34.4,41.7,23.9,18.1,37.5,16.7,29.2,16.7,33.3,24.6,23.94927949401873,325,1139,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,26.5,,,-24.4
