prefecture,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Shiga,2020,4,88,1,1412000,91.70163915,90.926552,89.171684,91.573647,87.7690977,86.039688,90.058945,91.534088,95.501839,88.284416,86.884193,-16,-6.5,-4.5,18.1,-96,-100,-66.45698264,-14.1,-67.64856604,-34.38775919,-23.20866536,1.2,-11.9,2.5,17.6,95.7,267922,25.5,,16.7,27.2,33.3,22.9,28.1,22.2,27.8,27.8,,31.9,24.6,-25.57683645,338,1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2020,5,5,0,1412000,91.70163915,86.107002,86.55336,82.933182,83.43949803,85.265793,85.616386,87.018761,86.490723,87.490326,86.102707,-20.75,-1.5,-3,12.25,-98,-98.8084326,-52.7028509,-31.75,-73.59919634,-31.62536267,-23.01446354,0.9,-12,13,13.8,80.1,252017,25,25,25,43.1,16.7,24,19.4,25,16.7,20.8,,27.8,24.4,-37.2634084,282,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2020,6,1,0,1412000,91.70163915,92.970276,92.251495,91.140152,89.34645128,90.46534,91.677452,93.1791,95.049744,92.825531,91.353287,-7.375,-6,-4,8.75,-80,-100,-16.95274266,-35,-55.19122898,-23.11032558,-38.60904219,1.5,-6.2,29.6,8.3,87.7,273699,26.5,33.3,25,41.3,33.3,26.5,18.2,37.5,19,25.9,,28.1,26.2,10.0638566,452,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2020,7,70,0,1412000,96.53953546,95.216644,92.352097,96.21637,91.30320153,87.864021,94.124832,94.183212,99.251358,90.579369,90.523254,-9.25,-3,-2,7.483870968,-42,-96.2725684,-6.860307777,-33.87096774,-60.25923413,-20.98897551,-52.5059017,5.4,-9.7,15.9,8.2,97.9,266897,26.4,33.3,33.3,42.4,33.3,25.2,21.8,33.3,19,17.8,,26.4,26.4,-44.84637129,467,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2020,8,279,4,1412000,96.53953546,94.451401,94.361191,91.760635,92.22464216,90.840317,95.074745,95.13372,94.655075,93.647636,93.58963,-3.625,-2,-3,8.25,4,-98.642342,-19.32591226,-29.5,-62.4049909,-25.60224853,-41.7687545,7.2,-6.8,8.7,15.6,88.7,276360,26.5,33.3,33.3,41.7,33.3,24.7,20,38.9,18.8,28.2,,32.8,25,16.03014257,412,1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2020,9,52,3,1412000,96.53953546,97.698242,95.533569,97.844101,94.30551591,91.033905,97.219925,97.280228,100.93044,93.847214,93.789078,-3.25,-6,-5,-5.333333333,200,-86.0808436,-0.240444422,-29.22222222,-55.59814887,-10.23287102,-13.1110847,-3.9,-4.1,-30,-9.4,98.8,269863,29.9,25,55.6,43.1,50,25.7,26.3,36.7,23.8,28.8,,30.3,29.8,-44.61179925,599,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2020,10,50,1,1412000,99.25709645,99.012222,97.382378,99.474434,96.68883821,92.063423,99.768753,99.495468,102.36192,94.996002,95.257668,0,3.5,0,7.709677419,213,114.7301006,0.516888354,-30.41935484,-59.90709521,38.48209134,21.9749703,0.3,-5.1,30,11.2,100.8,283508,30.1,33.3,55.6,41.7,50,29.2,23.5,40,26.2,19.7,,31,29.9,-29.04341617,475,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2020,11,230,0,1412000,99.25709645,102.17789,97.56144,104.88683,96.32435459,92.774971,99.392662,99.120407,107.93143,95.730217,95.993904,1.75,-5,-4,4.25,171,-32.046332,-1.821994517,-21.75,-15.63301077,27.60581408,26.72656616,-1.2,-5.9,27.1,7.7,111.3,278718,34.2,41.7,55.6,44.4,50,33.1,26.9,38.9,36.1,28.8,,35.7,33.7,-10.1474473,596,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2020,12,393,2,1412000,99.25709645,99.407112,96.694641,100.48499,95.60246933,91.816788,98.647781,98.377563,103.40181,94.741508,95.002472,-10.75,-3.5,-2,4.161290323,98,-47.2581108,-19.45116694,-18.09677419,-9.154880949,0.208506733,-7.265736079,0.7,-4.6,19.5,8,103.8,315007,33,41.7,33.3,44.4,50,31.3,25.5,36.1,40.5,32.1,,35.4,32.5,-9.237631513,468,1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2021,1,948,19,1412000,97.91108917,97.034904,95.196869,100.46378,96.77298654,88.462318,99.467918,98.451393,102.20619,90.925819,91.87442,-19.25,-0.5,1.5,11.25,-37,-90.4820766,-25.13776144,-16.25,0.0999776,-30.57518015,-1.009523298,0.5,-4.9,20.1,6.5,105.4,267760,33,25,55.6,44,33.3,32.6,23.8,30.6,35.2,35.4,,34.8,32.5,-7.073929413,468,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2021,2,344,16,1412000,97.91108917,99.227242,95.828232,103.06685,96.33612518,90.127693,99.01889,98.006958,104.85442,92.637573,93.604027,-13.875,-6.5,-8.5,8.75,-13,-94,-23.18265641,-17.5,-32.04400134,-40.32099056,2.07476773,-3.1,-6.3,7.5,-5.8,110,252451,35.8,33.3,50,41.3,50,36.2,27.6,41.7,40,36.4,,36.6,35.6,45.35963397,532,2219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2021,3,303,9,1412000,97.91108917,97.380501,96.296425,99.865776,97.64165173,89.733185,100.36078,99.335129,101.59782,92.232079,93.194305,-6.25,-2.804,-0.4885,10.75,-36,-85,-20.46579228,-15.5,0.095193321,-17.54035872,34.99862532,-4.2,1.6,11.9,-2,102,309800,38.9,27.8,45.8,46.3,33.3,41.6,28.8,41.7,31.5,41.7,,40.6,38.6,-38.62798857,658,2939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2021,4,954,6,1412000,,,,101.63877,99.00646904,,,,,,,-5.125,-6.7475,-7.4325,8.894434333,,,-31.30416221,-17.7,,,,-0.2,6.4,3.5,-5.2,106.1,301043,37.4,44.4,41.7,42.3,38.9,39.5,29.4,41.7,31.5,39.3,,35.7,37.8,0.38404646,484,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2021,5,1383,18,1412000,,,,,95.53532913,,,,,,,-10.25,,,13.63166,,,-41.69747819,-13.2733152,,,,,,,,,281063,36.1,44.4,41.7,37.5,38.9,40.4,27.9,31,33.3,36.5,,36.4,36,32,442,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2021,6,448,11,1412000,,,,,,,,,,,,-6.875,,,12.62665231,,,-31.42258835,-5.770741185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiga,2021,7,225,2,1412000,,,,,,,,,,,,-7.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,1,0,0,680000,99.99999542,102.05634,102.02887,100,100.0000002,100,102.02887,101.58937,101.58937,102.02887,102.47218,,6.5,-1,2.25,-5,-48.7861272,11.95751633,-8.25,-13.83772602,10.31161877,6.633997734,0.4,0.5,-0.6,8.5,98.9,287173,,,,,,,,,,,,,,11.17223884,385,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,2,0,0,680000,99.99999542,100.26885,100.77636,98.880905,99.92862632,97.616165,101.95605,101.51686,100.45249,99.596672,100.02942,2.25,0.5,0,4.185185185,-4,-2.4469821,4.370102139,-4.111111111,-15.76640581,1.731469369,3.504148638,4.4,2.2,5.7,23.3,96.6,271735,39,,,36.7,,35.3,38.1,41.7,66.7,50,,27.8,39.7,-30.40245619,429,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,3,0,0,680000,99.99999542,97.316452,96.950104,96.896484,96.22968127,93.814766,98.18206,97.759125,98.436531,95.718147,96.134041,1.25,-2,-1,1.75,-51,-95.0681636,-8.919819512,1.25,-8.778873591,-13.89804752,-7.457965106,-1.4,-5.6,-6.8,3.9,97.7,292214,30.4,,,27.8,,28.4,30,33.3,33.3,38.9,,11.1,31.6,62.65599311,538,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,4,23,0,680000,91.70163915,92.962456,92.171234,91.393501,89.4586425,90.196724,91.792564,93.296104,95.313965,92.549904,91.082031,-14.125,-4,-2,8.5,-95,-99.9762414,-62.13819279,-9.3,-74.30998077,-45.53892961,-23.66280228,-13.1,-11.2,0.5,29.3,94.7,267922,27.7,,,26.7,,26.3,27.8,33.3,16.7,33.3,,16.7,28.3,45.59624853,325,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,5,1,0,680000,91.70163915,89.307579,89.981659,85.398247,86.33489898,89.052658,88.587326,90.038368,89.061531,91.375992,89.926743,-14.25,0,2,3.75,-99,-99.2307692,-56.12922008,-18.75,-72.49382179,-51.82945445,-9.332870092,-16.7,-12.4,15.7,13.5,80.7,252017,25.4,25,33.3,43.7,36.7,21.3,21.9,31,18.3,22.4,,28.8,24.6,-31.9913336,277,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,6,0,0,680000,91.70163915,93.592743,94.565613,91.056267,92.55721957,91.765137,94.971985,96.527603,94.962265,94.159233,92.66584,-4.125,4,0,5,-86,-100,-26.35467102,-21.25,-57.25900772,-37.21712893,-30.36092387,-1.3,-4.1,28.7,18.9,82.5,273699,26.4,33.3,16.7,38.9,29.2,23.4,21.2,40,14.8,26.2,,29.2,25.9,29.83511857,375,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,7,5,0,680000,96.53953546,94.701698,95.423187,91.031677,93.07209701,92.053177,95.948395,96.007904,93.903122,94.89798,94.839195,-3,2,0.5,1.903225806,-51,-96.7286722,-13.81335495,-18.12903226,-53.79642332,-14.33414601,-40.11798088,-3.7,-7.6,6.4,5.5,83.8,266897,27.9,33.3,16.7,39.5,37.5,23.2,25.2,38.5,18.5,25.4,,30,27.4,-42.98598237,460,1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,8,108,0,680000,96.53953546,96.850601,97.300117,92.657379,94.18469434,94.581902,97.095375,97.155594,95.580109,97.504852,97.44445,5.375,1.5,-0.5,3.5,-48,-100,-32.64756425,-12,-62.60242354,-30.26538172,-33.13658877,-7.2,-7.3,6.5,17.4,86.5,276360,27.9,33.3,33.3,39.7,41.7,24,23.6,34.4,18.5,29.3,,31.1,27.1,-3.289425028,340,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,9,3,0,680000,96.53953546,98.147598,98.211029,95.191246,95.97832261,94.555496,98.944427,99.005806,98.193901,97.477631,97.417252,4.5,-1,-0.5,-8.222222222,-14,-95.532646,-3.371344916,-15.18518519,-53.78572281,-21.51104264,-1.432175069,-10.1,-3.8,-32.9,-8.6,90.9,269863,31.4,33.3,33.3,40.7,40,28.2,26.3,41.1,20.4,34.8,,33.3,30.9,5.6410396,430,1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,10,1,0,680000,99.25709645,99.698959,99.782143,96.78894,97.32622098,96.077408,100.42645,100.15135,99.59848,99.137848,99.410919,10.5,-2.5,-0.5,8.129032258,22,-72.8426396,0.26408687,-14.09677419,-63.62040762,11.30109558,23.2201154,2.6,-3.8,33.5,22.1,93.6,283508,32.8,33.3,33.3,42.4,43.3,31.4,27.5,38.2,29.2,31.2,,34.7,32.3,-53.26223909,452,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,11,6,0,680000,99.25709645,99.429047,99.231354,97.093681,97.08550374,95.250534,100.17805,99.903648,99.912064,98.284637,98.555359,12,-2,-1,3.5,45,55.922865,5.26565947,0,-20.45863362,7.228546625,22.88706361,-2.1,5.2,21.6,18.5,95,278718,33.5,33.3,50,40,46.7,32.5,28.7,37.5,27.8,32.5,,33.8,33.5,-48.21347682,517,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2020,12,60,0,680000,99.25709645,99.543404,99.348961,96.662781,96.66135769,95.902649,99.740402,99.467194,99.468658,98.957527,99.230095,-3.5,-1,-0.5,4.35483871,46,-96.6315789,-32.8231902,-4.032258065,-10.89895414,-4.485684545,-8.864003118,-2.4,2.2,18.9,9.4,94.9,315007,34.4,33.3,33.3,41.7,36.7,33.3,32.5,40.2,27.8,30.3,,33.8,34.5,-0.766505636,412,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2021,1,61,0,680000,97.91108917,99.82753,98.693451,99.359947,97.03563151,95.003372,99.737877,98.718597,101.08322,97.649025,98.66777,-17,8,-0.5,8,-72,-93.5260116,-44.39084498,-6.25,-9.130230715,-29.42300501,-10.56808088,-6.5,-1.7,15.7,11.6,104.6,267760,33.5,33.3,50,36.7,41.7,32.2,30.4,38.2,33.3,32.6,,31.9,33.9,185.6557228,388,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2021,2,16,0,680000,97.91108917,99.251083,98.359695,98.550308,96.69891639,94.690659,99.391785,98.376038,100.25954,97.327606,98.342995,-9.125,-1,3,7.25,-69,-90,-35.89184406,-4.5,-40.52861174,-40.95392964,-6.061772991,-4.7,1.7,9.3,-5.3,102.5,252451,35.8,33.3,50,38.9,53.3,34.6,31.3,45.6,27.1,36.4,,36.3,35.7,-31.18243304,400,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2021,3,3,0,680000,97.91108917,99.429352,98.780823,99.37397,97.99492288,94.214088,100.72388,99.694527,101.09749,96.837761,97.848045,2.5,-1.034,-0.734,9.25,-56,-95,-22.74274641,-5.75,-7.300970499,-4.953576017,31.24199836,-0.9,10.7,11.6,5.5,101.7,309800,37,33.3,33.3,42.8,53.3,35.7,34.2,37.8,24.1,41.3,,37.6,36.8,-36.98328143,577,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2021,4,60,0,680000,,,,100.71896,98.75020143,,,,,,,2,0.552,2.7215,7.254075,,,-26.83760142,-7.1,,,,11.5,33.1,4.9,-4.3,105.8,301043,37.8,33.3,33.3,40.9,45.8,38.8,39.6,34.5,20.8,36.5,,40.1,37.2,-23.44355587,364,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2021,5,193,0,680000,,,,,96.02258353,,,,,,,-1,,,9.5308775,,,-46.91831352,3.964378207,,,,,,,,,281063,34.5,0,33.3,41.3,40,34.8,33.3,35.4,25,32.5,,35.4,34.3,17.8,348,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2021,6,13,1,680000,,,,,,,,,,,,0.125,,,11.14783,,,-43.73936089,19.08411392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimane,2021,7,116,1,680000,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shizuoka,2020,1,0,0,3659000,99.99999542,102.05634,102.02887,100,100.0000008,100,102.02887,101.58937,101.58937,102.02887,102.47218,,-2,-1,-1,-8,-12.5439625,1.819610821,13.33333333,3.729622707,3.207649124,4.114220491,-1.3,0.5,-3.7,4.3,99.7,287173,,,,,,,,,,,,,,-1.648335989,1289,5509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shizuoka,2020,2,1,0,3659000,99.99999542,100.10572,100.46019,98.640388,99.38803673,97.53698,101.40449,100.96768,100.20815,99.515877,99.948273,3,0.5,2.5,8.222222222,-16,62.6525631,-2.819925922,10.48148148,-5.225190381,0.419711839,0.124142143,4.5,3.5,3.1,18.7,97.4,271735,36.5,33.3,66.7,46.7,33.3,36.1,31.5,33.3,33.3,36.8,33.3,40.9,35.7,-29.02510227,1272,6316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shizuoka,2020,3,9,0,3659000,99.99999542,97.391678,97.618492,94.767197,95.26317898,96.091461,97.195946,96.77726,96.273399,98.041031,98.467018,-3.25,-6.5,-7.5,14.5,-64,-99.9056974,-15.85240521,9.75,1.067308724,-13.26387064,-11.27147003,-4.9,-5.5,-8,7.6,95,292214,32.6,37.5,33.3,45.7,8.3,33,29.9,23.6,25,29.2,25,34.5,32.2,5.973227459,1694,7843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.2,,,
Shizuoka,2020,4,61,1,3659000,91.70163915,88.370323,90.557213,81.592819,85.4821437,91.02726,87.712326,89.149033,85.092865,93.402107,91.920723,-20,-9,-13,18.7,-94,-99.994914,-63.23057898,-8.733333333,-65.3617423,-47.08009155,-21.89196671,-8.8,-9.3,-3.7,11.6,75.4,267922,24.9,27.8,16.7,38.1,11.1,24.3,23.4,18.1,20.2,18.6,33.3,25,24.9,-27.73979414,924,3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9,,,
Shizuoka,2020,5,4,0,3659000,91.70163915,83.999413,85.811211,78.067505,81.24417263,86.014572,83.363785,84.729263,81.416328,88.258644,86.858833,-22.75,-13,-23.5,12.5,-98,-99.0151826,-49.56014218,-25.75,-81.56667629,-50.69026608,-13.78181014,-1.8,-9,11.5,8.9,69.6,252017,23.1,,,28.6,20.2,21.8,23.3,11.9,19.4,24.3,33.3,28.2,22.1,-37.77801698,710,2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.7,,,
Shizuoka,2020,6,6,0,3659000,91.70163915,91.843002,92.009117,88.188568,88.12442038,91.214951,90.423538,91.904648,91.97155,93.594696,92.110252,-12,-3.5,-6.5,7.25,-81,-99.9143933,-20.64120869,-23.25,-64.92428238,-27.76314287,-34.49163002,0.5,-4.6,25.9,7.2,82.1,273699,26,,,33,23.1,21.9,26.5,21.8,19.2,31.7,33.3,29,25.3,-26.91009097,1100,4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5,,,
Shizuoka,2020,7,192,0,3659000,96.53953546,94.966049,94.481552,90.947418,90.64995182,92.648506,93.451393,93.509354,93.816208,95.511711,95.452545,-15,-3.5,-6,7.741935484,-64,-99.5384232,-15.78133401,-21.96774194,-60.10642701,-15.63179857,-46.69214442,0.9,-8.3,17,7.3,88.5,266897,28.4,16.7,,34.5,28.2,25.9,27.3,26,24.4,33.3,33.3,32.3,27.6,5.078920072,1224,5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,,,
Shizuoka,2020,8,207,0,3659000,96.53953546,96.126762,95.638489,91.995834,91.69888793,93.844078,94.532745,94.591377,94.89769,96.744232,96.684303,-9,-7,-10,7.75,-44,-99.5527206,-28.56443372,-19,-63.924696,-32.97867374,-35.50665032,3.4,-5.5,13.2,9.6,90.1,276360,29.4,,,38.1,28.6,24.9,30.6,25,24.4,32.1,50,34.8,28.2,-26.19447174,1069,4715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,
Shizuoka,2020,9,61,1,3659000,96.53953546,97.385384,96.764595,94.729439,94.18394444,93.543716,97.094597,97.154823,97.717522,96.434586,96.374847,-9.75,-4,-5,2.555555556,19,-96.9690569,-4.259578936,-21.62962963,-52.78819428,-19.09801101,-2.446543242,-8.4,-3,-27.8,-7.6,94.1,269863,30.5,,,38.7,26.7,26.6,31.4,30,25,32.1,50,35.6,29.4,8.878269859,1444,6341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4,,,
Shizuoka,2020,10,115,0,3659000,99.25709645,99.185448,99.424599,95.573814,96.41146976,96.299149,99.482552,99.210052,98.348076,99.366653,99.64035,-6.25,1,-1,12.35483871,91,-88.0618227,6.598623457,-20.70967742,-69.14608574,30.871078,19.75918261,6.8,3.2,30.6,13.5,94.3,283508,33.8,,,40.6,34.5,31.5,33.6,26.7,31.9,32.9,50,39.4,32.5,-38.55975482,1268,5392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,,,
Shizuoka,2020,11,1012,9,3659000,99.25709645,98.222504,98.509979,94.845192,95.77286082,95.164978,98.823601,98.552902,97.598305,98.196358,98.466835,-6.25,-5,-11,5,106,-78.0490487,-5.702675292,-15.75,-31.63184532,15.61103768,17.92727522,0.3,5.1,23.8,9.8,92.7,278718,36.5,50,,43.8,32.1,37.3,34.4,24.4,33.3,34.8,66.7,39,36,-20.14767117,1402,5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,,,
Shizuoka,2020,12,1013,30,3659000,99.25709645,98.03878,98.048477,94.681206,95.06978785,94.973541,98.098129,97.829422,97.429558,97.998817,98.268753,-11,-9,-15,6.129032258,39,-80.8838333,-26.93633667,-16.5483871,-8.461215948,-5.877070263,-7.158821716,-0.4,-3.5,17.8,7.7,93.6,315007,34.3,33.3,,41,33.3,34.5,34,27.5,21.4,32.6,50,37.5,33.7,-18.2950987,1298,4674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,,,
Shizuoka,2021,1,1909,35,3659000,97.91108917,96.394783,96.841537,94.36058,95.11631088,93.319199,97.765114,96.765984,95.997147,95.917953,96.918633,-20,-9,-12.5,10,-73,-83.3867042,-37.81440407,0,-3.78560215,-35.70470855,-5.34852699,1.4,-4.5,18.6,5.8,94.8,267760,34,25,,40.7,35.1,33.2,33.5,31.7,26.2,31.3,50,37.6,33.4,1.883860252,1248,5758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,
Shizuoka,2021,2,551,17,3659000,97.91108917,96.562714,97.567696,92.525673,94.36742225,95.481071,96.995369,96.004105,94.130417,98.14003,99.163895,-16.625,-6.5,-10.5,6.75,-74,-49,-35.39314494,-2.25,-46.5260838,-47.22197525,6.20931473,-1.7,-7.6,8.4,-6.4,90.8,252451,36.5,50,,40.1,34.7,36.1,35.9,32.5,31,36.9,50,40.2,35.9,1.872036187,1298,6590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9,,,
Shizuoka,2021,3,574,25,3659000,97.91108917,98.755867,98.957558,96.042351,96.31846608,96.234436,99.00074,97.988991,97.708084,98.914375,99.94632,-10.5,-6.0015,-10.914,8.75,-51,-85,-30.54797496,-4.25,-14.40957745,-25.7538678,37.89562995,1.7,5.4,10.5,1.2,96.2,309800,38.7,50,,40.9,40.7,39.8,38,35.7,31.3,37.6,50,43.7,37.9,28.49646142,1842,8932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,,,
Shizuoka,2021,4,746,3,3659000,,,,97.081924,97.12884742,,,,,,,-11,-0.511,-0.507,7.408257333,,,-29.63345271,-5.1,,,,8.7,5.5,9.7,-2.7,99.2,301043,38.4,50,,38.4,37.3,40.6,38,27.5,37.5,37.9,50,41.5,37.9,19.36351829,1247,4802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shizuoka,2021,5,1929,16,3659000,,,,,93.00980841,,,,,,,-14.25,,,11.744135,,,-42.34486472,-1.407336896,,,,,,,,,281063,36.3,50,,38.1,34.1,38.6,36.1,26.9,34.5,32.8,50,39.7,35.7,-0.8,1069,4374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shizuoka,2021,6,922,13,3659000,,,,,,,,,,,,-12.5,,,3.262193846,,,-36.31366978,7.358071678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shizuoka,2021,7,900,4,3659000,,,,,,,,,,,,-15.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tochigi,2020,1,0,0,1946000,99.99999542,102.05634,102.02887,100,100.000001,100,102.02887,101.58937,101.58937,102.02887,102.47218,,-3,-3,6.666666667,-9,36.3306085,-2.991397734,4.333333333,-5.027965302,9.739655184,6.129704569,-0.4,0.5,13.1,6.8,94.4,287173,,,,,,,,,,,,,,-10.69955112,558,2220,,,,,,,,,,,,,,,,,,,,,,,90.5,,,,,,,,59.5,,,-13.7
Tochigi,2020,2,1,0,1946000,99.99999542,99.504425,100.45078,97.469696,99.37725826,97.529312,101.39349,100.95673,99.018852,99.508057,99.940414,-1,0,-1.5,7.148148148,-18,-43.8393672,-5.47106465,3.62962963,-9.067819848,5.29998453,-4.110151727,4.1,3.9,21.6,18.4,89.9,271735,39.9,,,53.3,,36.4,34.6,36.4,38.9,41.1,,44.7,38.8,-1.828451315,534,2536,,,,,,,,,,,,,,,,,,,,,,,91.4,,,,,,,,87.3,,,-9.3
Tochigi,2020,3,13,0,1946000,99.99999542,97.952499,97.656601,96.023079,95.49471382,95.934631,97.432175,97.012482,97.54924,97.88102,98.306313,-2.25,-3.5,-1,4.25,-61,-99.7213376,-17.95281884,0.25,-6.671402655,-11.71547386,-14.21445061,-5.1,-4.6,1.7,17,92,292214,34.3,,33.3,45.7,,32.4,31,29.6,38.9,28.6,,39.9,32.9,39.50147238,650,3224,,,,,,,,,,,,,,,,,,,,,,,84.9,,,,,,,,70.8,,,-8.7
Tochigi,2020,4,40,0,1946000,91.70163915,91.342308,89.234276,90.501373,86.00669099,87.92411,88.250557,89.696075,94.383568,90.218002,88.787117,-19.375,-5,-5,6.266666667,-95,-99.7592019,-59.63799287,-9.933333333,-66.65833678,-43.79371905,-23.35529112,-6.3,-8.6,19.6,19.2,89.5,267922,23.9,,8.3,31.3,,21.1,27.6,24,20.8,14.6,,29.4,22.6,-46.16423466,388,1343,,,,,,,,,,,,,,,,,,,,,,,82.7,,,,,,,,158.2,,,-32.7
Tochigi,2020,5,11,0,1946000,91.70163915,87.219322,84.341057,87.535034,81.55647055,82.836716,83.684235,85.054962,91.289978,84.997879,83.649788,-18.5,-2,-5,2,-98,-100,-44.49007964,-26.75,-79.0222506,-43.87664094,-17.94630489,-6,-7.1,34.2,14.8,85,252017,21.8,,,31.1,,18.5,22.2,22.2,22.2,13.3,,24.1,21.3,46.98221933,325,849,,,,,,,,,,,,,,,,,,,,,,,78.6,,,,,,,,0.1,,,-44.8
Tochigi,2020,6,14,0,1946000,91.70163915,93.816124,92.11644,92.046349,88.33715232,91.211403,90.641815,92.126511,95.994812,93.591057,92.106674,-8.375,-6,-7,5,-74,-100,-23.10570963,-27.75,-60.17549743,-16.92888457,-33.28277357,3.2,-1.6,55.2,15,84.8,273699,26,,,37.4,,20.6,26.7,28.2,22.2,20,,26.7,25.9,-8.246040038,584,1842,,,,,,,,,,,,,,,,,,,,,,,79.9,,,,,,,,73.5,,,-20.5
