prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,cum_third,ps_third,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild
Nagasaki,22462,53,0,-9.5,95.81775228581353,1341000,100.0755542857143,479357,315143,164214,141797,75654,66143,.012932548,.012655683,.01326446,.012562228,.012289196,.013121699,,,,0,0,38,,,88,3060,69,0,,,,,
Nagasaki,22469,13,0,-11.75,95.50501547800263,1341000,100.4123,597585,381884,215701,147077,77754,69323,.012847947,.0125657,.013179997,.01224314,.012156413,.012399759,,,,0,0,38,,,40,3120,69,0,,,,,
Nagasaki,22476,43,0,-7.75,95.50501547800263,1341000,100.4123,716823,442599,274224,148646,78610,70036,.012545621,.012343884,.012780056,.012315961,.012202309,.012503929,,,,0,0,38,,,55,3150,69,0,,,,,
Nagasaki,22483,60,0,-6.75,95.50501547800263,1341000,100.4123,811600,489898,321702,149415,78936,70479,.012367724,.01222477,.012531854,.012363303,.012311112,.012443637,,,,0,0,38,,,90,3174,69,0,,,,,
Nagasaki,22490,162,0,-7.5,95.21653137095089,1341000,99.89721999999999,928735,535635,393100,151179,80004,71175,.012296859,.012247702,.012352587,.012368696,.012222236,.012574003,,,,0,0,38,,,187,3240,69,0,,,,,
Nagasaki,22497,272,0,-9,93.48562672864054,1341000,96.80674,928735,535635,393100,151179,80004,71175,.012296859,.012247702,.012352587,.012368696,.012222236,.012574003,,,,0,0,38,,,364,3334,69,0,,,,,
Nagasaki,22504,366,0,-21,93.48562672864054,1341000,96.80674,1061079,603811,457268,151179,80004,71175,.012296859,.012247702,.012352587,.012482767,.012413138,.012575916,,,,1,1,38,,,519,3547,69,1,,,,,
Nagasaki,22511,592,0,-19.5,93.48562672864054,1341000,96.80674,1245688,694203,551485,151179,80004,71175,.012296859,.012247702,.012352587,.012472145,.012343355,.012638135,,,,1,1,38,,,801,3858,69,1,,,,,
Nagasaki,22518,450,0,-16.25,93.48562672864054,1341000,96.80674,1355682,747129,608553,151179,80004,71175,.012296859,.012247702,.012352587,.012411475,.012253626,.012610919,,,,1,1,42,,,734,4373,69,1,,,,,
Nagasaki,22525,370,0,-15.75,93.38899802815347,1341000,97.26278285714285,1444500,797490,647010,151179,80004,71175,.012296859,.012247702,.012352587,.012241693,.012135288,.01237544,,,,2,1,42,,,596,4883,69,2,,,,,
Nagasaki,22532,225,1,-15,93.35034654795865,1341000,97.4452,1531496,838568,692928,151179,80004,71175,.012296859,.012247702,.012352587,.012027759,.011845319,.012256202,,,,1,1,42,,,411,5291,70,1,,,,,
Nagasaki,22539,111,1,-10.75,93.35034654795865,1341000,97.4452,1610691,870511,740180,151179,80004,71175,.012296859,.012247702,.012352587,.011763878,.011517328,.012067697,,,,2,2,38,,,183,5627,71,2,,,,,
Nagasaki,22546,77,0,-8.75,93.35034654795865,1341000,97.4452,1671095,888130,782965,151179,80004,71175,.012296859,.012247702,.012352587,.011622422,.011297299,.012014633,,,,1,1,38,,,106,5780,71,1,,,,,
Nagasaki,22553,44,1,-6.5,94.50132080786013,1341000,98.03064999999999,1721627,903132,818495,151179,80004,71175,.012296859,.012247702,.012352587,.011313213,.010990435,.011692107,,,,0,1,38,,,71,5859,72,0,,,,,
Nagasaki,22560,42,0,-4.5,96.03595315439541,1341000,98.81124999999999,,,,,,,,,,,,,,,,0,0,38,,,59,5913,72,0,,,,,
Nagasaki,22567,33,1,-4.25,96.03595315439541,1341000,98.81124999999999,1810614,938852,871762,151179,80004,71175,.012296859,.012247702,.012352587,.010923602,.010705229,.011168968,,,,0,0,38,,,48,5955,73,0,,,,,
Nagasaki,22574,21,0,-1,96.03595315439541,1341000,98.81124999999999,1845782,951643,894139,151179,80004,71175,.012296859,.012247702,.012352587,.010792491,.010639972,.010959696,,,,0,0,38,,,41,5983,73,0,,,,,
Nagasaki,22581,18,0,.75,96.03595315439541,1341000,98.81124999999999,,,,,,,,,,,,,,,,0,0,38,,,19,6023,73,0,,,,,
Nagasaki,22588,3,0,1.75,97.83244410732421,1341000,99.64265999999999,1885313,960501.5,924811.5,151179,80004,71175,.012296859,.012247702,.012352587,.010646001,.010541691,.01075666,,,,0,0,38,,,7,6039,73,0,,,,,
Nagasaki,22595,0,0,-3.75,97.83244410732421,1341000,99.64265999999999,,,,,,,,,,,,,,,,0,0,38,,,0,6045,73,0,,,,,
Nagasaki,22602,1,0,2.25,97.83244410732421,1341000,99.64265999999999,,,,,,,,,,,,,,,,0,0,38,,,1,6045,73,0,,,,,
Nagasaki,22609,0,0,-1.5,97.83244410732421,1341000,99.64265999999999,,,,,,,,,,,,,,,,0,0,38,,,1,6045,73,0,,,,,
Nagasaki,22616,0,0,-4,97.53652195577706,1341000,99.59276000000001,,,,,,,,,,,,,,,,0,0,38,,,0,6046,73,0,,,,,
Nagasaki,22623,0,0,-.75,97.41815309515822,1341000,99.57280000000002,1947240,979248,967992,151179,80004,71175,.012296859,.012247702,.012352587,.010516706,.010517454,.01051595,,,,0,0,38,,,0,6046,73,0,,,,,
Nagasaki,22630,0,0,-5.5,97.41815309515822,1341000,99.57280000000002,1950867,980082,970785,151179,80004,71175,.012296859,.012247702,.012352587,.01051244,.010510975,.01051392,,,,0,0,36,,,0,6046,73,0,,,,,
Nagasaki,22637,4,0,-.25,97.41815309515822,1341000,99.57280000000002,,,,,,,,,,,,,,,,0,0,36,,,4,6046,73,0,,,,,
Nagasaki,22644,3,0,-7,97.4181530951582,1341000,99.45928857142859,,,,,,,,,,,,,,,,0,,,,,7,6047,73,0,,,,,
Nagasaki,22651,124,0,-5.25,,1341000,99.17551000000002,1954504,981152,973352,151179,80004,71175,.012296859,.012247702,.012352587,.010508952,.010505411,.010512523,,,,0,0,36,,,125,6053,73,0,,,,,
Nagasaki,22658,906,0,-13,,1341000,99.17551000000002,1973986,990533,983453,151179,80004,71175,.012296859,.012247702,.012352587,.010491061,.010487469,.010494682,,,,0,0,36,,,977,6113,73,0,,,,,
Nagasaki,22665,2754,1,-10.75,,1341000,99.17551000000002,1976894,992205,984689,151179,80004,71175,.012296859,.012247702,.012352587,.010493178,.010491132,.010495241,,,,0,0,36,,,3281,6566,74,0,,,,,
Nagasaki,22672,3944,1,-12.5,,1341000,99.17551000000002,,,,,,,,,,,,,,,,1,2,40,,,5585,8202,75,1,,,,,
Nagasaki,22679,3849,5,-16,,1341000,98.67324999999998,1980831,994565,986266,151179,80004,71175,.012296859,.012247702,.012352587,.010487965,.010488627,.010487298,,,,0,0,40,,,7147,10488,80,0,,,,,
Nagasaki,22686,2950,9,-12.25,,1341000,98.58954000000001,1983185,995751,987434,151179,80004,71175,.012296859,.012247702,.012352587,.010489517,.01049043,.010488597,140651,.011788639,,1,0,40,,,5543,15034,89,1,,,,,
Nagasaki,22693,2685,10,-12.75,,1341000,98.58954000000001,1985174,996792,988382,151179,80004,71175,.012296859,.012247702,.012352587,.010488127,.010490553,.010485682,208289,.01145688,,2,1,40,,,4658,18593,99,2,,,,,
Nagasaki,22700,2399,9,-7.5,,1341000,98.58954000000001,1987678,998013,989665,151179,80004,71175,.012296859,.012247702,.012352587,.010489641,.010492542,.010486716,282320,.011542517,,2,3,40,,,3922,21385,108,2,,,,,
Nara,21937,0,0,,99.99999990508847,1339000,102.2745,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Nara,21944,1,0,,99.82297826655875,1339000,101.6332142857143,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Nara,21951,0,0,,99.38042417023446,1339000,100.03,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Nara,21958,0,0,-11.25,99.38042417023446,1339000,100.03,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Nara,21965,0,0,.75,99.38042417023446,1339000,100.03,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Nara,21972,0,0,-1.5,98.79369799172296,1339000,99.50452571428571,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Nara,21979,3,0,-5.75,95.27334092065401,1339000,96.35168,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Nara,21986,4,0,-.75,95.27334092065401,1339000,96.35168,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Nara,21993,1,0,1.75,95.27334092065401,1339000,96.35168,,,,,,,,,,,,,,,,0,,,,,3,2,0,0,,,,,
Nara,22000,2,0,-2.25,95.27334092065401,1339000,96.35168,,,,,,,,,,,,,,,,0,,,,,3,8,0,0,,,,,
Nara,22007,14,0,-2,89.45169409629104,1339000,92.98067285714286,,,,,,,,,,,,,,,,0,,,,,17,8,0,0,,,,,
Nara,22014,16,0,-7.25,87.12303536654586,1339000,91.63226999999999,,,,,,,,,,,,,,,,0,,,,,33,8,0,0,,,,,
Nara,22021,20,1,-16.5,87.12303536654586,1339000,91.63226999999999,,,,,,,,,,,,,,,,0,,,,,47,14,1,0,,,,,
Nara,22028,13,0,-26.75,87.12303536654586,1339000,91.63226999999999,,,,,,,,,,,,,,,,0,,,,,61,14,1,0,,,,,
Nara,22035,10,0,-25.75,86.08609441584663,1339000,91.34878285714285,,,,,,,,,,,,,,,,0,,,,,48,38,1,0,,,,,
Nara,22042,3,1,-27.5,84.70350648158099,1339000,90.97079999999998,,,,,,,,,,,,,,,,0,,,,,21,67,2,0,,,,,
Nara,22049,0,0,-22.75,84.70350648158099,1339000,90.97079999999998,,,,,,,,,,,,,,,,0,0,18,,,9,79,2,0,,,,,
Nara,22056,0,0,-18.25,84.70350648158099,1339000,90.97079999999998,,,,,,,,,,,,,,,,0,0,18,,,7,82,2,0,,,,,
Nara,22063,1,0,-15.25,84.70350648158099,1339000,90.97079999999998,,,,,,,,,,,,,,,,0,0,18,,,2,88,2,0,,,,,
Nara,22070,0,0,-11.75,92.18576263668946,1339000,96.09479999999999,,,,,,,,,,,,,,,,0,0,23,,,1,89,2,0,,,,,
Nara,22077,0,0,-15.75,92.18576263668946,1339000,96.09479999999999,,,,,,,,,,,,,,,,0,0,23,,,0,90,2,0,,,,,
Nara,22084,0,0,-8,92.18576263668946,1339000,96.09479999999999,,,,,,,,,,,,,,,,0,0,23,,,0,90,2,0,,,,,
Nara,22091,0,0,-8.25,92.18576263668946,1339000,96.09479999999999,,,,,,,,,,,,,,,,0,0,23,,,0,90,2,0,,,,,
Nara,22098,3,0,-8.75,92.60708557332144,1339000,96.09975714285714,,,,,,,,,,,,,,,,0,0,25,,,3,90,2,0,,,,,
Nara,22105,24,0,-15.75,92.77561474797423,1339000,96.10173999999999,,,,,,,,,,,,,,,,0,0,25,,,27,90,2,0,,,,,
Nara,22112,35,0,-12.25,92.77561474797423,1339000,96.10173999999999,,,,,,,,,,,,,,,,0,0,25,,,49,103,2,0,,,,,
Nara,22119,52,0,-16,92.77561474797423,1339000,96.10173999999999,,,,,,,,,,,,,,,,1,1,25,,,69,134,2,1,,,,,
Nara,22126,59,0,-10.5,92.98110628695342,1339000,96.54986571428572,,,,,,,,,,,,,,,,0,1,25,,,81,181,2,0,,,,,
Nara,22133,66,0,-9.5,93.49483513440147,1339000,97.67017999999999,,,,,,,,,,,,,,,,1,1,25,,,93,235,2,1,,,,,
Nara,22140,61,1,-7.5,93.49483513440147,1339000,97.67017999999999,,,,,,,,,,,,,,,,1,1,25,,,96,295,3,1,,,,,
Nara,22147,97,0,-13.5,93.49483513440147,1339000,97.67017999999999,,,,,,,,,,,,,,,,2,3,25,,,144,343,3,2,,,,,
Nara,22154,24,2,-14.5,93.49483513440147,1339000,97.67017999999999,,,,,,,,,,,,,,,,3,2,25,,,61,449,5,3,,,,,
Nara,22161,23,3,-14.75,95.01432391621702,1339000,98.49657714285715,,,,,,,,,,,,,,,,3,4,25,,,43,487,8,3,,,,,
Nara,22168,6,0,-12,95.26757204651962,1339000,98.63431000000001,,,,,,,,,,,,,,,,2,2,25,,,28,509,8,2,,,,,
Nara,22175,9,1,-6,95.26757204651962,1339000,98.63431000000001,,,,,,,,,,,,,,,,1,1,25,,,16,529,9,1,,,,,
Nara,22182,8,0,-8.75,95.26757204651962,1339000,98.63431000000001,,,,,,,,,,,,,,,,0,0,25,,,14,539,9,0,,,,,
Nara,22189,19,0,-5.5,96.20821128063548,1339000,98.52667,,,,,,,,,,,,,,,,0,0,25,,,22,550,9,0,,,,,
Nara,22196,18,0,-10,96.91369070622238,1339000,98.44593999999998,,,,,,,,,,,,,,,,0,0,25,,,27,563,9,0,,,,,
Nara,22203,14,0,-3.75,96.91369070622238,1339000,98.44593999999998,,,,,,,,,,,,,,,,2,1,25,,,28,576,9,2,,,,,
Nara,22210,11,0,-3.75,96.91369070622238,1339000,98.44593999999998,,,,,,,,,,,,,,,,2,2,27,,,23,593,9,2,,,,,
Nara,22217,35,1,-.75,96.848621059252,1339000,98.34837571428569,,,,,,,,,,,,,,,,0,1,27,,,40,609,10,0,,,,,
Nara,22224,78,1,-2.5,96.45820317742962,1339000,97.76299000000002,,,,,,,,,,,,,,,,0,0,27,,,98,628,11,0,,,,,
Nara,22231,102,0,-4.25,96.45820317742962,1339000,97.76299000000002,,,,,,,,,,,,,,,,3,1,27,,,151,682,11,3,,,,,
Nara,22238,137,0,-3.5,96.45820317742962,1339000,97.76299000000002,,,,,,,,,,,,,,,,4,3,27,,,200,778,11,4,,,,,
Nara,22245,129,0,-5.5,96.45820317742962,1339000,97.76299000000002,,,,,,,,,,,,,,,,6,6,27,,,198,913,11,6,,,,,
Nara,22252,180,2,-9.5,95.92510259421202,1339000,97.39041571428572,,,,,,,,,,,,,,,,7,6,27,,,261,1032,13,7,,,,,
Nara,22259,179,2,-10,95.8362524970091,1339000,97.32831999999999,,,,,,,,,,,,,,,,7,6,27,,,259,1219,15,7,,,,,
Nara,22266,159,5,-12.5,95.8362524970091,1339000,97.32831999999999,,,,,,,,,,,,,,,,9,9,27,,,244,1390,20,9,,,,,
Nara,22273,225,2,-12,95.8362524970091,1339000,97.32831999999999,,,,,,,,,,,,,,,,10,11,27,,,345,1515,22,10,,,,,
Nara,22280,227,3,-32.75,95.45562265119993,1339000,96.77716428571428,,,,,,,,,,,,,,,,11,14,28,,,387,1696,25,11,,,,,
Nara,22287,247,1,-18.5,94.94811619012106,1339000,96.04228999999999,,,,,,,,,,,,,,,,11,10,28,,,398,1933,26,11,,,,,
Nara,22294,236,5,-17,94.94811619012106,1339000,96.04228999999999,,,,,,,,,,,,,,,,14,9,28,,,398,2173,31,14,,,,,
Nara,22301,250,4,-20.75,94.94811619012106,1339000,96.04228999999999,,,,,,,,,,,,,,,,9,14,28,,,407,2419,35,9,,,,,
Nara,22308,168,3,-16.75,94.94811619012106,1339000,96.04228999999999,,,,,,,,,,,,,,,,7,7,28,,,308,2688,38,7,,,,,
Nara,22315,158,4,-17.75,95.00379410425197,1339000,96.3266,,,,,,,,,,,,,,,,7,5,27,,,256,2900,42,7,,,,,
Nara,22322,67,1,-14.5,95.00379410425197,1339000,96.3266,,,,,,,,,,,,,,,,5,7,27,,,149,3076,43,5,,,,,
Nara,22329,66,2,-17.25,95.00379410425197,1339000,96.3266,,,,,,,,,,,,,,,,4,4,27,,,131,3159,45,4,,,,,
Nara,22336,23,1,-11.25,95.00379410425197,1339000,96.3266,,,,,,,,,,,,,,,,5,4,27,,,70,3242,46,5,,,,,
Nara,22343,44,2,-13,96.94878598307126,1339000,97.08709999999999,,,,,,,,,,,,,,,,6,5,30,,,71,3285,48,6,,,,,
Nara,22350,49,0,-8.25,96.94878598307126,1339000,97.08709999999999,,,,,,,,,,,,,,,,4,8,30,,,78,3327,48,4,,,,,
Nara,22357,58,2,-6.5,96.94878598307126,1339000,97.08709999999999,,,,,,,,,,,,,,,,5,5,30,,,82,3379,50,5,,,,,
Nara,22364,145,3,-5.25,96.94878598307126,1339000,97.08709999999999,,,,,,,,,,,,,,,,4,6,30,,,193,3414,53,4,,,,,
Nara,22371,298,2,2.25,96.93950401069353,1339000,97.27218571428573,,,,,,,,,,,,,,,,5,3,30,,,415,3482,55,5,,,,,
Nara,22378,562,1,-7.75,96.93254253141023,1339000,97.41099999999999,,,,,,,,,,,,,,,,12,7,30,,,690,3781,56,12,,,,,
Nara,22385,543,5,-14.5,96.93254253141023,1339000,97.41099999999999,215,215,0,,,,,,,.016081981,.016081981,,,,,21,11,30,,,854,4164,61,21,,,,,
Nara,22392,687,10,-10,96.93254253141023,1339000,97.41099999999999,1321,1321,0,26943,17507,9436,.010193179,.0099217687,.010738175,.017648159,.017648159,,,,,20,21,30,,,1103,4592,71,20,,,,,
Nara,22399,591,6,-18,96.03933586565732,1339000,96.62728,3659,3659,0,41758,31447,10311,.011526062,.012189128,.0098859249,.017104125,.017104125,,,,,27,21,32,,,1025,5264,77,27,,,,,
Nara,22406,554,9,-14.75,93.80631920127506,1339000,94.66798000000001,5401,5290,111,47112,35925,11187,.011504262,.012194232,.0097353347,.015831884,.01594233,.011902208,,,,29,27,32,,,946,5893,86,29,,,,,
Nara,22413,493,12,-13.75,93.80631920127506,1339000,94.66798000000001,13725,12575,1150,61471,43549,17922,.011979949,.012559236,.010772576,.013987276,.01376958,.016910769,,,,22,25,32,,,839,6489,98,22,,,,,
Nara,22420,300,6,-19.5,93.80631920127506,1339000,94.66798000000001,24181,21537,2644,76903,48009,28894,.011944451,.012106942,.011683898,.010334472,.0099421116,.015230503,,,,23,23,32,,,626,6996,104,23,,,,,
Nara,22427,145,11,-9.25,93.80631920127506,1339000,94.66798000000001,50154,46056,4098,92181,54540,37641,.012523091,.012241947,.012954158,.010065611,.0098803146,.01275372,,,,16,22,32,,,329,7432,115,16,,,,,
Nara,22434,132,3,-10.5,96.02844945632005,1339000,96.63642571428572,84519,73950,10569,102700,57854,44846,.012441427,.011932717,.013165493,.0093909996,.0091297748,.01174165,,,,8,11,32,,,232,7659,118,8,,,,,
Nara,22441,67,3,-9.75,96.39880449882754,1339000,96.96450000000002,159441,132566,26875,112198,61075,51123,.01231876,.011729799,.013104856,.010937531,.010713475,.012195625,,,,10,11,32,,,164,7792,121,10,,,,,
Nara,22448,79,4,-11.25,96.39880449882754,1339000,96.96450000000002,251454,196813,54641,117977,63850,54127,.012023455,.011625671,.01252916,.011545289,.011614569,.011302456,,,,10,11,34,,,138,7896,125,10,,,,,
Nara,22455,121,4,-10,96.39880449882754,1339000,96.96450000000002,334983,251377,83606,122816,66222,56594,.011747764,.01148909,.012065634,.011269958,.011740233,.010058531,,,,6,8,34,,,181,7971,129,6,,,,,
Nara,22462,95,2,-13,96.01847457790605,1339000,97.27021428571429,450387,313913,136474,128892,68789,60103,.011755552,.01150728,.012053184,.011803028,.012241232,.010905105,,,,6,2,34,,,174,8073,131,6,,,,,
Nara,22469,87,1,-13.75,95.73322713721493,1339000,97.4995,580844,381689,199155,133320,70554,62766,.011646201,.011402119,.011933351,.011900155,.012150205,.011448598,,,,6,8,34,,,132,8201,132,6,,,,,
Nara,22476,126,0,-11.75,95.73322713721493,1339000,97.4995,688269,421309,266960,136086,71475,64611,.011485565,.011223497,.011790111,.011825365,.01161535,.012172709,,,,1,3,34,,,183,8280,132,1,,,,,
Nara,22483,158,1,-10,95.73322713721493,1339000,97.4995,768336,451301,317035,137435,71807,65628,.011376088,.011120706,.0116693,.011704252,.011341171,.012263114,,,,5,3,34,,,239,8384,133,5,,,,,
Nara,22490,366,0,-10.75,95.46360768798057,1339000,97.01945857142857,870675,491770,378905,138127,71939,66188,.011235213,.011013042,.011487082,.011595465,.011221315,.012119951,,,,8,5,34,,,439,8561,133,8,,,,,
Nara,22497,576,0,-12,93.8458909925745,1339000,94.13921000000002,870675,491770,378905,138127,71939,66188,.011235213,.011013042,.011487082,.011595465,.011221315,.012119951,,,,11,11,34,,,764,8820,133,11,,,,,
Nara,22504,727,1,-24.75,93.8458909925745,1339000,94.13921000000002,974336,548049,426287,138127,71939,66188,.011235213,.011013042,.011487082,.011462303,.011266783,.011723868,,,,14,12,34,,,1011,9324,134,14,,,,,
Nara,22511,1131,0,-19.25,93.8458909925745,1339000,94.13921000000002,1128731,628633,500098,138127,71939,66188,.011235213,.011013042,.011487082,.011301141,.01117748,.011460522,,,,11,11,34,,,1456,10035,134,11,,,,,
Nara,22518,1383,3,-14,93.8458909925745,1339000,94.13921000000002,1240695,685397,555298,138127,71939,66188,.011235213,.011013042,.011487082,.011358752,.011241163,.011507327,,,,15,16,34,,,1726,11174,137,15,,,,,
Nara,22525,1233,4,-15.25,94.27495220396987,1339000,95.18843142857143,1331508,740315,591193,138127,71939,66188,.011235213,.011013042,.011487082,.01128412,.011265264,.011307822,,,,16,18,34,,,1598,12542,141,16,,,,,
Nara,22532,689,1,-14,94.44657668852803,1339000,95.60812,1426970,794542,632428,138127,71939,66188,.011235213,.011013042,.011487082,.011206853,.011223422,.011186105,,,,20,20,34,,,1042,13812,142,20,,,,,
Nara,22539,386,3,-12,94.44657668852803,1339000,95.60812,1515838,837951,677887,138127,71939,66188,.011235213,.011013042,.011487082,.011071107,.011086542,.011052088,,,,15,17,34,,,606,14632,145,15,,,,,
Nara,22546,203,2,-7.75,94.44657668852803,1339000,95.60812,1588368,867924,720444,138127,71939,66188,.011235213,.011013042,.011487082,.011047059,.011040272,.011055246,,,,9,13,34,,,362,15085,147,9,,,,,
Nara,22553,90,2,-7.5,95.3985352423642,1339000,95.82957142857143,1680960,905863,775097,138127,71939,66188,.011235213,.011013042,.011487082,.01104598,.01102367,.011072172,,,,3,7,34,,,188,15349,149,3,,,,,
Nara,22560,70,0,-6,96.66781331414576,1339000,96.12484000000002,,,,,,,,,,,,,,,,3,5,34,,,113,15495,149,3,,,,,
Nara,22567,64,0,-6.25,96.66781331414576,1339000,96.12484000000002,1812581,950742,861839,138127,71939,66188,.011235213,.011013042,.011487082,.010935469,.010840804,.011041835,,,,2,3,34,,,99,15572,149,2,,,,,
Nara,22574,29,0,-4.25,96.66781331414576,1339000,96.12484000000002,1861248,962566,898682,138127,71939,66188,.011235213,.011013042,.011487082,.010882922,.010762098,.011015381,,,,2,2,34,,,58,15643,149,2,,,,,
Nara,22581,38,0,-.5,96.66781331414576,1339000,96.12484000000002,,,,,,,,,,,,,,,,0,2,34,,,50,15690,149,0,,,,,
Nara,22588,17,0,1.5,97.95694990929304,1339000,96.70245,1914785.5,976041,938744.5,138127,71939,66188,.011235213,.011013042,.011487082,.010812296,.010712182,.010918502,,,,0,0,34,,,36,15720,149,0,,,,,
Nara,22595,14,0,-4,97.95694990929304,1339000,96.70245,,,,,,,,,,,,,,,,0,0,34,,,26,15745,149,0,,,,,
Nara,22602,8,0,1.5,97.95694990929304,1339000,96.70245,,,,,,,,,,,,,,,,0,0,34,,,9,15770,149,0,,,,,
Nara,22609,2,0,-1,97.95694990929304,1339000,96.70245,,,,,,,,,,,,,,,,0,0,34,,,2,15779,149,0,,,,,
Nara,22616,4,0,-4,97.55042432009057,1339000,96.62252142857143,,,,,,,,,,,,,,,,0,0,34,,,4,15781,149,0,,,,,
Nara,22623,2,0,-4,97.38781408440958,1339000,96.59054999999999,1976754,993090,983664,138127,71939,66188,.011235213,.011013042,.011487082,.010676106,.010666122,.010686206,,,,0,0,34,,,2,15785,149,0,,,,,
Nara,22630,0,0,-5.75,97.38781408440958,1339000,96.59054999999999,1978982,993711,985271,138127,71939,66188,.011235213,.011013042,.011487082,.010663941,.01065714,.010670808,,,,0,0,34,,,1,15787,149,0,,,,,
Nara,22637,5,0,-4.75,97.38781408440958,1339000,96.59054999999999,,,,,,,,,,,,,,,,0,0,34,,,6,15788,149,0,,,,,
Nara,22644,26,0,-16,97.38781408440958,1339000,96.46970714285715,,,,,,,,,,,,,,,,0,,,,,28,15792,149,0,,,,,
Nara,22651,362,0,-8.5,,1339000,96.16759999999999,1982033,994861,987172,138127,71939,66188,.011235213,.011013042,.011487082,.01065697,.010652196,.010661784,,,,0,0,34,,,382,15806,149,0,,,,,
Nara,22658,955,0,-12.25,,1339000,96.16759999999999,1999816,1003222,996594,138127,71939,66188,.011235213,.011013042,.011487082,.010628339,.010621817,.010634912,,,,1,0,34,,,1080,16061,149,1,,,,,
Nara,22665,2966,3,-12.75,,1339000,96.16759999999999,2001229,1003959,997270,138127,71939,66188,.011235213,.011013042,.011487082,.010622346,.010615413,.010629334,,,,9,3,34,,,3214,16889,152,9,,,,,
Nara,22672,5295,1,-12.5,,1339000,96.16759999999999,,,,,,,,,,,,,,,,14,12,34,,,6676,18705,153,14,,,,,
Nara,22679,6487,7,-13.25,,1339000,95.92987142857143,2006080,1006462,999618,138127,71939,66188,.011235213,.011013042,.011487082,.010621652,.010614092,.010629275,,,,19,14,34,,,10190,21682,160,19,,,,,
Nara,22686,7605,23,-12.5,,1339000,95.89025000000001,2007711,1007422,1000289,138127,71939,66188,.011235213,.011013042,.011487082,.010619241,.010613386,.010625144,141763,.011881841,,24,21,34,,,11766,27755,183,24,,,,,
Nara,22693,8207,36,-12,,1339000,95.89025000000001,2009201,1008225,1000976,138127,71939,66188,.011235213,.011013042,.011487082,.010615068,.010610878,.01061929,210781,.011593951,,25,21,34,,,14368,33370,219,25,,,,,
Nara,22700,6545,43,-10.75,,1339000,95.89025000000001,2010156,1008619,1001537,138127,71939,66188,.011235213,.011013042,.011487082,.010608264,.010604047,.010612515,293173,.011986236,,23,26,34,,,14025,39523,260,23,,,,,
Niigata,21937,0,0,,99.99999942946684,2246000,102.2745,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Niigata,21944,0,0,,99.90881827979739,2246000,102.1766142857143,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Niigata,21951,0,0,,99.68086540562375,2246000,101.9319,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Niigata,21958,0,0,0,99.68086540562375,2246000,101.9319,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Niigata,21965,0,0,-.25,99.68086540562375,2246000,101.9319,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Niigata,21972,1,0,-.5,99.11204536512933,2246000,101.3983028571429,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Niigata,21979,5,0,-9,95.69912512216281,2246000,98.19672000000001,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Niigata,21986,10,0,-5,95.69912512216281,2246000,98.19672000000001,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Niigata,21993,11,0,-5.75,95.69912512216281,2246000,98.19672000000001,,,,,,,,,,,,,,,,0,,,,,19,3,0,0,,,,,
Niigata,22000,4,0,-6.75,95.69912512216281,2246000,98.19672000000001,,,,,,,,,,,,,,,,0,,,,,24,7,0,0,,,,,
Niigata,22007,4,0,-4.5,90.7843588218291,2246000,95.21819857142859,,,,,,,,,,,,,,,,0,,,,,21,11,0,0,,,,,
Niigata,22014,7,0,-.5,88.81845230169563,2246000,94.02679000000001,,,,,,,,,,,,,,,,0,,,,,18,24,0,0,,,,,
Niigata,22021,14,0,-11.25,88.81845230169563,2246000,94.02679000000001,,,,,,,,,,,,,,,,0,,,,,27,29,0,0,,,,,
Niigata,22028,14,0,-24.75,88.81845230169563,2246000,94.02679000000001,,,,,,,,,,,,,,,,0,,,,,37,32,0,0,,,,,
Niigata,22035,7,0,-17.5,87.45778460996586,2246000,92.53706714285715,,,,,,,,,,,,,,,,0,,,,,45,32,0,0,,,,,
Niigata,22042,4,0,-19.75,85.64356102099283,2246000,90.55076999999999,,,,,,,,,,,,,,,,0,,,,,35,47,0,0,,,,,
