prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,FujiiKasaigdo_raw,Fujiigdo,Fujiigdo_raw,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,ITA,IIP,KasaiIIP,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Nagano,長野県,2021,6,247,8,2063000,98.78289223800903,103.00527,99.804718,102.23838,98.881119,99.211174,97.36399043318367,100.39825,100.66974,99.669418,101.56034,103.80702,104.85944,93.559807,102.7476,107.20888,-9.625,,,9.042126923076921,,,-41.47308395729809,-3.70337893136911,,,,-4.9,-.4,-28,1.3,116,260285,40.8,,46.7,41,46.3,41.2,36.2,52.1,32.9,45.2,50,46.3,39.9,-12.28074193952216,981,2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2021,7,258,3,2063000,98.10237860765517,101.91826,97.569916,101.19587,96.767891,98.421547,96.8174936062082,96.718292,101.24774,100.21725,101.87763,101.144,102.19482,93.191811,101.94849,105.82256,-8,,,,,,,,,,,1.4,5.5,6.5,4,114.5,267710,42.3,,46.7,44,50,43.5,36.5,47.9,35.2,45,66.7,43.8,42.1,-4.954184793552699,1103,2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2021,8,2584,0,2063000,98.10237860765517,99.629135,95.378464,98.426086,94.119308,96.770889,94.25259377822829,93.986031,98.565475,97.562286,100.16901,98.286713,99.307846,91.419678,98.261681,104.34381,-9,,,,,,,,,,,-4,-2.4,-23.2,3.2,112.9,266638,41.8,,50,42.9,43.5,42,37.6,41.1,40.9,44.7,66.7,45.4,41.3,-21.9783143568787,777,2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2021,9,845,2,2063000,98.10237860765515,100.21644,95.940704,98.608139,94.293396,97.137093,93.84246871337641,94.744316,98.136581,97.137756,100.54807,99.079697,100.10907,92.893646,95.185226,103.14233,-7.375,,,,,,,,,,,-1.2,-.1,-8.1,2.5,111.6,265306,42.3,,53.3,41.2,50.8,41.7,40,51,37.6,44.6,66.7,45.7,41.8,42.08701769419827,857,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2021,10,149,0,2063000,99.39885208651141,,,,,100.06121,96.55284384656987,,,98.7817,102.37106,,,95.598274,97.903732,106.37708,1,,,,,,,,,,,.5,.9,-3,4.9,115.1,281996,42.8,,44.4,42.4,48.1,42,41.6,42.3,37.5,49.1,66.7,44.4,42.6,-15.72904745327712,754,2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2021,11,13,1,2063000,99.39885208651141,,,,,102.2231,98.10578144286167,,,100.37048,104.58285,,,96.610207,100.22229,110.16636,-.75,,,,,,,,,,,-2.2,-1,-14.2,2.3,119.2,277029,43.9,,55.6,43.3,48,43.2,42.2,45,37.8,49.7,58.3,46,43.6,-3.94260065521425,986,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2021,12,74,0,2063000,99.39885208651141,,,,,,97.50669379744794,,,99.757568,,,,,,,-9.75,,,,,,,,,,,,,,,,317206,44.3,,58.3,42.5,51.8,44,43.4,50,38.5,48.1,41.7,45.1,44.2,4.782303452666852,905,2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2022,1,8662,1,2063000,,,,,,,,,,,,,,,,,-18.75,,,,,,,,,,,,,,,,,41.7,,61.1,39.6,51.8,41.4,39.9,45.2,36.9,45.9,33.3,42.7,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2022,2,7278,17,2063000,,,,,,,,,,,,,,,,,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2020,1,0,0,1341000,99.99999540999845,102.27454,100,102.17921,100,100,100.0000007830318,100,102.17921,101.49138,101.49138,102.17921,102.87643,100,100,100,,-6,-2,4.416666666666667,-1,.7741935,6.088053238658127,-1.666666666666667,-4.905912161304742,5.273454802582079,4.937376463590615,.4,0,.4,3.1,85.09999999999999,287173,,,,,,,,,,,,,,5.533531215968964,539,1610,,,,-20.7,-16.5,14364,,,-12,,,4964609,2798238,,,,,,,,.8,,,,,,,,,,,,,
Nagasaki,長崎県,2020,2,0,0,1341000,99.99999540999849,101.48326,99.226318,101.50682,99.341957,99.035355,99.26663312784284,99.417282,101.42986,100.74708,100.51234,101.58379,102.27695,99.176666,99.475426,98.707405,-1.25,-1,1.5,8.296296296296296,-24,-88.5,-3.09622527431758,-8.74074074074074,-19.66894783106552,2.867769862751499,-.5253518218817173,4.8,2.3,8.199999999999999,16.6,84,271735,36.7,41.7,66.7,46.5,40.5,35.9,30,25,30.6,35.2,,40.5,36,-10.54099904747608,503,1806,,,,-13.1,-8.4,14233,,,-21.3,,,4967160,2807983,,,,,,,,.6,,,,,,,,,,,,,
Nagasaki,長崎県,2020,3,2,0,1341000,99.99999540999849,98.765686,96.569183,98.740387,96.634521,94.811287,94.9419593942786,98.32708,97.010941,96.357903,96.225281,100.46983,101.1554,94.347687,96.321114,95.887192,-4.5,-2.5,-1.5,7.25,-77,-99.7455969,-16.89803106215505,.5,-11.13123624576673,-7.311613511214658,-12.02723463086202,-4,-5.9,-4.5,6.6,81.59999999999999,292214,29.1,33.3,50,43.2,19.4,20.8,25.6,16.7,30.6,24.2,50,32.2,28.5,17.2067938021454,626,2253,,,,-17,-23.8,21102,,,-70.90000000000001,,,5035616,2835576,,,,,,,,1.1,,,,,,,,,,,,,
Nagasaki,長崎県,2020,4,15,1,1341000,92.05940288210788,95.562302,91.367813,95.497498,91.292366,86.390205,86.23931097092947,96.345421,90.211685,90.390442,90.548599,100.7833,100.58438,86.348717,85.985405,86.486488,-17.5,.5,-1.5,13,-98,-99.8826979,-60.55604396142147,-11.4,-73.15629908854002,-40.64357091818968,-24.71081443665211,-10.7,-10,-4.9,14.7,73.59999999999999,267922,24.2,33.3,50,33.3,16.7,19,24.4,5.6,19,17.9,,24.5,24.1,-19.33412166277292,366,1008,,,,-28,10,17068,,,-96.09999999999999,,,5090571,2815842,,,,,,,,1.2,,,,,,,,,,,,,
Nagasaki,長崎県,2020,5,0,0,1341000,92.05940288210788,93.23938,89.146851,93.453438,89.338318,83.263054,83.64598601586935,95.030647,87.498909,87.672287,87.270927,99.407974,99.211761,85.11467,80.237549,78.965927,-17.25,-6,-4.5,8.5,-99,-100,-47.83268995775219,-26.5,-63.60966846430536,-33.43609683709271,-24.51976849362132,-6.2,-9,16.4,9.4,67.2,252017,25,33.3,50,33.3,16.7,18.8,26.2,16.7,19,21.4,50,26.2,24.8,-58.85865121423807,309,695,,,,-14.5,-7.3,14716,,,-90.40000000000001,,,5191630,2862016,,,,,,,,1.1,,,,,,,,,,,,,
Nagasaki,長崎県,2020,6,0,0,1341000,92.05940288210788,98.45459,94.133148,98.571617,94.231125,91.063461,91.25941841420122,97.202835,95.463028,95.652191,95.446808,101.68021,101.47952,93.693916,85.609581,84.95887,-12.375,1,-2,7.75,-88,-100,-21.73864210919607,-21.5,-67.90302381680411,32.91542593819239,-38.41224850547197,.8,-3.2,51,8.699999999999999,72.3,273699,27.1,38.9,50,33.3,16.7,23.1,30.2,50,22.2,14.1,,26.9,27.1,11.33592057502761,414,1479,,,,-19.5,-6,18316,,,-71.8,,,5308746,2885445,,,,,,,,.9,,,,,,,,,,,,,
Nagasaki,長崎県,2020,7,57,1,1341000,96.94347665536681,100.05711,95.540771,99.545387,95.403709,92.753487,92.47937174757955,98.328049,96.494095,95.736763,96.020531,102.59667,103.41473,93.631088,89.806534,90.716805,-12,2,3,4.967741935483871,-75,-99.0514905,-24.31121264960112,-21.38709677419355,-55.63951977107676,-3.80105912003518,-51.98322027988532,-.2,-3.3,25.5,8.199999999999999,77.2,266897,29.3,44.4,50,36.3,26.7,32.2,27.8,8.300000000000001,19.4,21.8,50,20,30.5,17.89862861832839,513,1722,,,,-23.6,-4.3,16443,,,-60,,,5281576,2902906,,,,,,,,.4,,,,,,,,,,,,,
Nagasaki,長崎県,2020,8,157,1,1341000,96.94347665536681,100.4449,95.911057,101.81277,97.576767,90.010681,93.34209913944993,101.81143,97.394272,96.629875,93.181114,106.23128,107.07831,94.162216,91.43882,80.37603,-12.25,1.5,3,7.75,-68,-99.9290349,-40.80050564663965,-15.75,-50.94978070115225,-30.98807756835891,-41.71010693102362,.2,-4,17.4,13.8,68.40000000000001,276360,28.7,33.3,50,37.5,25,25.6,27.4,33.3,21.4,24.4,,27.4,29,-57.22543131710744,474,1466,,,,-24,-18.5,12149,,,-67.3,,,5297959,2909792,,,,,,,,.2,,,,,,,,,,,,,
Nagasaki,長崎県,2020,9,5,0,1341000,96.94347665536681,100.97093,96.413338,101.81143,97.575478,92.836754,95.16103638102092,99.989922,99.292175,98.512886,96.106735,104.3307,105.16257,95.927498,93.382278,85.663925,-9.5,-3,-.5,1.037037037037037,-8,-97.1333504,-24.84516338020128,-21.18518518518519,-57.85693939301869,-11.98161426014183,-16.47478014438794,-12.5,1.5,-28.2,-2,72.90000000000001,269863,30.9,27.8,50,42.1,30,29.8,30.2,0,27.8,21.4,,33.3,30.6,14.83539812592223,621,1882,,,,-6.5,-17.8,15291,,,-44.9,,,5283689,2906493,,,,,,,,.7,,,,,,,,,,,,,
Nagasaki,長崎県,2020,10,9,0,1341000,98.72213897744405,101.47484,98.064957,103.207,100.02116,93.562698,97.4751137233511,102.56721,100.57986,99.657906,95.657883,105.83415,106.82238,97.320694,97.833481,84.841362,-4.5,-1.5,-2,5.290322580645161,12,-97.09812909999999,-12.29948933388496,-19.80645161290322,-71.81707446553791,24.22181270684139,17.4478498063702,2.4,-.4,44.4,16,72.2,283508,32.6,41.7,66.7,39.8,20,36.7,29.8,0,38.9,25,,33.3,32.5,-44.09705086424501,586,1670,,,,3.6,5.6,15234,,,-37.2,,,5299560,2900453,,,,,,,,-.2,,,,,,,,,,,,,
Nagasaki,長崎県,2020,11,26,0,1341000,98.72213897744405,100.31567,96.944733,102.22216,99.066719,92.578873,96.82285271814182,101.31059,99.906822,98.991043,94.652023,104.5375,105.51363,96.874992,96.701851,82.608696,-3.75,-.5,.5,2.5,71,-78.6825554,-11.37667555681749,-10.75,-25.51743093850877,19.18462062070038,18.09253996418305,-2.6,7.6,34.6,9,70.3,278718,34.2,38.9,50,45.1,25,32.1,31,25,36.1,32.1,,40.9,33.3,-44.24472243282286,674,1601,,,,.2,-3.5,15746,,,-7.4,,,5308883,2898570,,,,,,,,-.5,,,,,,,,,,,,,
Nagasaki,長崎県,2020,12,384,1,1341000,98.72213897744405,100.06859,96.705963,101.62446,98.487473,92.39183,95.95485650440791,101.0201,99.011177,98.103607,94.460793,104.23775,105.21107,96.151634,95.498184,83.666275,-8.75,0,-.5,3.354838709677419,52,-90.4171364,-34.35624449676548,-13.12903225806452,-7.596877097378043,-.9214210150730746,-13.81959481674149,-3.4,3.2,25.4,8.300000000000001,71.2,315007,34.8,33.3,66.7,43.5,23.3,33.3,34.9,33.3,33.3,26.4,,39.7,34,33.30805222564913,572,1526,,,,-5.1,-1.4,16732,,,-14.7,,,5392754,2924406,,,,,,,,-.6,,,,,,,,,,,,,
Nagasaki,長崎県,2021,1,871,23,1341000,98.20368912194874,98.034111,94.559036,99.325821,95.945511,91.983719,94.75666207636834,97.134361,98.095093,96.654045,93.825577,100.55656,102.07848,93.947388,96.634781,87.426559,-22.25,-5.5,1,12,-79,-66.9220945,-45.97563710964631,-7.5,-21.36438280443554,-40.16412785633019,-22.99234669026767,-11.2,-1.8,13.1,6.3,74.40000000000001,267760,33.5,38.9,50,40.2,30,28.2,31.3,55.6,33.3,29.2,,38.5,32.7,-25.20746654833522,563,1686,,,,-18.7,10.9,11966,,,-74.90000000000001,,,5416752,2915789,,,,,,,,-.2,,,,,,,,,,,,,
Nagasaki,長崎県,2021,2,86,9,1341000,98.20368912194876,100.87628,97.300461,100.27859,96.86586,95.463341,94.5941413055898,99.137581,97.926842,96.488266,97.37487,102.63036,104.18367,94.217384,95.468498,98.354881,-18.625,-2.5,1.5,9.5,-87,-96,-47.47270535357639,-10.75,-68.57005209174005,-50.45956089783477,-17.23025589728195,-9.300000000000001,-2.3,15.6,-8,83.7,252451,32.6,33.3,66.7,37.5,28.6,30.3,34.4,27.8,27.8,24.2,,37.9,31.9,-21.14648101919984,573,1979,,,,-19.7,2.1,,,,-70.7,,,5455395,2916217,,,,,,,,-.1,,,,,,,,,,,,,
Nagasaki,長崎県,2021,3,22,3,1341000,98.20368912194874,100.22902,96.67614,100.10619,96.699326,96.49118,96.53754737590167,96.861099,99.938721,98.470589,98.423294,100.27367,101.79131,96.498268,96.628708,96.474739,-8.75,-6.824,-5.949999999999999,6,-69,-97,-35.2009735904272,-8.5,-18.29329293684345,-6.586040183224648,24.28531249723792,-2.8,9.6,20.5,.3,82.09999999999999,309800,36.1,33.3,66.7,45.4,36.1,38.9,31.9,27.8,36.1,29.6,,41,35.3,-23.43014942456655,700,2423,,,,-11.6,,,,,,,,,,,,,,,,,-.1,,,,,,,,,,,,,
Nagasaki,長崎県,2021,4,443,2,1341000,98.78289223800903,99.646294,96.55011,100.15663,96.867729,96.461197,97.09643709159717,96.639023,100.3931,99.395531,98.745247,99.920158,100.93317,95.949028,99.759277,97.649826,-9.375,3.3065,.7235,3.444252666666666,,,-39.99702901717217,-8.199999999999999,,,,6,14,17.1,-3.6,83.09999999999999,301043,35.6,33.3,50,48.2,30,31,37.2,25,31,25,,40.3,34.9,38.02304915654676,552,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,5,815,24,1341000,98.78289223800903,95.77446,92.798584,98.086174,94.865265,89.379898,93.51325781111653,96.217278,96.688263,95.727501,91.496269,99.484093,100.49268,93.107735,94.454369,80.728554,-14.75,,,3.986292499999999,,,-60.08268359486665,-4.892292420993364,,,,-.8,10.1,3.7,1.9,68.7,281063,34.6,41.7,50,49.1,23.3,28.9,35.6,22.2,33.3,21.7,,36.7,34.4,-1.9,481,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,6,293,4,1341000,98.78289223800903,99.626556,96.530991,100.05724,96.771599,95.753517,96.23473469622802,97.308456,99.502144,98.51342,98.020813,100.61232,101.63235,95.290848,98.425255,96.827263,-9.5,,,6.718709230769231,,,-55.68264208169436,-19.55216989843029,,,,-8.1,7.3,-29.2,-1.3,82.40000000000001,260285,34,25,66.7,44.8,26.2,31.1,35.1,33.3,28.6,29.4,,38.5,33.3,-15.68272827140966,536,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,7,275,0,1341000,98.10237860765517,100.41234,96.12825,100.7749,96.365349,95.030815,95.50501547800255,97.225677,99.875206,98.858688,98.367836,101.6746,102.73093,94.71244,97.344376,95.769684,-9,,,,,,,,,,,-4.4,11.5,-13,1.1,81.5,267710,36,16.7,66.7,46.2,30.6,32.2,35.6,16.7,26.2,42.3,,39.4,35.5,-17.85107801964664,542,1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,8,1807,0,1341000,98.10237860765517,96.80674,92.676483,98.295074,93.994026,90.850533,93.48562672864047,94.502426,97.763412,96.768387,94.040764,98.826736,99.853477,93.287964,93.944351,85.193893,-15,,,,,,,,,,,-8.9,1.4,-18.6,-3.4,72.5,266638,31.8,27.8,50,41.1,21.4,28.6,32.8,25,31,28.6,33.3,36.7,31.2,.4234631963728788,386,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,9,716,2,1341000,98.10237860765515,97.445198,93.287704,97.332413,93.073486,93.778786,93.35034654795859,92.796631,97.621941,96.628357,97.071838,97.042885,98.051094,94.895645,89.764107,91.186844,-12,,,,,,,,,,,-4.8,4.9,1.6,-1.6,77.59999999999999,265306,34.9,33.3,50,42.6,25,28.4,34.3,33.3,30.6,38.6,,38.9,34.4,-15.8296573158544,410,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,10,132,2,1341000,99.39885208651141,,,,,93.843277,96.03595315439541,,,98.252876,96.009583,,,97.013298,93.767792,86.486488,-3,,,,,,,,,,,-2.9,8.1,-2,4.7,73.59999999999999,281996,38.7,44.4,50,47.4,33.3,33.3,39.1,25,30.6,43.1,,40.7,38.5,-16.68859591885614,402,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,11,4,0,1341000,99.39885208651141,,,,,95.598984,97.83244410732418,,,100.09084,97.805817,,,97.80397,97.898521,90.481789,.375,,,,,,,,,,,-3.3,4,-8.699999999999999,-.2,77,277029,45.4,41.7,50,50,26.7,43.5,46.3,16.7,29.2,54.8,,45,45.5,-27.11747523805552,431,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,12,5,0,1341000,99.39885208651141,,,,,,97.41815309515822,,,99.666985,,,,,,,-2.5,,,,,,,,,,,,,,,,317206,41.1,33.3,50,48.7,31,39.6,41.4,27.8,37.5,46.7,,41.7,41,-5.081177477836476,435,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2022,1,8137,2,1341000,,,,,,,,,,,,,,,,,-11,,,,,,,,,,,,,,,,,38.9,33.3,50,44.4,26.2,36.3,40.5,22.2,37.5,43.9,,45.5,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2022,2,6392,14,1341000,,,,,,,,,,,,,,,,,-13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,1,1,0,1339000,99.99999540999845,102.27454,100,102.17921,100,100,99.99999990508854,100,102.17921,101.49138,101.49138,102.17921,102.87643,100,100,100,,1.5,3,-.1666666666666667,-7,-92.557652,-5.291801479256548,-12.33333333333333,-1.878560015977629,8.979712244806525,6.205426329772391,-2.6,1.4,.1,9,93,287173,,,,,,,,,,,,,,58.7141410279628,285,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,2,0,0,1339000,99.99999540999849,100.02997,97.805351,100.20682,98.069679,98.851768,99.38042417023446,96.758934,101.54613,100.86256,100.32603,98.867508,99.542145,99.286461,99.597084,97.849464,-2.5,-7,-5,4.407407407407407,-11,-71.4168882,-12.30657050325419,4.37037037037037,-7.074794120840648,6.076277105615167,-2.66076597574394,-.3,1.4,5.2,23.4,91,271735,34.8,,,51.9,41.7,31.7,30.3,27.8,25,40.5,,38.1,34.4,-16.5545902148713,345,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,3,10,0,1339000,99.99999540999849,96.351677,94.208862,96.705757,94.643288,94.404488,95.27334092065396,94.013237,97.349541,96.694229,95.812416,96.061981,96.717468,94.822395,96.313126,93.440857,-2.25,-6.5,-7,7.75,-75,-85.85858589999999,-16.78101417375115,1.75,-2.053105280187927,-3.312974956541621,-10.57042333081452,-2.4,-6.4,-7.2,6.3,86.90000000000001,292214,29.9,,,46.2,50,23.4,30.3,33.3,22.2,25,,31.3,29.7,11.78483891624529,366,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,4,69,1,1339000,92.05940288210788,91.632271,87.610283,90.921272,86.917648,88.508301,87.12303536654595,86.712265,91.136116,91.316704,92.768654,90.706429,90.52739,86.508987,88.538902,93.118279,-17.875,-10.5,-10,16.43333333333333,-97,-99.5336442,-62.5486809240095,-12.96666666666667,-71.25268260550904,-31.36938764621329,-23.1991338647493,-12.3,-11.3,-2.9,8.6,86.59999999999999,267922,25.2,,,37.5,25,23.2,22.2,25,25,19.4,,25.9,25.1,-16.60793137032344,238,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,5,8,1,1339000,92.05940288210788,90.970802,86.977844,89.890358,85.932129,86.794937,84.70350648158096,87.160751,88.605141,88.780716,90.972816,91.175568,90.995605,85.638092,82.548546,89.462364,-21.5,-5.5,-1.5,10.75,-98,-99.8980632,-50.32998211073497,-27,-67.71804908510157,-34.17564697028403,-18.28526097729028,-7.1,-9.699999999999999,10.3,8.800000000000001,83.2,252017,22,33.3,41.7,28.7,24.1,21.2,16.2,26.7,35.7,24.3,33.3,27.3,21.1,-41.11325500947086,163,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,6,0,0,1339000,92.05940288210788,96.094803,91.876938,95.857185,91.636215,92.667198,92.18576263668952,91.08667,96.432045,96.623131,97.127739,95.282326,95.094261,94.616699,86.580528,88.172043,-11.875,-3,-1.5,6.25,-90,-100,-16.72120579778552,-27.5,-43.77928223600957,-14.3728404320225,-35.42078912254476,.5,-5.5,26.1,6.2,82,273699,23.3,16.7,41.7,35.1,16.7,20.4,17.6,21.4,38.9,30.2,33.3,29.3,22.1,15.04224588997818,259,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,7,146,0,1339000,96.94347665536681,96.101738,91.763931,95.985283,91.99173,92.32003,92.77561474797407,91.20784,96.8032,96.043442,95.571808,95.167366,95.926178,93.932442,90.108215,88.60215,-12,-3,-1,4.129032258064516,-64,-99.3042378,-6.901494755413302,-25.64516129032258,-49.36880471250269,-11.01252267055626,-49.97887125072406,-.7,-7.5,15.2,6.7,82.40000000000001,266897,26,,41.7,29,28.6,23,21.8,20,47.2,35.4,33.3,34.2,24.3,-20.99314276545238,291,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,8,278,4,1339000,96.94347665536681,97.670181,93.261581,97.452682,93.398079,93.22184,93.49483513440147,93.301323,97.553642,96.787994,96.505379,97.35173,98.12796,94.759018,90.579895,89.677422,-12.5,-3.5,-2.5,6.25,-47,-100,-12.24070199994252,-22.5,-54.95053993613681,-9.172483098903898,-38.43994487598432,.9,-4.1,4,11.8,83.40000000000001,276360,25.5,,16.7,31.5,29.6,22.8,20.4,30,50,32.4,33.3,29.8,24.5,-13.80494140343149,275,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,9,50,3,1339000,96.94347665536681,98.634308,94.18219,98.675156,94.569687,94.492577,95.26757204651953,93.871803,99.403336,98.623169,97.820877,97.946976,98.727951,96.347702,92.777016,90.215057,-10.625,-5,-1,-3.740740740740741,31,-100,.5229006889298764,-26.03703703703704,-46.1344638367379,27.21423595992427,-12.18590461062776,-8,-1.8,-30,-13.5,83.90000000000001,269863,28,33.3,41.7,40.1,31.3,24.3,23.1,30,38.1,34.3,33.3,32.2,27.1,-17.5073571170427,342,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,10,79,1,1339000,98.72213897744405,98.445938,95.137833,99.128326,96.06839,95.052574,96.91369070622245,95.223083,100.00055,99.083916,97.181122,98.256096,99.173569,97.570267,95.399765,89.247314,-4.75,1,2,5.838709677419355,47,-17.2209026,5.014681028468577,-24.41935483870968,-57.24186460332951,54.82319635884051,17.52189701324579,4.4,7.4,17.3,10.5,83,283508,29.7,,41.7,34.7,31.5,30,24.2,30.6,44.4,33.3,33.3,32.5,29.1,-14.17204635560712,279,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,11,476,2,1339000,98.72213897744405,97.762993,94.477837,98.449738,95.410751,94.592369,96.45820317742967,94.363304,99.530556,98.618225,96.710609,97.368935,98.278122,97.2369,94.662689,88.494621,-4.25,-1,-3.5,2.75,50,-44.8751301,-1.681642946623203,-15.25,-31.07236802006836,38.29040263822144,17.81116886110913,1.1,5.3,20.2,4.4,82.3,278718,33.1,33.3,50,39.1,31.3,33.3,26.3,27.8,45.2,40.3,33.3,37.1,32.2,65.24384839906395,324,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,12,846,12,1339000,98.72213897744405,97.328316,94.05777,97.858345,94.837608,94.276588,95.83625249700904,93.838959,98.888794,97.982346,96.387756,96.827881,97.732018,96.457741,94.403229,89.247314,-12.5,-2,-1,7.161290322580645,52,-91.959799,-16.57762134049167,-18.96774193548387,-19.16410920460496,3.694574530773063,-7.10149325634861,-.1,1.9,14.8,6.9,83,315007,34.1,33.3,50,37.3,30.6,35.5,29.3,16.7,56.7,35.9,50,37.7,33.2,-27.95337468214277,293,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,1,1006,14,1339000,98.20368912194874,96.04229,92.637817,96.478333,93.194923,93.833908,94.94811619012111,91.441727,98.293289,96.849327,95.712807,94.663361,96.0961,94.424072,96.156448,92.473122,-19.25,-.5,-3.5,7.5,-14,-95.7023061,-27.29195863364542,-5.75,4.013250725774527,-24.77700694141834,1.676640822456779,-1.7,-1.1,9.5,.8,86,267760,32.3,41.7,50,34.7,22.2,35.1,24.5,29.2,42.9,38.2,50,36.2,31.4,-32.98598858548316,318,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,2,314,8,1339000,98.20368912194876,96.326599,92.912048,97.371979,94.058159,92.711563,95.00379410425198,93.112526,98.350929,96.90612,94.567993,96.393028,97.851944,94.773575,95.53463,87.956985,-15.875,-8.5,-4.5,5.75,-4,-99,-20.94330600710505,-10.75,-27.29476027638389,-37.44342608799014,.8934289246463839,-1.6,2.8,2.4,-10.8,81.8,252451,35.2,33.3,50,36.4,35.7,38.7,28.1,29.2,42.9,39.1,33.3,37.7,34.6,7.802384374178757,328,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,3,408,9,1339000,98.20368912194874,97.087105,93.645599,98.098808,94.760254,94.719475,96.94878598307119,92.571716,100.36445,98.89006,96.616112,95.833168,97.283607,96.999435,96.832001,89.462364,-7.5,-10.9255,-9.65,-2.75,-58,-100,-20.22322903697787,-9.5,9.001285165321629,-13.83365133874703,30.01201294685467,-1.8,9.6,10.6,-4.1,83.2,309800,36.9,58.3,50,35.4,38.9,41.9,30.4,20,44.4,38.5,16.7,41.5,35.9,-52.69702858328066,437,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
