prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious
Hokkaido,22133,97,0,-1,94.16715302992695,5286000,96.72977000000002,,,,,,,,,,,,,,3
Hokkaido,22140,75,0,8,94.16715302992695,5286000,96.72977000000002,,,,,,,,,,,,,,3
Hokkaido,22147,85,0,1.5,94.16715302992695,5286000,96.72977000000002,,,,,,,,,,,,,,3
Hokkaido,22154,61,0,.5,94.16715302992695,5286000,96.72977000000002,,,,,,,,,,,,,,2
Hokkaido,22161,55,2,-1.5,95.63215467119269,5286000,97.89887857142857,,,,,,,,,,,,,,2
Hokkaido,22168,48,1,0,95.87632161140365,5286000,98.09372999999998,,,,,,,,,,,,,,2
Hokkaido,22175,84,0,1.5,95.87632161140365,5286000,98.09372999999998,,,,,,,,,,,,,,1
Hokkaido,22182,98,1,1.75,95.87632161140365,5286000,98.09372999999998,,,,,,,,,,,,,,1
Hokkaido,22189,123,0,1,96.60084448712651,5286000,99.2214842857143,,,,,,,,,,,,,,0
Hokkaido,22196,197,0,.75,97.14423664391863,5286000,100.0673,,,,,,,,,,,,,,0
Hokkaido,22203,164,1,.75,97.14423664391863,5286000,100.0673,,,,,,,,,,,,,,1
Hokkaido,22210,262,1,2,97.14423664391863,5286000,100.0673,,,,,,,,,,,,,,2
Hokkaido,22217,401,1,1,97.07305962795074,5286000,100.0671571428571,,,,,,,,,,,,,,5
Hokkaido,22224,816,4,-4.75,96.64599753214314,5286000,100.0663,,,,,,,,,,,,,,9
Hokkaido,22231,1473,13,-10.5,96.64599753214314,5286000,100.0663,,,,,,,,,,,,,,14
Hokkaido,22238,1669,22,-14,96.64599753214314,5286000,100.0663,,,,,,,,,,,,,,19
Hokkaido,22245,1554,40,-15.5,96.64599753214314,5286000,100.0663,,,,,,,,,,,,,,21
Hokkaido,22252,1319,67,-16,96.11265158229413,5286000,99.80000285714286,,,,,,,,,,,,,,27
Hokkaido,22259,1295,59,-15.25,96.02376059065263,5286000,99.75562000000001,,,,,,,,,,,,,,32
Hokkaido,22266,862,71,-16.25,96.02376059065263,5286000,99.75562000000001,,,,,,,,,,,,,,35
Hokkaido,22273,764,48,-14.5,96.02376059065263,5286000,99.75562000000001,,,,,,,,,,,,,,28
Hokkaido,22280,724,38,-37.75,95.71131305659222,5286000,99.15488285714285,,,,,,,,,,,,,,22
Hokkaido,22287,1032,34,-22.5,95.29471634451168,5286000,98.35389999999998,,,,,,,,,,,,,,21
Hokkaido,22294,1101,32,-21.25,95.29471634451168,5286000,98.35389999999998,,,,,,,,,,,,,,10
Hokkaido,22301,854,31,-21.75,95.29471634451168,5286000,98.35389999999998,,,,,,,,,,,,,,15
Hokkaido,22308,777,33,-21.75,95.29471634451168,5286000,98.35389999999998,,,,,,,,,,,,,,17
Hokkaido,22315,635,18,-23.5,95.17967943344287,5286000,98.36748999999999,,,,,,,,,,,,,,11
Hokkaido,22322,413,19,-21.25,95.17967943344287,5286000,98.36748999999999,,,,,,,,,,,,,,14
Hokkaido,22329,321,17,-23,95.17967943344287,5286000,98.36748999999999,,,,,,,,,,,,,,13
Hokkaido,22336,279,21,-19.75,95.17967943344287,5286000,98.36748999999999,,,,,,,,,,,,,,6
Hokkaido,22343,379,16,-21,95.84517382709974,5286000,98.53232000000001,,,,,,,,,,,,,,5
Hokkaido,22350,418,14,-18.5,95.84517382709974,5286000,98.53232000000001,,,,,,,,,,,,,,3
Hokkaido,22357,481,24,-17.5,95.84517382709974,5286000,98.53232000000001,,,,,,,,,,,,,,7
Hokkaido,22364,445,12,-15,95.84517382709974,5286000,98.53232000000001,,,,,,,,,,,,,,11
Hokkaido,22371,411,11,-14.5,95.84517382709971,5286000,98.59051428571429,,,,,,,,,,,,,,18
Hokkaido,22378,553,23,-14,,5286000,98.63415999999998,,,,,,,,,,,,,,21
Hokkaido,22385,601,24,-15.25,,5286000,98.63415999999998,272,272,0,,,,,,,.020345576,.020345576,,,22
Hokkaido,22392,889,36,-11.5,,5286000,98.63415999999998,1004,1004,0,115865,72190,43675,.043834493,.040912349,.049702186,.013413135,.013413135,,,24
Hokkaido,22399,1406,30,-6,,5286000,98.38894285714285,4277,4277,0,146108,95871,50237,.040328797,.037160426,.048165958,.019992989,.019992989,,,22
Hokkaido,22406,2005,30,-9,,5286000,97.77589999999999,7861,7819,42,164622,110357,54265,.040198985,.03745912,.047223382,.023042852,.02356391,.0045035384,,24
Hokkaido,22413,3721,37,-16,,5286000,97.77589999999999,28860,27725,1135,209822,140506,69316,.040891752,.040520977,.041664537,.029411495,.030358776,.016690195,,29
Hokkaido,22420,4179,67,-14.75,,5286000,97.77589999999999,77032,73824,3208,266698,174981,91717,.041423108,.044126827,.037087705,.032921921,.034079328,.01847937,,44.5
Hyogo,21937,0,0,,100.0000006516172,5484000,102.0437,,,,,,,,,,,,,,
Hyogo,21944,0,0,,99.85382249706959,5484000,101.2545314285714,,,,,,,,,,,,,,
Hyogo,21951,0,0,,99.48837711070065,5484000,99.28161,,,,,,,,,,,,,,
Hyogo,21958,0,0,-9.375,99.48837711070065,5484000,99.28161,,,,,,,,,,,,,,
Hyogo,21965,0,0,.75,99.48837711070065,5484000,99.28161,,,,,,,,,,,,,,
Hyogo,21972,1,0,-3,98.87100144727546,5484000,98.92137142857143,,,,,,,,,,,,,,
Hyogo,21979,11,0,-6.75,95.16674746672426,5484000,96.75994000000001,,,,,,,,,,,,,,
Hyogo,21986,66,1,-4,95.16674746672426,5484000,96.75994000000001,,,,,,,,,,,,,,4
Hyogo,21993,33,5,-.25,95.16674746672426,5484000,96.75994000000001,,,,,,,,,,,,,,6
Hyogo,22000,22,4,-1.25,95.16674746672426,5484000,96.75994000000001,,,,,,,,,,,,,,6
Hyogo,22007,70,1,-5.25,89.33072538479894,5484000,91.23627571428572,,,,,,,,,,,,,,8
Hyogo,22014,172,3,-14,86.99631655202882,5484000,89.02680999999998,,,,,,,,,,,,,,8
Hyogo,22021,138,5,-22,86.99631655202882,5484000,89.02680999999998,,,,,,,,,,,,,,26
Hyogo,22028,116,5,-27.25,86.99631655202882,5484000,89.02680999999998,,,,,,,,,,,,,,28
Hyogo,22035,39,4,-25,85.57898659654565,5484000,87.87592857142855,,,,,,,,,,,,,,23
Hyogo,22042,25,6,-26.75,83.68921332256811,5484000,86.34141999999999,,,,,,,,,,,,,,24
Hyogo,22049,6,4,-21.75,83.68921332256811,5484000,86.34141999999999,,,,,,,,,,,,,,19
Hyogo,22056,0,2,-20,83.68921332256811,5484000,86.34141999999999,,,,,,,,,,,,,,12
Hyogo,22063,0,2,-14.5,83.68921332256811,5484000,86.34141999999999,,,,,,,,,,,,,,5
Hyogo,22070,0,0,-12.25,90.18296088803014,5484000,92.56844,,,,,,,,,,,,,,4
Hyogo,22077,0,1,-16.5,90.18296088803014,5484000,92.56844,,,,,,,,,,,,,,0
Hyogo,22084,3,0,-9.5,90.18296088803014,5484000,92.56844,,,,,,,,,,,,,,0
Hyogo,22091,3,0,-8,90.18296088803014,5484000,92.56844,,,,,,,,,,,,,,0
Hyogo,22098,7,2,-12,91.22798176158945,5484000,92.99634714285715,,,,,,,,,,,,,,0
Hyogo,22105,25,0,-17,91.64599011101315,5484000,93.16750999999999,,,,,,,,,,,,,,0
Hyogo,22112,97,0,-10,91.64599011101315,5484000,93.16750999999999,,,,,,,,,,,,,,0
Hyogo,22119,180,0,-11.5,91.64599011101315,5484000,93.16750999999999,,,,,,,,,,,,,,1
Hyogo,22126,298,0,-11.5,91.80466684233704,5484000,93.37189857142857,,,,,,,,,,,,,,5
Hyogo,22133,324,2,-8.75,92.20135867064677,5484000,93.88287000000001,,,,,,,,,,,,,,8
Hyogo,22140,263,1,-9.25,92.20135867064677,5484000,93.88287000000001,,,,,,,,,,,,,,14
Hyogo,22147,228,1,-13.25,92.20135867064677,5484000,93.88287000000001,,,,,,,,,,,,,,14
Hyogo,22154,140,4,-12,92.20135867064677,5484000,93.88287000000001,,,,,,,,,,,,,,15
Hyogo,22161,87,1,-13.25,93.87145329721808,5484000,94.83944142857142,,,,,,,,,,,,,,9
Hyogo,22168,116,1,-11.75,94.14980240164664,5484000,94.99887,,,,,,,,,,,,,,7
Hyogo,22175,105,2,-4.25,94.14980240164664,5484000,94.99887,,,,,,,,,,,,,,10
Hyogo,22182,99,2,-9,94.14980240164664,5484000,94.99887,,,,,,,,,,,,,,8
Hyogo,22189,123,0,-6.5,95.36268348472137,5484000,95.53495571428572,,,,,,,,,,,,,,8
Hyogo,22196,108,0,-8.75,96.27234429702742,5484000,95.93701999999999,,,,,,,,,,,,,,11
Hyogo,22203,102,2,-6.25,96.27234429702742,5484000,95.93701999999999,,,,,,,,,,,,,,15
Hyogo,22210,133,0,-3.75,96.27234429702742,5484000,95.93701999999999,,,,,,,,,,,,,,16
Hyogo,22217,125,2,-4.5,96.26121636074025,5484000,96.04872714285715,,,,,,,,,,,,,,14
Hyogo,22224,253,4,-7.5,96.19444874301715,5484000,96.71897,,,,,,,,,,,,,,16
Hyogo,22231,456,5,-5.75,96.19444874301715,5484000,96.71897,,,,,,,,,,,,,,18
Hyogo,22238,800,7,-5.5,96.19444874301715,5484000,96.71897,,,,,,,,,,,,,,23
Hyogo,22245,793,1,-7.75,96.19444874301715,5484000,96.71897,,,,,,,,,,,,,,32
Hyogo,22252,869,15,-9.75,95.37617542579002,5484000,96.86087857142857,,,,,,,,,,,,,,37
Hyogo,22259,900,17,-10,95.23979653958551,5484000,96.88453000000001,,,,,,,,,,,,,,43
Hyogo,22266,865,21,-12.75,95.23979653958551,5484000,96.88453000000001,,,,,,,,,,,,,,44
Hyogo,22273,1120,47,-11.25,95.23979653958551,5484000,96.88453000000001,,,,,,,,,,,,,,45
Hyogo,22280,1009,49,-33.25,95.38416081830761,5484000,95.87127571428572,,,,,,,,,,,,,,47
Hyogo,22287,1752,43,-22,95.5766465232704,5484000,94.52027,,,,,,,,,,,,,,54
Hyogo,22294,1718,35,-19.25,95.5766465232704,5484000,94.52027,,,,,,,,,,,,,,73
Hyogo,22301,1582,46,-21.5,95.5766465232704,5484000,94.52027,,,,,,,,,,,,,,62
Hyogo,22308,1084,49,-19.25,95.5766465232704,5484000,94.52027,,,,,,,,,,,,,,65
Hyogo,22315,665,42,-19.25,95.12696121746662,5484000,94.13841000000001,,,,,,,,,,,,,,61
Hyogo,22322,382,36,-16.5,95.12696121746662,5484000,94.13841000000001,,,,,,,,,,,,,,68
Hyogo,22329,293,25,-18.75,95.12696121746662,5484000,94.13841000000001,,,,,,,,,,,,,,54
Hyogo,22336,162,25,-14.5,95.12696121746662,5484000,94.13841000000001,,,,,,,,,,,,,,42
Hyogo,22343,217,28,-14.5,95.68865184503748,5484000,95.81673000000001,,,,,,,,,,,,,,39
Hyogo,22350,289,8,-10,95.68865184503748,5484000,95.81673000000001,,,,,,,,,,,,,,34
Hyogo,22357,431,7,-8.75,95.68865184503748,5484000,95.81673000000001,,,,,,,,,,,,,,45
Hyogo,22364,696,11,-5.75,95.68865184503748,5484000,95.81673000000001,,,,,,,,,,,,,,57
Hyogo,22371,1245,12,-1.75,95.68865184503746,5484000,95.47463285714285,,,,,,,,,,,,,,72
Hyogo,22378,1891,11,-10.75,,5484000,95.21806000000001,,,,,,,,,,,,,,82
Hyogo,22385,2992,19,-14.5,,5484000,95.21806000000001,0,0,0,,,,,,,0,0,,,80
Hyogo,22392,3495,33,-11.5,,5484000,95.21806000000001,1457,1457,0,97906,67822,30084,.037040174,.038436864,.034235615,.019465078,.019465078,,,89
Hyogo,22399,3352,43,-25,,5484000,94.54094000000001,4474,4474,0,121569,85999,35570,.03355553,.033333953,.034103613,.020913871,.020913871,,,93
Hyogo,22406,2704,76,-23.25,,5484000,92.84813999999999,9199,9100,99,149956,104267,45689,.0366177,.035391957,.039760232,.026964916,.027424425,.010615484,,95
Hyogo,22413,2267,84,-16.5,,5484000,92.84813999999999,25217,23688,1529,184990,122394,62596,.036052298,.035297599,.037625272,.02569888,.025938274,.022483971,,97
Hyogo,22420,1321,234,-21.75,,5484000,92.84813999999999,76811,72782,4029,233097,149314,83783,.036204256,.037654106,.033879422,.032827474,.033598308,.023208659,,95.5
Ibaraki,21937,0,0,,99.99999954790403,2877000,102.0437,,,,,,,,,,,,,,
Ibaraki,21944,0,0,,99.89697531376227,2877000,101.9059571428571,,,,,,,,,,,,,,
Ibaraki,21951,0,0,,99.63941472840794,2877000,101.5616,,,,,,,,,,,,,,
Ibaraki,21958,0,0,-4.75,99.63941472840794,2877000,101.5616,,,,,,,,,,,,,,
Ibaraki,21965,0,0,1,99.63941472840794,2877000,101.5616,,,,,,,,,,,,,,
Ibaraki,21972,0,0,-3.5,99.1071468564836,2877000,101.1435228571429,,,,,,,,,,,,,,
Ibaraki,21979,0,0,-9.25,95.91353962493757,2877000,98.63505999999998,,,,,,,,,,,,,,
Ibaraki,21986,0,0,-1,95.91353962493757,2877000,98.63505999999998,,,,,,,,,,,,,,0
Ibaraki,21993,4,0,3.75,95.91353962493757,2877000,98.63505999999998,,,,,,,,,,,,,,0
Ibaraki,22000,12,0,-2.25,95.91353962493757,2877000,98.63505999999998,,,,,,,,,,,,,,0
Ibaraki,22007,48,2,-10.25,90.87149702219641,2877000,94.99091714285713,,,,,,,,,,,,,,0
Ibaraki,22014,45,3,-14,88.85467998109993,2877000,93.53326000000001,,,,,,,,,,,,,,0
Ibaraki,22021,30,0,-19.75,88.85467998109993,2877000,93.53326000000001,,,,,,,,,,,,,,0
Ibaraki,22028,22,1,-25.75,88.85467998109993,2877000,93.53326000000001,,,,,,,,,,,,,,0
Ibaraki,22035,4,2,-27.75,87.20709306874956,2877000,91.65962285714286,,,,,,,,,,,,,,0
Ibaraki,22042,3,1,-26.75,85.01031051894905,2877000,89.16143999999998,,,,,,,,,,,,,,0
Ibaraki,22049,0,0,-21,85.01031051894905,2877000,89.16143999999998,,,,,,,,,,,,,,2
Ibaraki,22056,0,0,-23,85.01031051894905,2877000,89.16143999999998,,,,,,,,,,,,,,1
Ibaraki,22063,0,1,-13.5,85.01031051894905,2877000,89.16143999999998,,,,,,,,,,,,,,0
Ibaraki,22070,0,0,-11.25,90.54467545129476,2877000,93.98352,,,,,,,,,,,,,,0
Ibaraki,22077,0,0,-13.25,90.54467545129476,2877000,93.98352,,,,,,,,,,,,,,0
Ibaraki,22084,2,0,-8.75,90.54467545129476,2877000,93.98352,,,,,,,,,,,,,,0
Ibaraki,22091,3,0,-10.75,90.54467545129476,2877000,93.98352,,,,,,,,,,,,,,0
Ibaraki,22098,10,0,-11,91.71513186571869,2877000,93.97232,,,,,,,,,,,,,,0
Ibaraki,22105,16,0,-12.5,92.18331443148826,2877000,93.96784000000001,,,,,,,,,,,,,,1
Ibaraki,22112,26,0,-11.5,92.18331443148826,2877000,93.96784000000001,,,,,,,,,,,,,,1
Ibaraki,22119,17,0,-11.25,92.18331443148826,2877000,93.96784000000001,,,,,,,,,,,,,,1
Ibaraki,22126,80,0,-10.5,92.30335583293081,2877000,94.73294571428572,,,,,,,,,,,,,,1
Ibaraki,22133,75,0,-8.5,92.6034593365372,2877000,96.64570999999999,,,,,,,,,,,,,,1
Ibaraki,22140,55,0,-7,92.6034593365372,2877000,96.64570999999999,,,,,,,,,,,,,,2
Ibaraki,22147,51,1,-11.25,92.6034593365372,2877000,96.64570999999999,,,,,,,,,,,,,,1
Ibaraki,22154,41,2,-10.75,92.6034593365372,2877000,96.64570999999999,,,,,,,,,,,,,,2
Ibaraki,22161,39,1,-12,94.14048403919256,2877000,97.39661857142856,,,,,,,,,,,,,,3
Ibaraki,22168,29,1,-10.5,94.39665482296846,2877000,97.52176999999999,,,,,,,,,,,,,,3
Ibaraki,22175,12,1,-5.5,94.39665482296846,2877000,97.52176999999999,,,,,,,,,,,,,,5
Ibaraki,22182,14,1,-13.75,94.39665482296846,2877000,97.52176999999999,,,,,,,,,,,,,,5
Ibaraki,22189,38,0,-5.5,95.6609049149131,2877000,98.88291857142856,,,,,,,,,,,,,,4
Ibaraki,22196,33,0,-10.5,96.60909248387158,2877000,99.90378,,,,,,,,,,,,,,5
Ibaraki,22203,19,1,-6.75,96.60909248387158,2877000,99.90378,,,,,,,,,,,,,,4
Ibaraki,22210,13,0,-4.5,96.60909248387158,2877000,99.90378,,,,,,,,,,,,,,2
Ibaraki,22217,29,0,-4.75,96.58609583005016,2877000,99.89689999999999,,,,,,,,,,,,,,1
Ibaraki,22224,48,0,-4.25,96.44811590712163,2877000,99.85562000000002,,,,,,,,,,,,,,1
Ibaraki,22231,149,0,-2.75,96.44811590712163,2877000,99.85562000000002,,,,,,,,,,,,,,1
Ibaraki,22238,285,1,-4.5,96.44811590712163,2877000,99.85562000000002,,,,,,,,,,,,,,5
Ibaraki,22245,286,2,-10.25,96.44811590712163,2877000,99.85562000000002,,,,,,,,,,,,,,9
Ibaraki,22252,294,2,-10.75,95.35417312982625,2877000,99.23910285714285,,,,,,,,,,,,,,16
Ibaraki,22259,155,5,-10,95.17184933361035,2877000,99.13634999999999,,,,,,,,,,,,,,16
Ibaraki,22266,146,6,-10.25,95.17184933361035,2877000,99.13634999999999,,,,,,,,,,,,,,12
Ibaraki,22273,174,1,-10.25,95.17184933361035,2877000,99.13634999999999,,,,,,,,,,,,,,9
Ibaraki,22280,253,3,-22.5,95.75745364959404,2877000,99.22241999999999,,,,,,,,,,,,,,7
Ibaraki,22287,580,2,-15.5,96.53825940423894,2877000,99.33718,,,,,,,,,,,,,,8
Ibaraki,22294,672,4,-18.75,96.53825940423894,2877000,99.33718,,,,,,,,,,,,,,9
Ibaraki,22301,550,9,-21,96.53825940423894,2877000,99.33718,,,,,,,,,,,,,,12
Ibaraki,22308,456,9,-18.75,96.53825940423894,2877000,99.33718,,,,,,,,,,,,,,16
Ibaraki,22315,324,16,-18.25,95.82268647847597,2877000,99.47825,,,,,,,,,,,,,,15
Ibaraki,22322,228,16,-14.75,95.82268647847597,2877000,99.47825,,,,,,,,,,,,,,16
Ibaraki,22329,211,9,-15.5,95.82268647847597,2877000,99.47825,,,,,,,,,,,,,,14
Ibaraki,22336,174,6,-12.5,95.82268647847597,2877000,99.47825,,,,,,,,,,,,,,9
Ibaraki,22343,235,7,-13.25,96.40545653223366,2877000,100.0568,,,,,,,,,,,,,,6
Ibaraki,22350,194,5,-10.75,96.40545653223366,2877000,100.0568,,,,,,,,,,,,,,4
Ibaraki,22357,215,2,-7.25,96.40545653223366,2877000,100.0568,,,,,,,,,,,,,,5
Ibaraki,22364,252,3,-4.75,96.40545653223366,2877000,100.0568,,,,,,,,,,,,,,1
Ibaraki,22371,225,1,-1.5,96.40545653223366,2877000,99.93173714285714,,,,,,,,,,,,,,1
Ibaraki,22378,237,1,-10,,2877000,99.83794,,,,,,,,,,,,,,3
Ibaraki,22385,319,1,-9.25,,2877000,99.83794,53,53,0,,,,,,,.0039643953,.0039643953,,,8
Ibaraki,22392,455,3,-5,,2877000,99.83794,289,289,0,60710,40370,20340,.022968041,.02287895,.023146937,.0038609523,.0038609523,,,10
Ibaraki,22399,384,3,-6.75,,2877000,99.47549714285715,3146,3146,0,81667,57446,24221,.022541761,.022266565,.02322248,.014706088,.014706088,,,19
Ibaraki,22406,295,0,-8.75,,2877000,98.56939,6177,6134,43,91573,65786,25787,.022361176,.022330126,.022440787,.018106565,.01848587,.0046107657,,16
Ibaraki,22413,448,2,-9.75,,2877000,98.56939,18825,18547,278,114919,77803,37116,.022396313,.022437857,.022309726,.019184733,.020308899,.0040879948,,16
Ibaraki,22420,387,5,-15.25,,2877000,98.56939,40594,39534,1060,146926,92277,54649,.022820313,.023270475,.022098476,.017349057,.018250056,.006106026,,13.5
Ishikawa,21937,0,0,,100.0000001967734,1143000,102.0437,,,,,,,,,,,,,,
Ishikawa,21944,0,0,,99.89599070935444,1143000,101.7579571428571,,,,,,,,,,,,,,
Ishikawa,21951,0,0,,99.63596699080709,1143000,101.0436,,,,,,,,,,,,,,
Ishikawa,21958,0,0,-2.75,99.63596699080709,1143000,101.0436,,,,,,,,,,,,,,
Ishikawa,21965,2,0,-1.75,99.63596699080709,1143000,101.0436,,,,,,,,,,,,,,
Ishikawa,21972,4,0,-4.25,98.98315226433296,1143000,100.1773514285714,,,,,,,,,,,,,,
Ishikawa,21979,0,0,-10,95.0662639054881,1143000,94.97986000000002,,,,,,,,,,,,,,
Ishikawa,21986,1,0,-9.25,95.0662639054881,1143000,94.97986000000002,,,,,,,,,,,,,,0
Ishikawa,21993,1,0,-6.5,95.0662639054881,1143000,94.97986000000002,,,,,,,,,,,,,,0
Ishikawa,22000,1,0,-5,95.0662639054881,1143000,94.97986000000002,,,,,,,,,,,,,,0
Ishikawa,22007,34,0,-5.25,90.10543849788579,1143000,93.69396714285715,,,,,,,,,,,,,,0
Ishikawa,22014,70,0,-11.25,88.12110833484486,1143000,93.17961000000001,,,,,,,,,,,,,,0
Ishikawa,22021,65,4,-22.5,88.12110833484486,1143000,93.17961000000001,,,,,,,,,,,,,,0
Ishikawa,22028,57,1,-37.25,88.12110833484486,1143000,93.17961000000001,,,,,,,,,,,,,,0
Ishikawa,22035,29,10,-26.5,86.56914987034467,1143000,91.91712857142856,,,,,,,,,,,,,,0
Ishikawa,22042,14,1,-25.75,84.49987191767777,1143000,90.23382000000001,,,,,,,,,,,,,,0
Ishikawa,22049,9,5,-22.25,84.49987191767777,1143000,90.23382000000001,,,,,,,,,,,,,,3
Ishikawa,22056,8,3,-19.5,84.49987191767777,1143000,90.23382000000001,,,,,,,,,,,,,,3
Ishikawa,22063,3,1,-14.75,84.49987191767777,1143000,90.23382000000001,,,,,,,,,,,,,,3
Ishikawa,22070,1,2,-11,90.79701587594731,1143000,93.51600999999998,,,,,,,,,,,,,,2
Ishikawa,22077,0,0,-15.75,90.79701587594731,1143000,93.51600999999998,,,,,,,,,,,,,,2
Ishikawa,22084,0,0,-7.5,90.79701587594731,1143000,93.51600999999998,,,,,,,,,,,,,,2
Ishikawa,22091,1,0,-6.5,90.79701587594731,1143000,93.51600999999998,,,,,,,,,,,,,,1
Ishikawa,22098,0,0,-8.5,91.46263321768296,1143000,94.12967428571429,,,,,,,,,,,,,,1
Ishikawa,22105,0,0,-11.75,91.72888015437721,1143000,94.37514,,,,,,,,,,,,,,1
Ishikawa,22112,3,0,-8,91.72888015437721,1143000,94.37514,,,,,,,,,,,,,,1
Ishikawa,22119,10,0,-2.75,91.72888015437721,1143000,94.37514,,,,,,,,,,,,,,1
Ishikawa,22126,10,0,-5,91.69847445457363,1143000,94.62346285714285,,,,,,,,,,,,,,3
Ishikawa,22133,41,1,-3,91.62246020506461,1143000,95.24427000000001,,,,,,,,,,,,,,2
Ishikawa,22140,92,1,2.25,91.62246020506461,1143000,95.24427000000001,,,,,,,,,,,,,,3
Ishikawa,22147,110,2,-11.125,91.62246020506461,1143000,95.24427000000001,,,,,,,,,,,,,,2
Ishikawa,22154,58,2,-11.75,91.62246020506461,1143000,95.24427000000001,,,,,,,,,,,,,,2
Ishikawa,22161,80,5,-14.25,93.74928267847709,1143000,95.13482999999999,,,,,,,,,,,,,,2
Ishikawa,22168,26,4,-10.5,94.1037530907125,1143000,95.11658999999999,,,,,,,,,,,,,,0
Ishikawa,22175,24,2,-1.75,94.1037530907125,1143000,95.11658999999999,,,,,,,,,,,,,,0
Ishikawa,22182,22,3,-3.25,94.1037530907125,1143000,95.11658999999999,,,,,,,,,,,,,,0
Ishikawa,22189,1,0,-3,95.0344201779445,1143000,95.46248714285714,,,,,,,,,,,,,,0
Ishikawa,22196,3,0,-3.75,95.73242049336851,1143000,95.72190999999999,,,,,,,,,,,,,,0
Ishikawa,22203,15,0,-1.25,95.73242049336851,1143000,95.72190999999999,,,,,,,,,,,,,,0
Ishikawa,22210,3,2,-1,95.73242049336851,1143000,95.72190999999999,,,,,,,,,,,,,,0
Ishikawa,22217,14,0,3.5,95.78873355514818,1143000,95.86710428571428,,,,,,,,,,,,,,0
Ishikawa,22224,10,0,-3,96.12661192582632,1143000,96.73826999999999,,,,,,,,,,,,,,0
Ishikawa,22231,8,0,5.75,96.12661192582632,1143000,96.73826999999999,,,,,,,,,,,,,,0
Ishikawa,22238,5,0,4.75,96.12661192582632,1143000,96.73826999999999,,,,,,,,,,,,,,0
Ishikawa,22245,15,1,-2,96.12661192582632,1143000,96.73826999999999,,,,,,,,,,,,,,0
Ishikawa,22252,22,0,-5.75,95.35906190588028,1143000,96.91286142857142,,,,,,,,,,,,,,0
Ishikawa,22259,38,0,-7.75,95.23113690255595,1143000,96.94195999999999,,,,,,,,,,,,,,0
Ishikawa,22266,50,0,-13.75,95.23113690255595,1143000,96.94195999999999,,,,,,,,,,,,,,0
Ishikawa,22273,74,0,-12,95.23113690255595,1143000,96.94195999999999,,,,,,,,,,,,,,4
Ishikawa,22280,71,1,-37.5,95.58578250103984,1143000,96.5249,,,,,,,,,,,,,,7
Ishikawa,22287,122,1,-33,96.05864329901839,1143000,95.96881999999998,,,,,,,,,,,,,,9
Ishikawa,22294,98,2,-24.75,96.05864329901839,1143000,95.96881999999998,,,,,,,,,,,,,,10
Ishikawa,22301,97,2,-27,96.05864329901839,1143000,95.96881999999998,,,,,,,,,,,,,,7
Ishikawa,22308,40,2,-19.5,96.05864329901839,1143000,95.96881999999998,,,,,,,,,,,,,,3
Ishikawa,22315,101,1,-22.5,96.09740807928844,1143000,97.25032,,,,,,,,,,,,,,3
Ishikawa,22322,119,1,-18,96.09740807928844,1143000,97.25032,,,,,,,,,,,,,,1
Ishikawa,22329,108,1,-24,96.09740807928844,1143000,97.25032,,,,,,,,,,,,,,3
Ishikawa,22336,61,1,-14.25,96.09740807928844,1143000,97.25032,,,,,,,,,,,,,,7
Ishikawa,22343,26,0,-17.5,96.44932826117653,1143000,96.88386000000001,,,,,,,,,,,,,,6
Ishikawa,22350,9,0,-11,96.44932826117653,1143000,96.88386000000001,,,,,,,,,,,,,,3
Ishikawa,22357,8,1,-6.75,96.44932826117653,1143000,96.88386000000001,,,,,,,,,,,,,,2
Ishikawa,22364,7,1,-6.25,96.44932826117653,1143000,96.88386000000001,,,,,,,,,,,,,,0
Ishikawa,22371,51,0,5,96.44932826117652,1143000,96.73540857142858,,,,,,,,,,,,,,0
Ishikawa,22378,96,2,-8.75,,1143000,96.62406999999999,,,,,,,,,,,,,,1
Ishikawa,22385,134,0,-14,,1143000,96.62406999999999,1049,1049,0,,,,,,,.078465104,.078465104,,,9
Ishikawa,22392,184,3,-7,,1143000,96.62406999999999,3975,3975,0,29954,20988,8966,.011332313,.01189456,.010203315,.053104792,.053104792,,,11
Ishikawa,22399,194,4,-13.25,,1143000,96.30606142857143,6469,6469,0,39828,29327,10501,.010993343,.011367398,.010068092,.030239569,.030239569,,,14
Ishikawa,22406,306,12,-11.5,,1143000,95.51103999999999,10414,9378,1036,44400,33285,11115,.01084202,.011298121,.0096726781,.030526429,.028262226,.11108728,,11
Ishikawa,22413,367,11,-12.75,,1143000,95.51103999999999,20847,17447,3400,57008,36959,20049,.011110165,.010658725,.012051075,.021245372,.019104403,.049997058,,16
Ishikawa,22420,239,2,-17.875,,1143000,95.51103999999999,41479,35283,6196,71619,41724,29895,.011123748,.010521987,.012088674,.017727287,.01628767,.035691451,,11
Iwate,21937,0,0,,100.0000011104944,1241000,102.0437,,,,,,,,,,,,,,
Iwate,21944,0,0,,99.89441682357668,1241000,101.1628885714286,,,,,,,,,,,,,,
Iwate,21951,0,0,,99.63045610628241,1241000,98.96086000000001,,,,,,,,,,,,,,
