prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate
Kyoto,22217,87,0,-5,96.19187352232377,2591000,99.41696999999999,,,,,,,,,,,,,,0,7,86,
Kyoto,22224,105,0,-7.75,96.01897345305422,2591000,99.27824999999999,,,,,,,,,,,,,,2,15,86,
Kyoto,22231,130,4,-5.25,96.01897345305422,2591000,99.27824999999999,,,,,,,,,,,,,,1,13,86,
Kyoto,22238,198,1,-1,96.01897345305422,2591000,99.27824999999999,,,,,,,,,,,,,,3,19,86,
Kyoto,22245,169,2,-3.5,96.01897345305422,2591000,99.27824999999999,,,,,,,,,,,,,,4,19,86,
Kyoto,22252,195,2,-8.5,95.22190250201731,2591000,98.79744428571428,,,,,,,,,,,,,,6,14,86,
Kyoto,22259,409,3,-11.5,95.08905734351116,2591000,98.71731,,,,,,,,,,,,,,8,16,86,
Kyoto,22266,515,1,-15.25,95.08905734351116,2591000,98.71731,,,,,,,,,,,,,,8,16,86,
Kyoto,22273,673,4,-15,95.08905734351116,2591000,98.71731,,,,,,,,,,,,,,17,27,86,
Kyoto,22280,623,13,-37.25,95.2265739050501,2591000,97.27815,,,,,,,,,,,,,,14,28,86,
Kyoto,22287,859,14,-23.5,95.4099293204353,2591000,95.35927000000001,,,,,,,,,,,,,,16,26,86,
Kyoto,22294,940,10,-24.25,95.4099293204353,2591000,95.35927000000001,,,,,,,,,,,,,,16,27,86,
Kyoto,22301,882,20,-27.75,95.4099293204353,2591000,95.35927000000001,,,,,,,,,,,,,,21,37,86,
Kyoto,22308,688,15,-23.5,95.4099293204353,2591000,95.35927000000001,,,,,,,,,,,,,,16,35,86,
Kyoto,22315,303,15,-24.75,95.09026571860787,2591000,95.34642999999998,,,,,,,,,,,,,,15,31,86,
Kyoto,22322,166,13,-20.75,95.09026571860787,2591000,95.34642999999998,,,,,,,,,,,,,,5,19,86,
Kyoto,22329,101,6,-24.25,95.09026571860787,2591000,95.34642999999998,,,,,,,,,,,,,,4,19,86,
Kyoto,22336,46,3,-17.75,95.09026571860787,2591000,95.34642999999998,,,,,,,,,,,,,,2,15,86,
Kyoto,22343,44,6,-18,95.68888495162547,2591000,95.64484000000002,,,,,,,,,,,,,,2,10,86,
Kyoto,22350,89,2,-14,95.68888495162547,2591000,95.64484000000002,,,,,,,,,,,,,,1,9,86,
Kyoto,22357,73,2,-9.75,95.68888495162547,2591000,95.64484000000002,,,,,,,,,,,,,,3,6,86,
Kyoto,22364,146,2,-4.5,95.68888495162547,2591000,95.64484000000002,,,,,,,,,,,,,,2,5,86,
Kyoto,22371,342,3,-1.25,95.68888495162547,2591000,96.19480571428572,,,,,,,,,,,,,,1,7,86,
Kyoto,22378,524,3,-13,,2591000,96.60728000000002,,,,,,,,,,,,,,3,10,86,
Kyoto,22385,641,5,-18.75,,2591000,96.60728000000002,93,93,0,,,,,,,.0069563915,.0069563915,,,9,19,86,
Kyoto,22392,958,3,-14.5,,2591000,96.60728000000002,741,741,0,52706,35096,17610,.019939937,.019890008,.020040194,.0098995352,.0098995352,,,10,24,86,
Kyoto,22399,954,5,-29.75,,2591000,96.27683142857144,1785,1785,0,73992,54241,19751,.020423304,.021024279,.018936757,.0083440458,.0083440458,,,18,27,86,
Kyoto,22406,882,6,-29.25,,2591000,95.45070999999999,2190,2121,69,85754,62704,23050,.020940237,.021283984,.02005895,.0064195199,.0063920007,.0073986705,,25,37,86,
Kyoto,22413,958,3,-23,,2591000,95.45070999999999,12380,11696,684,103673,69143,34530,.020204606,.019940373,.02075533,.012616573,.012807078,.010058232,,29,34,86,
Kyoto,22420,735,5,-27.25,,2591000,95.45070999999999,49415,47354,2061,133450,80917,52533,.020727241,.020405702,.021242827,.021118974,.021859998,.011872188,,23,37,86,
Kyoto,22427,388,9,-18.75,,2591000,95.45070999999999,117876,114859,3017,152986,91588,61398,.02078365,.02055767,.021130133,.023657015,.024640504,.0093894526,,32,32,86,
Kyoto,22434,302,11,-17.5,,2591000,96.15642142857143,206971,193549,13422,171473,101351,70122,.020772822,.020904221,.020585798,.022996778,.02389532,.014911196,,24,24,86,
Kyoto,22441,246,8,-16.5,,2591000,96.27404,322150,271772,50378,191219,111112,80107,.020994857,.021339688,.020534607,.022099243,.021963568,.022861069,,19,19,86,
Kyoto,22448,115,6,-19,,2591000,96.27404,468944,350240,118704,206239,117051,89188,.021018548,.021312395,.020644978,.021531152,.02066879,.024553847,,,19,86,
Kyoto,22455,88,6,-14.75,,2591000,96.27404,654096,448515,205581,220728,121810,98918,.021113377,.02113325,.021088956,.022005996,.020947304,.024733186,,,15,86,
Kyoto,22462,113,5,-16,,2591000,96.27404,805562,516463,289099,236302,130666,105636,.021551846,.021858295,.021184471,.021110892,.020139795,.023100773,,,11,86,
Mie,21937,0,0,,100.0000002033948,1791000,102.0563,,,,,,,,,,,,,,,,,
Mie,21944,1,0,,99.82640696736964,1791000,101.7495,,,,,,,,,,,,,,,,,
Mie,21951,0,0,,99.39242387730664,1791000,100.9825,,,,,,,,,,,,,,,,,
Mie,21958,0,0,-11.125,99.39242387730664,1791000,100.9825,,,,,,,,,,,,,,,,,
Mie,21965,0,0,-1.25,99.39242387730664,1791000,100.9825,,,,,,,,,,,,,,,,,
Mie,21972,0,0,-2.75,98.75944126058685,1791000,99.98810285714285,,,,,,,,,,,,,,,,,
Mie,21979,0,0,-9.25,94.96154556026819,1791000,94.02171999999999,,,,,,,,,,,,,,,,,
Mie,21986,7,0,-6.5,94.96154556026819,1791000,94.02171999999999,,,,,,,,,,,,,,0,,,
Mie,21993,1,0,-2.25,94.96154556026819,1791000,94.02171999999999,,,,,,,,,,,,,,0,,,
Mie,22000,0,0,-6.5,94.96154556026819,1791000,94.02171999999999,,,,,,,,,,,,,,0,,,
Mie,22007,4,0,-11.25,87.98584482067626,1791000,91.18813428571427,,,,,,,,,,,,,,0,,,
Mie,22014,4,0,-11.5,85.1955645248395,1791000,90.05470000000001,,,,,,,,,,,,,,0,,,
Mie,22021,19,1,-24,85.1955645248395,1791000,90.05470000000001,,,,,,,,,,,,,,0,,,
Mie,22028,9,0,-27.75,85.1955645248395,1791000,90.05470000000001,,,,,,,,,,,,,,0,,,
Mie,22035,0,0,-27.75,83.26584680283456,1791000,88.37228714285716,,,,,,,,,,,,,,0,,,
Mie,22042,0,0,-33.25,80.69288984016134,1791000,86.12906999999998,,,,,,,,,,,,,,0,,,
Mie,22049,0,0,-22.5,80.69288984016134,1791000,86.12906999999998,,,,,,,,,,,,,,0,0,33,
Mie,22056,0,0,-20.5,80.69288984016134,1791000,86.12906999999998,,,,,,,,,,,,,,0,0,33,
Mie,22063,0,0,-18,80.69288984016134,1791000,86.12906999999998,,,,,,,,,,,,,,0,0,33,
Mie,22070,0,0,-12.75,87.07370207267135,1791000,92.07117000000001,,,,,,,,,,,,,,0,0,33,
Mie,22077,0,0,-16.5,87.07370207267135,1791000,92.07117000000001,,,,,,,,,,,,,,0,0,33,
Mie,22084,1,0,-9.75,87.07370207267135,1791000,92.07117000000001,,,,,,,,,,,,,,0,0,33,
Mie,22091,0,0,-10.25,87.07370207267135,1791000,92.07117000000001,,,,,,,,,,,,,,0,0,33,
Mie,22098,0,0,-13.5,89.16931563520066,1791000,92.55088428571426,,,,,,,,,,,,,,0,0,34,
Mie,22105,4,0,-16,90.00756106021241,1791000,92.74276999999998,,,,,,,,,,,,,,0,0,34,
Mie,22112,7,0,-15.25,90.00756106021241,1791000,92.74276999999998,,,,,,,,,,,,,,0,0,46,
Mie,22119,13,0,-11.25,90.00756106021241,1791000,92.74276999999998,,,,,,,,,,,,,,0,0,46,
Mie,22126,54,0,-13,90.35507477370199,1791000,93.71808142857142,,,,,,,,,,,,,,0,0,46,
Mie,22133,114,0,-11.25,91.22385905742591,1791000,96.15636000000002,,,,,,,,,,,,,,0,0,52,
Mie,22140,46,0,-6.5,91.22385905742591,1791000,96.15636000000002,,,,,,,,,,,,,,2,2,52,
Mie,22147,58,1,-14,91.22385905742591,1791000,96.15636000000002,,,,,,,,,,,,,,2,2,52,
Mie,22154,26,0,-16,91.22385905742591,1791000,96.15636000000002,,,,,,,,,,,,,,2,2,51,
Mie,22161,56,1,-16.5,93.47025430621694,1791000,96.44318571428572,,,,,,,,,,,,,,3,3,51,
Mie,22168,36,2,-15.5,93.84465351434879,1791000,96.49099,,,,,,,,,,,,,,2,2,51,
Mie,22175,11,0,-8.25,93.84465351434879,1791000,96.49099,,,,,,,,,,,,,,1,1,51,
Mie,22182,24,2,-12.25,93.84465351434879,1791000,96.49099,,,,,,,,,,,,,,4,5,51,
Mie,22189,35,0,-10.5,95.20648792857686,1791000,97.26992142857144,,,,,,,,,,,,,,3,3,51,
Mie,22196,8,0,-13,96.22786373924791,1791000,97.85411999999998,,,,,,,,,,,,,,1,2,51,
Mie,22203,11,0,-8.25,96.22786373924791,1791000,97.85411999999998,,,,,,,,,,,,,,0,0,51,
Mie,22210,6,0,-7,96.22786373924791,1791000,97.85411999999998,,,,,,,,,,,,,,1,0,51,
Mie,22217,11,0,-6,96.16565059733811,1791000,97.8627657142857,,,,,,,,,,,,,,2,2,53,
Mie,22224,30,0,-9,95.79237174587945,1791000,97.91463999999999,,,,,,,,,,,,,,3,4,53,
Mie,22231,24,0,-7.75,95.79237174587945,1791000,97.91463999999999,,,,,,,,,,,,,,3,3,53,
Mie,22238,101,0,-7,95.79237174587945,1791000,97.91463999999999,,,,,,,,,,,,,,4,5,53,
Mie,22245,123,0,-8.25,95.79237174587945,1791000,97.91463999999999,,,,,,,,,,,,,,5,5,53,
Mie,22252,106,2,-10.75,94.86388710577251,1791000,97.58081714285713,,,,,,,,,,,,,,5,5,53,
Mie,22259,105,3,-10.25,94.70913966575469,1791000,97.52517999999999,,,,,,,,,,,,,,5,6,53,
Mie,22266,89,3,-14,94.70913966575469,1791000,97.52517999999999,,,,,,,,,,,,,,5,5,53,
Mie,22273,81,1,-12.75,94.70913966575469,1791000,97.52517999999999,,,,,,,,,,,,,,4,4,53,
Mie,22280,99,3,-28.75,94.90245460327922,1791000,96.68555714285715,,,,,,,,,,,,,,6,4,53,
Mie,22287,239,3,-19.25,95.16020785331195,1791000,95.56605999999999,,,,,,,,,,,,,,5,5,53,
Mie,22294,220,1,-18.5,95.16020785331195,1791000,95.56605999999999,,,,,,,,,,,,,,5,4,53,
Mie,22301,217,5,-22.75,95.16020785331195,1791000,95.56605999999999,,,,,,,,,,,,,,6,6,53,
Mie,22308,188,2,-20.5,95.16020785331195,1791000,95.56605999999999,,,,,,,,,,,,,,6,6,53,
Mie,22315,143,5,-21.25,94.47902002451269,1791000,97.01711,,,,,,,,,,,,,,12,10,53,
Mie,22322,58,8,-19.5,94.47902002451269,1791000,97.01711,,,,,,,,,,,,,,12,13,53,
Mie,22329,87,6,-19.5,94.47902002451269,1791000,97.01711,,,,,,,,,,,,,,11,11,53,
Mie,22336,52,4,-15.25,94.47902002451269,1791000,97.01711,,,,,,,,,,,,,,8,8,53,
Mie,22343,38,4,-17.75,95.63074307235708,1791000,96.91853000000002,,,,,,,,,,,,,,6,7,53,
Mie,22350,40,6,-13.25,95.63074307235708,1791000,96.91853000000002,,,,,,,,,,,,,,4,4,53,
Mie,22357,37,4,-11,95.63074307235708,1791000,96.91853000000002,,,,,,,,,,,,,,3,4,53,
Mie,22364,65,3,-7.25,95.63074307235708,1791000,96.91853000000002,,,,,,,,,,,,,,3,4,53,
Mie,22371,135,1,-3,95.63074307235711,1791000,96.5268442857143,,,,,,,,,,,,,,2,2,53,
Mie,22378,150,2,-12.25,,1791000,96.23307999999999,,,,,,,,,,,,,,5,1,53,
Mie,22385,181,1,-18.25,,1791000,96.23307999999999,2,2,0,,,,,,,.00014959981,.00014959981,,,7,7,53,
Mie,22392,352,3,-12.25,,1791000,96.23307999999999,798,798,0,41143,28421,12722,.015565379,.016107077,.014477646,.010661038,.010661038,,,16,16,53,
Mie,22399,337,10,-16,,1791000,96.05084857142856,2596,2596,0,54231,39872,14359,.014968865,.015454731,.013767045,.012135094,.012135094,,,11,11,53,
Mie,22406,283,2,-18.5,,1791000,95.59527000000001,3745,3744,1,62321,45350,16971,.015218141,.015393415,.014768782,.010977672,.011283192,.0001072271,,14,13,53,
Mie,22413,315,7,-19.75,,1791000,95.59527000000001,12264,11582,682,81601,53575,28026,.015903041,.015450667,.016845899,.012498356,.012682249,.010028821,,11,12,61,
Mie,22420,245,5,-21.75,,1791000,95.59527000000001,26415,24552,1863,98674,59471,39203,.015325888,.014997437,.015852559,.011289238,.011333924,.010731629,,12,12,61,
Mie,22427,185,4,-15,,1791000,95.59527000000001,44789,41414,3375,110218,65128,45090,.014973477,.014618509,.015517733,.0089888871,.0088844746,.010503613,,13,13,61,
Mie,22434,155,2,-15,,1791000,95.64948428571428,129697,116237,13460,123009,70084,52925,.014901728,.014455224,.015537255,.014410778,.014350476,.014953412,,11,11,57,
Mie,22441,98,1,-13.25,,1791000,95.65851999999998,222732,190930,31802,133148,73826,59322,.014618962,.014178701,.015206586,.015279245,.01543023,.014431452,,9,9,57,
Mie,22448,41,1,-15.75,,1791000,95.65851999999998,365087,288908,76179,145255,78609,66646,.014803452,.014312958,.015427022,.016762648,.017049391,.015757577,,,9,57,
Mie,22455,60,1,-14,,1791000,95.65851999999998,487031,344092,142939,152362,81526,70836,.014573938,.014144235,.015101976,.016385365,.016070364,.017196806,,,4,57,
Mie,22462,33,2,-14.25,,1791000,95.65852,614636,403625,211011,156789,83102,73687,.014299889,.013901612,.014777349,.016107406,.015739607,.016861064,,,4,57,
Miyagi,21937,0,0,,100.0000002626407,2316000,102.0563,,,,,,,,,,,,,,,,,
Miyagi,21944,0,0,,99.89441864814681,2316000,101.6967,,,,,,,,,,,,,,,,,
Miyagi,21951,0,0,,99.63046461191206,2316000,100.7977,,,,,,,,,,,,,,,,,
Miyagi,21958,0,0,-5.125,99.63046461191206,2316000,100.7977,,,,,,,,,,,,,,,,,
Miyagi,21965,0,0,1.25,99.63046461191206,2316000,100.7977,,,,,,,,,,,,,,,,,
Miyagi,21972,1,0,-3,99.14641645337834,2316000,100.3381028571429,,,,,,,,,,,,,,,,,
Miyagi,21979,0,0,-9.75,96.24212750217603,2316000,97.58051999999999,,,,,,,,,,,,,,,,,
Miyagi,21986,0,0,-3.5,96.24212750217603,2316000,97.58051999999999,,,,,,,,,,,,,,0,,,
Miyagi,21993,0,0,-3.5,96.24212750217603,2316000,97.58051999999999,,,,,,,,,,,,,,0,,,
Miyagi,22000,3,0,-2.25,96.24212750217603,2316000,97.58051999999999,,,,,,,,,,,,,,0,,,
Miyagi,22007,19,0,-8.5,91.20169099739879,2316000,95.10784142857142,,,,,,,,,,,,,,0,,,
Miyagi,22014,28,0,-10,89.18551639548788,2316000,94.11877000000001,,,,,,,,,,,,,,0,,,
Miyagi,22021,32,0,-20.25,89.18551639548788,2316000,94.11877000000001,,,,,,,,,,,,,,0,,,
Miyagi,22028,2,0,-25.25,89.18551639548788,2316000,94.11877000000001,,,,,,,,,,,,,,0,,,
Miyagi,22035,3,0,-27,87.91282544503643,2316000,93.23058571428571,,,,,,,,,,,,,,0,,,
Miyagi,22042,0,1,-24.5,86.21590417776783,2316000,92.04634,,,,,,,,,,,,,,0,,,
Miyagi,22049,0,0,-18,86.21590417776783,2316000,92.04634,,,,,,,,,,,,,,0,0,57,
Miyagi,22056,0,0,-21.75,86.21590417776783,2316000,92.04634,,,,,,,,,,,,,,0,0,57,
Miyagi,22063,0,0,-11,86.21590417776783,2316000,92.04634,,,,,,,,,,,,,,0,0,57,
Miyagi,22070,0,0,-9.5,92.7545531212849,2316000,95.34774000000002,,,,,,,,,,,,,,0,0,57,
Miyagi,22077,0,0,-9.25,92.7545531212849,2316000,95.34774000000002,,,,,,,,,,,,,,0,0,57,
Miyagi,22084,1,0,-5,92.7545531212849,2316000,95.34774000000002,,,,,,,,,,,,,,0,0,57,
Miyagi,22091,5,0,-8.5,92.7545531212849,2316000,95.34774000000002,,,,,,,,,,,,,,0,0,57,
Miyagi,22098,4,0,-9,93.20597700284513,2316000,94.56936142857144,,,,,,,,,,,,,,0,0,57,
Miyagi,22105,8,0,-11.25,93.38654655546921,2316000,94.25801,,,,,,,,,,,,,,0,0,57,
Miyagi,22112,26,0,-10.75,93.38654655546921,2316000,94.25801,,,,,,,,,,,,,,0,0,57,
Miyagi,22119,10,0,-10.25,93.38654655546921,2316000,94.25801,,,,,,,,,,,,,,0,0,57,
Miyagi,22126,26,0,-7.5,93.63756396133942,2316000,94.40015000000001,,,,,,,,,,,,,,0,0,57,
Miyagi,22133,14,0,-5.5,94.26510747601492,2316000,94.7555,,,,,,,,,,,,,,0,0,57,
Miyagi,22140,2,0,-6,94.26510747601492,2316000,94.7555,,,,,,,,,,,,,,1,1,57,
Miyagi,22147,8,1,-7.5,94.26510747601492,2316000,94.7555,,,,,,,,,,,,,,0,0,43,
Miyagi,22154,12,0,-8.25,94.26510747601492,2316000,94.7555,,,,,,,,,,,,,,0,0,43,
Miyagi,22161,38,0,-9,95.74404846131578,2316000,96.64027142857142,,,,,,,,,,,,,,0,0,43,
Miyagi,22168,68,0,-8,95.99053862553261,2316000,96.95439999999999,,,,,,,,,,,,,,0,0,43,
Miyagi,22175,57,0,-1.5,95.99053862553261,2316000,96.95439999999999,,,,,,,,,,,,,,1,0,43,
Miyagi,22182,25,0,-9.5,95.99053862553261,2316000,96.95439999999999,,,,,,,,,,,,,,0,0,43,
Miyagi,22189,36,0,-3.75,96.7023913114366,2316000,97.68158285714286,,,,,,,,,,,,,,1,1,43,
Miyagi,22196,58,0,-7,97.2362808258646,2316000,98.22697000000001,,,,,,,,,,,,,,1,1,43,
Miyagi,22203,40,0,-3.5,97.2362808258646,2316000,98.22697000000001,,,,,,,,,,,,,,1,1,43,
Miyagi,22210,76,0,-1.75,97.2362808258646,2316000,98.22697000000001,,,,,,,,,,,,,,1,1,43,
Miyagi,22217,140,0,-1,97.20180486770575,2316000,98.23125428571429,,,,,,,,,,,,,,4,4,43,
Miyagi,22224,123,3,-3.5,96.99494911875271,2316000,98.25696000000002,,,,,,,,,,,,,,4,5,43,
Miyagi,22231,123,3,-5,96.99494911875271,2316000,98.25696000000002,,,,,,,,,,,,,,3,6,43,
Miyagi,22238,112,1,-4.5,96.99494911875271,2316000,98.25696000000002,,,,,,,,,,,,,,5,5,43,
Miyagi,22245,101,1,-9.25,96.99494911875271,2316000,98.25696000000002,,,,,,,,,,,,,,8,8,43,
Miyagi,22252,110,0,-9.25,96.55750775827958,2316000,98.11946571428571,,,,,,,,,,,,,,5,5,43,
Miyagi,22259,216,2,-10.25,96.4846008648674,2316000,98.09654999999999,,,,,,,,,,,,,,3,3,43,
Miyagi,22266,248,0,-13.25,96.4846008648674,2316000,98.09654999999999,,,,,,,,,,,,,,3,3,43,
Miyagi,22273,289,2,-10,96.4846008648674,2316000,98.09654999999999,,,,,,,,,,,,,,5,6,43,
Miyagi,22280,181,2,-37.25,96.47176891559762,2316000,97.59316285714284,,,,,,,,,,,,,,3,3,43,
Miyagi,22287,378,1,-20.5,96.45465964990457,2316000,96.92197999999999,,,,,,,,,,,,,,7,5,43,
Miyagi,22294,326,3,-19.25,96.45465964990457,2316000,96.92197999999999,,,,,,,,,,,,,,8,9,43,
Miyagi,22301,315,2,-19.5,96.45465964990457,2316000,96.92197999999999,,,,,,,,,,,,,,9,10,43,
Miyagi,22308,145,0,-18.5,96.45465964990457,2316000,96.92197999999999,,,,,,,,,,,,,,8,8,43,
Miyagi,22315,68,0,-19.25,95.95381515256268,2316000,96.01027000000001,,,,,,,,,,,,,,8,8,43,
Miyagi,22322,29,1,-17,95.95381515256268,2316000,96.01027000000001,,,,,,,,,,,,,,6,7,43,
Miyagi,22329,57,1,-17.5,95.95381515256268,2316000,96.01027000000001,,,,,,,,,,,,,,5,5,43,
Miyagi,22336,60,1,-13,95.95381515256268,2316000,96.01027000000001,,,,,,,,,,,,,,3,3,43,
Miyagi,22343,167,0,-12.25,96.59485310353442,2316000,96.24084000000002,,,,,,,,,,,,,,4,3,43,
Miyagi,22350,306,0,-12,96.59485310353442,2316000,96.24084000000002,,,,,,,,,,,,,,5,5,43,
Miyagi,22357,629,2,-9,96.59485310353442,2316000,96.24084000000002,,,,,,,,,,,,,,4,4,43,
Miyagi,22364,909,3,-10.75,96.59485310353442,2316000,96.24084000000002,,,,,,,,,,,,,,3,2,43,
Miyagi,22371,864,3,-6.5,96.59485310353439,2316000,96.31574285714287,,,,,,,,,,,,,,9,10,43,
Miyagi,22378,668,10,-12,,2316000,96.37192000000002,,,,,,,,,,,,,,12,12,43,
Miyagi,22385,416,4,-15.5,,2316000,96.37192000000002,53,53,0,,,,,,,.0039643953,.0039643953,,,19,15,43,
Miyagi,22392,319,13,-11.25,,2316000,96.37192000000002,458,458,0,49963,33082,16881,.018902196,.018748611,.019210592,.0061187409,.0061187409,,,18,18,42,
Miyagi,22399,217,9,-12.75,,2316000,96.39228000000001,2934,2934,0,67146,48260,18886,.018533669,.018705992,.018107418,.013715087,.013715087,,,11,11,42,
Miyagi,22406,221,5,-10.75,,2316000,96.44318,4726,4714,12,74061,54120,19941,.018084928,.018370267,.017353384,.013853266,.014206455,.0012867253,,9,9,42,
Miyagi,22413,214,1,-10,,2316000,96.44318,16459,16203,256,93823,64322,29501,.01828496,.018550029,.017732494,.01677352,.017742228,.0037644845,,13,12,45,
Miyagi,22420,176,7,-12.5,,2316000,96.44318,34682,32084,2598,120307,75248,45059,.018685892,.01897609,.018220557,.014822387,.014810917,.014965524,,9,9,45,
Miyagi,22427,121,1,-5.5,,2316000,96.44318,85942,80549,5393,135983,83554,52429,.018473737,.018754374,.018043451,.017248051,.017280038,.016783996,,8,7,45,
Miyagi,22434,125,0,-5.75,,2316000,96.78577142857144,146035,132300,13735,154836,91100,63736,.01875736,.018789893,.018711053,.016226111,.016333593,.015258924,,7,7,45,
Miyagi,22441,54,1,-3.25,,2316000,96.84287000000002,214775,191552,23223,176812,102204,74608,.019413043,.019628856,.019124994,.014733401,.015480497,.010538382,,8,8,45,
Miyagi,22448,37,2,-5.5,,2316000,96.84287000000002,323627,273136,50491,199272,118341,80931,.020308517,.021547277,.018733673,.01485905,.016118634,.010444031,,,7,45,
Miyagi,22455,42,4,-4.25,,2316000,96.84287000000002,496172,386620,109552,219448,131598,87850,.02099094,.022831405,.018729299,.016692899,.018056579,.01318006,,,4,45,
Miyagi,22462,79,0,-6.75,,2316000,96.84287,679217,457359,221858,229136,135464,93672,.020898273,.022660922,.018785184,.017799843,.017834997,.017727807,,,3,45,
Miyazaki,21937,0,0,,99.99999916033708,1081000,102.0563,,,,,,,,,,,,,,,,,
Miyazaki,21944,0,0,,99.82936196745761,1081000,101.7699,,,,,,,,,,,,,,,,,
Miyazaki,21951,0,0,,99.40276898525893,1081000,101.0539,,,,,,,,,,,,,,,,,
Miyazaki,21958,0,0,-7,99.40276898525893,1081000,101.0539,,,,,,,,,,,,,,,,,
Miyazaki,21965,0,0,1.5,99.40276898525893,1081000,101.0539,,,,,,,,,,,,,,,,,
Miyazaki,21972,0,0,.75,98.87599111081201,1081000,100.4696257142857,,,,,,,,,,,,,,,,,
Miyazaki,21979,1,0,-6,95.71532386413044,1081000,96.96398000000001,,,,,,,,,,,,,,,,,
Miyazaki,21986,0,0,-7.5,95.71532386413044,1081000,96.96398000000001,,,,,,,,,,,,,,0,,,
Miyazaki,21993,2,0,-3.5,95.71532386413044,1081000,96.96398000000001,,,,,,,,,,,,,,0,,,
Miyazaki,22000,0,0,-4.25,95.71532386413044,1081000,96.96398000000001,,,,,,,,,,,,,,0,,,
Miyazaki,22007,7,0,-3.25,90.93624038130426,1081000,95.49208714285714,,,,,,,,,,,,,,0,,,
Miyazaki,22014,7,0,-10.75,89.02460698817377,1081000,94.90333,,,,,,,,,,,,,,0,,,
Miyazaki,22021,0,0,-14,89.02460698817377,1081000,94.90333,,,,,,,,,,,,,,0,,,
Miyazaki,22028,0,0,-18.5,89.02460698817377,1081000,94.90333,,,,,,,,,,,,,,0,,,
Miyazaki,22035,0,0,-21.25,87.84975086904034,1081000,93.38563857142857,,,,,,,,,,,,,,0,,,
Miyazaki,22042,0,0,-20.5,86.28327604352909,1081000,91.36204999999998,,,,,,,,,,,,,,0,,,
Miyazaki,22049,0,0,-16,86.28327604352909,1081000,91.36204999999998,,,,,,,,,,,,,,0,0,8,
Miyazaki,22056,0,0,-16,86.28327604352909,1081000,91.36204999999998,,,,,,,,,,,,,,0,0,21,
Miyazaki,22063,0,0,-12.75,86.28327604352909,1081000,91.36204999999998,,,,,,,,,,,,,,0,0,21,
Miyazaki,22070,0,0,-14.75,92.66397399624135,1081000,95.16297999999999,,,,,,,,,,,,,,0,0,21,
Miyazaki,22077,0,0,-15.75,92.66397399624135,1081000,95.16297999999999,,,,,,,,,,,,,,0,0,21,
Miyazaki,22084,0,0,-11.75,92.66397399624135,1081000,95.16297999999999,,,,,,,,,,,,,,0,0,21,
Miyazaki,22091,0,0,-8.5,92.66397399624135,1081000,95.16297999999999,,,,,,,,,,,,,,0,0,21,
Miyazaki,22098,1,0,-17.25,93.27063135291083,1081000,96.23438714285713,,,,,,,,,,,,,,0,0,21,
Miyazaki,22105,2,0,-16,93.5132942955786,1081000,96.66295000000001,,,,,,,,,,,,,,0,0,21,
Miyazaki,22112,0,0,-11.75,93.5132942955786,1081000,96.66295000000001,,,,,,,,,,,,,,0,0,21,
Miyazaki,22119,43,0,-8.75,93.5132942955786,1081000,96.66295000000001,,,,,,,,,,,,,,0,0,21,
Miyazaki,22126,124,0,-13,93.6751772980558,1081000,96.55863285714285,,,,,,,,,,,,,,0,0,19,
Miyazaki,22133,67,0,-13.5,94.07988480424878,1081000,96.29783999999998,,,,,,,,,,,,,,3,1,19,
Miyazaki,22140,34,1,-14.75,94.07988480424878,1081000,96.29783999999998,,,,,,,,,,,,,,0,2,33,
Miyazaki,22147,54,0,-12.75,94.07988480424878,1081000,96.29783999999998,,,,,,,,,,,,,,0,1,33,
Miyazaki,22154,15,0,-14,94.07988480424878,1081000,96.29783999999998,,,,,,,,,,,,,,0,1,33,
Miyazaki,22161,3,0,-16.5,95.54785006263641,1081000,98.16113999999997,,,,,,,,,,,,,,0,0,33,
Miyazaki,22168,3,0,-11.5,95.79251093903437,1081000,98.47168999999998,,,,,,,,,,,,,,0,0,33,
Miyazaki,22175,2,0,-5.75,95.79251093903437,1081000,98.47168999999998,,,,,,,,,,,,,,0,0,33,
Miyazaki,22182,0,0,-6,95.79251093903437,1081000,98.47168999999998,,,,,,,,,,,,,,0,0,33,
Miyazaki,22189,0,0,-5,96.53636218338342,1081000,100.0268957142857,,,,,,,,,,,,,,0,0,33,
Miyazaki,22196,0,0,-3.25,97.09425061664521,1081000,101.1933,,,,,,,,,,,,,,0,0,33,
Miyazaki,22203,1,0,.25,97.09425061664521,1081000,101.1933,,,,,,,,,,,,,,0,0,33,
Miyazaki,22210,1,0,-.25,97.09425061664521,1081000,101.1933,,,,,,,,,,,,,,0,0,33,
Miyazaki,22217,0,0,-1,97.01322230360225,1081000,100.9009471428571,,,,,,,,,,,,,,0,0,33,
Miyazaki,22224,6,0,-5,96.52705242534459,1081000,99.14683000000001,,,,,,,,,,,,,,1,1,33,
Miyazaki,22231,0,0,-1.25,96.52705242534459,1081000,99.14683000000001,,,,,,,,,,,,,,1,1,33,
