prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,cum_third,ps_third,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild
Shimane,22448,1,1,-1.75,98.26097335875409,680000,101.5775,151636,117942,33694,66156,36921,29235,.0067421929,.0067224968,.0067672324,.0069622337,.0069601368,.0069695823,,,,1,1,25,,,8,542,1,1,,,,,
Shimane,22455,1,0,1.75,98.26097335875409,680000,101.5775,199966,139695,60271,69112,37736,31376,.0066107954,.0065469528,.0066892486,.0067275306,.0065242713,.0072511262,,,,1,1,25,,,3,548,1,1,,,,,
Shimane,22462,1,0,-.5,98.01190640522547,680000,101.3379571428571,249773,159221,90552,70906,38480,32426,.0064669582,.0064370777,.0065027797,.006545655,.0062089213,.0072356565,,,,1,1,25,,,3,549,1,1,,,,,
Shimane,22469,8,1,-12.75,97.82510619007904,680000,101.1583,303400,184735,118665,72372,39181,33191,.0063220738,.0063319788,.0063104206,.0062159668,.0058806203,.0068215602,,,,0,0,25,,,8,551,2,0,,,,,
Shimane,22476,22,0,.75,97.82510619007904,680000,101.1583,352753,213077,139676,73911,40092,33819,.0062380382,.0062955222,.0061712367,.00606076,.0058744624,.0063688769,,,,0,0,25,,,27,554,2,0,,,,,
Shimane,22483,86,0,10,97.82510619007904,680000,101.1583,386674,231770,154904,74825,40380,34445,.0061935885,.0062536257,.0061246576,.0058903005,.0058243684,.0059917844,,,,0,0,25,,,100,567,2,0,,,,,
Shimane,22490,69,0,3.5,97.5489580557544,680000,100.8432242857143,439257,259861,179396,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0058499319,.0059295651,.0057383003,,,,1,0,25,,,95,641,2,1,,,,,
Shimane,22497,64,0,2,95.89206924980667,680000,98.95277,439257,259861,179396,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0058499319,.0059295651,.0057383003,,,,1,1,25,,,94,706,2,1,,,,,
Shimane,22504,115,0,-3,95.89206924980667,680000,98.95277,495732,286510,209222,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0058319001,.0058900681,.0057540834,,,,1,1,25,,,120,795,2,1,,,,,
Shimane,22511,161,0,-5.75,95.89206924980667,680000,98.95277,582668,321841,260827,75967,40916,35051,.0061791353,.0062637744,.0060831825,.00583382,.0057225302,.0059772558,,,,1,1,25,,,195,881,2,1,,,,,
Shimane,22518,209,0,-4,95.89206924980667,680000,98.95277,629214,345184,284030,75967,40916,35051,.0061791353,.0062637744,.0060831825,.00576055,.005661346,.0058858953,,,,1,1,25,,,218,1067,2,1,,,,,
Shimane,22525,157,0,-4.5,95.95237119203291,680000,99.58539142857144,666358,363516,302842,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0056471792,.0055315695,.0057924963,,,,1,1,25,,,216,1226,2,1,,,,,
Shimane,22532,76,0,-1.75,95.97649196892341,680000,99.83844000000001,710875,388480,322395,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0055829287,.0054875328,.0057023792,,,,1,2,25,,,118,1400,2,1,,,,,
Shimane,22539,26,1,.25,95.97649196892341,680000,99.83844000000001,749364,406323,343041,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0054730712,.0053758714,.0055928486,,,,1,1,25,,,56,1488,2,1,,,,,
Shimane,22546,38,0,4.25,95.97649196892341,680000,99.83844000000001,780874,419783,361091,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0054309587,.0053397743,.0055409577,,,,0,0,25,,,47,1534,3,0,,,,,
Shimane,22553,40,1,3.25,96.74579794075488,680000,99.77958428571428,825692,439065,386627,75967,40916,35051,.0061791353,.0062637744,.0060831825,.005425815,.0053430898,.0055229221,,,,0,0,25,,,46,1574,4,0,,,,,
Shimane,22560,8,0,6,97.77153923653017,680000,99.70110999999999,,,,,,,,,,,,,,,,0,0,25,,,23,1605,4,0,,,,,
Shimane,22567,29,1,3.5,97.77153923653017,680000,99.70110999999999,885608,469168,416440,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053429548,.0053496724,.0053354069,,,,0,0,25,,,30,1626,5,0,,,,,
Shimane,22574,13,0,6.25,97.77153923653017,680000,99.70110999999999,912951,478560,434391,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053381249,.0053506042,.0053244443,,,,0,0,25,,,35,1634,5,0,,,,,
Shimane,22581,42,0,11.25,97.77153923653017,680000,99.70110999999999,,,,,,,,,,,,,,,,1,1,25,,,47,1664,5,1,,,,,
Shimane,22588,15,0,11.75,98.86672006417736,680000,99.90458,947649.5,486657,460992.5,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053510522,.0053411247,.005361537,,,,0,1,25,,,42,1684,5,0,,,,,
Shimane,22595,0,0,6.75,98.86672006417736,680000,99.90458,,,,,,,,,,,,,,,,0,0,25,,,5,1721,5,0,,,,,
Shimane,22602,0,0,17.75,98.86672006417736,680000,99.90458,,,,,,,,,,,,,,,,0,0,25,,,1,1725,5,0,,,,,
Shimane,22609,1,0,6.75,98.86672006417736,680000,99.90458,,,,,,,,,,,,,,,,0,0,25,,,2,1725,5,0,,,,,
Shimane,22616,1,0,2.25,98.38235543259339,680000,99.53052999999998,,,,,,,,,,,,,,,,0,0,25,,,1,1727,5,0,,,,,
Shimane,22623,0,0,5.75,98.18860957995979,680000,99.38090999999999,993907,500378,493529,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053679198,.0053742286,.0053615384,,,,0,0,28,,,0,1728,5,0,,,,,
Shimane,22630,0,0,-1.25,98.18860957995979,680000,99.38090999999999,997162,500828,496334,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053733061,.0053711734,.0053754603,,,,0,0,28,,,0,1728,5,0,,,,,
Shimane,22637,0,0,3,98.18860957995979,680000,99.38090999999999,,,,,,,,,,,,,,,,0,0,28,,,0,1728,5,0,,,,,
Shimane,22644,32,0,-8.5,98.18860957995979,680000,99.36901285714283,,,,,,,,,,,,,,,,0,,,,,32,1728,5,0,,,,,
Shimane,22651,132,0,-3,,680000,99.33927000000001,999379,501439,497940,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053734481,.0053690178,.0053779166,,,,0,0,28,,,153,1739,5,0,,,,,
Shimane,22658,435,0,-13.25,,680000,99.33927000000001,1006897,505022,501875,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053513134,.0053470228,.005355638,,,,1,0,28,,,508,1819,5,1,,,,,
Shimane,22665,1114,0,-13.75,,680000,99.33927000000001,1007669,505534,502135,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053486172,.0053452905,.0053519718,,,,1,1,28,,,1334,2107,5,1,,,,,
Shimane,22672,680,1,-10.25,,680000,99.33927000000001,,,,,,,,,,,,,,,,2,2,28,,,1104,3016,6,2,,,,,
Shimane,22679,520,1,-11.75,,680000,99.11018142857144,1009732,506670,503062,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053462586,.0053433133,.0053492277,,,,0,1,28,,,688,3953,7,0,,,,,
Shimane,22686,589,0,-6.5,,680000,99.072,1010785,507262,503523,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053462721,.0053441036,.0053484584,67353,.0056451801,,0,0,28,,,743,4485,7,0,,,,,
Shimane,22693,464,1,-15.25,,680000,99.072,1012376,508286,504090,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053486135,.0053493623,.0053478586,97676,.0053726416,,0,0,28,,,640,5052,7,0,,,,,
Shimane,22700,567,0,-6.25,,680000,99.072,1013510,508903,504607,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053486307,.0053503173,.0053469311,128073,.0052362024,,0,0,28,,,696,5562,8,0,,,,,
Shimane,22707,726,0,-2.5,,680000,99.15648857142857,1014601,509309,505292,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053486447,.0053491532,.005348132,164959,.0052431747,,0,0,28,,,935,6049,8,0,,,,,
Shimane,22714,693,0,3.5,,680000,99.17057,1016565,510276,506289,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053520547,.0053507136,.0053534075,199430,.0052428343,,0,0,28,,,933,6744,8,0,,,,,
Shimane,22721,632,1,4,,680000,99.17057,1017881,511130,506751,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053543216,.0053534904,.0053551602,222692,.0052989516,,1,1,28,,,877,7431,9,1,,,,,
Shimane,22728,582,1,7.75,,680000,99.17057,,,,,,,,,,,,,,,,0,,,,,770,8120,9,0,,,,,
Shimane,22735,880,1,16.5,,680000,99.17057,1023017,514759,508258,75967,40916,35051,.0061791353,.0062637744,.0060831825,.0053581516,.005359997,.0053562843,289716,.0053860466,,0,,,,,1135,8633,11,0,,,,,
Shizuoka,21937,0,0,,100.0000007619672,3659000,102.1325,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Shizuoka,21944,0,0,,99.82515389564699,3659000,101.6255285714286,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Shizuoka,21951,0,0,,99.38803672984645,3659000,100.3581,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Shizuoka,21958,0,0,-5.875,99.38803672984645,3659000,100.3581,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Shizuoka,21965,0,0,4.75,99.38803672984645,3659000,100.3581,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Shizuoka,21972,1,0,-.5,98.79877133674498,3659000,99.97652571428571,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Shizuoka,21979,0,0,-6.75,95.26317897813625,3659000,97.68708000000001,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Shizuoka,21986,2,0,-2,95.26317897813625,3659000,97.68708000000001,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Shizuoka,21993,0,0,.5,95.26317897813625,3659000,97.68708000000001,,,,,,,,,,,,,,,,0,,,,,2,1,0,0,,,,,
Shizuoka,22000,1,0,-2,95.26317897813625,3659000,97.68708000000001,,,,,,,,,,,,,,,,0,,,,,2,2,0,0,,,,,
Shizuoka,22007,12,0,-7.5,88.27672520514621,3659000,92.28937285714285,,,,,,,,,,,,,,,,0,,,,,7,3,0,0,,,,,
Shizuoka,22014,24,0,-11.25,85.48214369595017,3659000,90.13028999999999,,,,,,,,,,,,,,,,0,,,,,38,3,0,0,,,,,
Shizuoka,22021,11,0,-18,85.48214369595017,3659000,90.13028999999999,,,,,,,,,,,,,,,,0,,,,,44,8,0,0,,,,,
Shizuoka,22028,11,0,-24.5,85.48214369595017,3659000,90.13028999999999,,,,,,,,,,,,,,,,0,,,,,50,13,0,0,,,,,
Shizuoka,22035,10,1,-29.75,83.66587038235659,3659000,88.48597714285714,,,,,,,,,,,,,,,,0,,,,,48,24,1,0,,,,,
Shizuoka,22042,0,0,-34.5,81.24417263089846,3659000,86.29355999999999,,,,,,,,,,,,,,,,2,,,,,26,46,1,2,,,,,
Shizuoka,22049,0,0,-22.75,81.24417263089846,3659000,86.29355999999999,,,,,,,,,,,,,,,,2,2,20,,,6,66,1,2,,,,,
Shizuoka,22056,2,0,-20.75,81.24417263089846,3659000,86.29355999999999,,,,,,,,,,,,,,,,1,1,20,,,4,70,1,1,,,,,
Shizuoka,22063,1,0,-17,81.24417263089846,3659000,86.29355999999999,,,,,,,,,,,,,,,,0,1,20,,,3,72,1,0,,,,,
Shizuoka,22070,0,0,-13.75,88.12442038135585,3659000,94.20815000000002,,,,,,,,,,,,,,,,0,0,20,,,2,72,1,0,,,,,
Shizuoka,22077,2,0,-18,88.12442038135585,3659000,94.20815000000002,,,,,,,,,,,,,,,,0,0,20,,,3,73,1,0,,,,,
Shizuoka,22084,3,0,-9,88.12442038135585,3659000,94.20815000000002,,,,,,,,,,,,,,,,0,0,20,,,5,74,1,0,,,,,
Shizuoka,22091,0,0,-10.75,88.12442038135585,3659000,94.20815000000002,,,,,,,,,,,,,,,,0,0,20,,,4,75,1,0,,,,,
Shizuoka,22098,6,0,-18.75,89.92837140782062,3659000,95.87111428571428,,,,,,,,,,,,,,,,0,0,20,,,6,79,1,0,,,,,
Shizuoka,22105,8,0,-19.75,90.64995181840655,3659000,96.5363,,,,,,,,,,,,,,,,0,0,20,,,11,82,1,0,,,,,
Shizuoka,22112,14,0,-16,90.64995181840655,3659000,96.5363,,,,,,,,,,,,,,,,0,0,20,,,19,84,1,0,,,,,
Shizuoka,22119,78,0,-9.75,90.64995181840655,3659000,96.5363,,,,,,,,,,,,,,,,0,0,20,,,29,89,1,0,,,,,
Shizuoka,22126,121,0,-12.5,90.94964784908858,3659000,96.99424285714285,,,,,,,,,,,,,,,,1,1,20,,,140,128,1,1,,,,,
Shizuoka,22133,57,0,-6.5,91.69888792579364,3659000,98.1391,,,,,,,,,,,,,,,,0,1,30,,,111,233,1,0,,,,,
Shizuoka,22140,53,0,2.25,91.69888792579364,3659000,98.1391,,,,,,,,,,,,,,,,2,1,37,,,78,319,1,2,,,,,
Shizuoka,22147,24,0,-8.75,91.69888792579364,3659000,98.1391,,,,,,,,,,,,,,,,2,2,37,,,51,381,1,2,,,,,
Shizuoka,22154,39,0,-11.25,91.69888792579364,3659000,98.1391,,,,,,,,,,,,,,,,1,1,37,,,63,414,1,1,,,,,
Shizuoka,22161,14,0,-14,93.82893636470153,3659000,98.86707142857142,,,,,,,,,,,,,,,,2,1,37,,,35,451,1,2,,,,,
Shizuoka,22168,10,1,-13.75,94.18394443785283,3659000,98.98839999999998,,,,,,,,,,,,,,,,2,2,34,,,23,480,1,2,,,,,
Shizuoka,22175,18,0,-7.75,94.18394443785283,3659000,98.98839999999998,,,,,,,,,,,,,,,,1,1,34,,,22,494,1,1,,,,,
Shizuoka,22182,10,0,-10.25,94.18394443785283,3659000,98.98839999999998,,,,,,,,,,,,,,,,1,1,34,,,13,512,1,1,,,,,
Shizuoka,22189,26,0,-6.25,95.45681605024971,3659000,99.21037142857142,,,,,,,,,,,,,,,,1,1,34,,,29,520,2,1,,,,,
Shizuoka,22196,8,0,-12,96.41146975954736,3659000,99.37685,,,,,,,,,,,,,,,,0,2,34,,,24,539,2,0,,,,,
Shizuoka,22203,12,0,-6.75,96.41146975954736,3659000,99.37685,,,,,,,,,,,,,,,,0,0,34,,,15,558,2,0,,,,,
Shizuoka,22210,14,0,-5.5,96.41146975954736,3659000,99.37685,,,,,,,,,,,,,,,,0,0,34,,,15,571,2,0,,,,,
Shizuoka,22217,68,0,-4.25,96.32023991152015,3659000,99.30296999999999,,,,,,,,,,,,,,,,0,0,34,,,52,582,2,0,,,,,
Shizuoka,22224,90,0,-6.75,95.77286082335682,3659000,98.85969,,,,,,,,,,,,,,,,0,0,34,,,90,615,2,0,,,,,
Shizuoka,22231,132,2,-5.5,95.77286082335682,3659000,98.85969,,,,,,,,,,,,,,,,2,0,34,,,133,687,2,2,,,,,
Shizuoka,22238,338,1,-5.25,95.77286082335682,3659000,98.85969,,,,,,,,,,,,,,,,3,2,34,,,339,768,4,3,,,,,
Shizuoka,22245,406,5,-7,95.77286082335682,3659000,98.85969,,,,,,,,,,,,,,,,5,4,34,,,474,963,10,5,,,,,
Shizuoka,22252,321,6,-9.75,95.17022684452058,3659000,98.90403857142857,,,,,,,,,,,,,,,,10,8,73,,,570,1243,14,10,,,,,
Shizuoka,22259,235,5,-9.5,95.06978784804788,3659000,98.91143,,,,,,,,,,,,,,,,16,13,73,,,639,1428,20,16,,,,,
Shizuoka,22266,188,7,-11.25,95.06978784804788,3659000,98.91143,,,,,,,,,,,,,,,,11,16,38,,,601,1725,28,11,,,,,
Shizuoka,22273,199,10,-9.5,95.06978784804788,3659000,98.91143,,,,,,,,,,,,,,,,5,8,38,,,471,2059,38,5,,,,,
Shizuoka,22280,219,3,-22.5,95.0897262917737,3659000,98.58062,,,,,,,,,,,,,,,,7,9,38,,,526,2221,41,7,,,,,
Shizuoka,22287,572,8,-16,95.11631088340813,3659000,98.13954,,,,,,,,,,,,,,,,6,6,38,,,783,2460,49,6,,,,,
Shizuoka,22294,537,14,-19.5,95.11631088340813,3659000,98.13954,,,,,,,,,,,,,,,,6,10,38,,,962,2844,63,6,,,,,
Shizuoka,22301,365,7,-19.75,95.11631088340813,3659000,98.13954,,,,,,,,,,,,,,,,10,6,40,,,828,3338,70,10,,,,,
Shizuoka,22308,328,6,-20.25,95.11631088340813,3659000,98.13954,,,,,,,,,,,,,,,,8,9,40,,,655,3854,76,8,,,,,
Shizuoka,22315,158,10,-19.75,94.34026781068489,3659000,98.25359000000002,,,,,,,,,,,,,,,,3,3,41,,,348,4308,86,3,,,,,
Shizuoka,22322,99,6,-16.25,94.34026781068489,3659000,98.25359000000002,,,,,,,,,,,,,,,,1,2,40,,,202,4551,92,1,,,,,
Shizuoka,22329,156,0,-16.75,94.34026781068489,3659000,98.25359000000002,,,,,,,,,,,,,,,,1,1,40,,,242,4669,92,1,,,,,
Shizuoka,22336,138,1,-14.5,94.34026781068489,3659000,98.25359000000002,,,,,,,,,,,,,,,,0,1,40,,,214,4834,93,0,,,,,
Shizuoka,22343,114,5,-16.5,96.3262557201067,3659000,100.386,,,,,,,,,,,,,,,,1,0,40,,,204,4953,98,1,,,,,
Shizuoka,22350,140,4,-12.25,96.3262557201067,3659000,100.386,,,,,,,,,,,,,,,,0,1,40,,,222,5071,102,0,,,,,
Shizuoka,22357,99,8,-9.5,96.3262557201067,3659000,100.386,,,,,,,,,,,,,,,,0,0,40,,,184,5199,110,0,,,,,
Shizuoka,22364,152,5,-6,96.3262557201067,3659000,100.386,,,,,,,,,,,,,,,,2,1,40,,,241,5286,115,2,,,,,
Shizuoka,22371,185,3,-2.25,96.78484511904834,3659000,101.3346857142857,,,,,,,,,,,,,,,,1,2,40,,,250,5412,118,1,,,,,
Shizuoka,22378,136,3,-11,97.12878716825456,3659000,102.0462,,,,,,,,,,,,,,,,2,0,40,,,227,5612,121,2,,,,,
Shizuoka,22385,190,0,-14,97.12878716825456,3659000,102.0462,0,0,0,,,,,,,0,0,,,,,3,4,40,,,285,5741,121,3,,,,,
Shizuoka,22392,161,0,-9.5,97.12878716825456,3659000,102.0462,407,407,0,64995,43626,21369,.024589159,.024724228,.024317939,.0054373965,.0054373965,,,,,3,2,40,,,284,5910,121,3,,,,,
Shizuoka,22399,227,0,-11.5,95.91246228630017,3659000,100.6941571428572,2963,2963,0,96084,70574,25510,.026521148,.02735509,.024458339,.013850649,.013850649,,,,,2,2,40,,,348,6072,121,2,,,,,
Shizuoka,22406,289,3,-12,92.87165008141416,3659000,97.31404999999998,5209,5170,39,106529,79212,27317,.026013277,.026887391,.023772249,.015269077,.01558069,.0041818572,,,,5,3,40,,,379,6320,124,5,,,,,
Shizuoka,22413,634,7,-14.75,92.87165008141416,3659000,97.31404999999998,18246,17722,524,132562,93567,38995,.025834719,.026984088,.023439158,.018594669,.019405527,.0077054291,,,,7,7,48,,,936,6375,130,7,,,,,
Shizuoka,22420,469,1,-20,92.87165008141416,3659000,97.31404999999998,51012,48942,2070,166156,104286,61870,.025807085,.026298914,.025018439,.0218015,.022593064,.011924032,,,,8,9,54,,,739,7035,132,8,,,,,
Shizuoka,22427,424,4,-13.5,92.87165008141416,3659000,97.31404999999998,114538,110260,4278,182267,111745,70522,.024761571,.025082072,.02427016,.022987099,.023653889,.013313914,,,,6,5,54,,,746,7463,136,6,,,,,
Shizuoka,22434,277,3,-13.25,95.94356063794723,3659000,98.61571571428571,202452,185330,17122,202344,120178,82166,.024512639,.024787396,.024121569,.022494666,.022880612,.019021718,,,,8,7,50,,,581,7910,138,8,,,,,
Shizuoka,22441,223,4,-11.5,96.45554573070274,3659000,98.83266000000002,343232,289872,53360,228864,131075,97789,.025128083,.025173696,.025067206,.023545453,.023426341,.024214273,,,,5,6,50,,,467,8246,143,5,,,,,
Shizuoka,22448,173,4,-14.25,96.45554573070274,3659000,98.83266000000002,537795,416863,120932,244002,137860,106142,.02486711,.025101254,.024569441,.024692385,.024600428,.025014708,,,,4,4,58,,,339,8538,147,4,,,,,
Shizuoka,22455,214,3,-12.25,96.45554573070274,3659000,98.83266000000002,750465,544024,206441,265118,148385,116733,.025359429,.02574384,.024887048,.025248174,.025407927,.02483665,,,,4,4,58,,,346,8741,150,4,,,,,
Shizuoka,22462,153,2,-25,95.93873067370819,3659000,98.50823714285714,1008175,689296,318879,277807,152513,125294,.025337296,.025512941,.025126727,.026420653,.026879525,.025480375,,,,6,5,58,,,282,8961,152,6,,,,,
Shizuoka,22469,197,0,-16.5,95.55111938096228,3659000,98.26491999999999,1313895,874975,438920,291151,158292,132859,.025433566,.025581317,.025259743,.026918681,.027852848,.025231697,,,,5,6,58,,,337,9106,152,5,,,,,
Shizuoka,22476,236,1,-14.25,95.55111938096228,3659000,98.26491999999999,1579821,1001094,578727,300684,161594,139090,.025377525,.025374603,.025380919,.0271434,.02759983,.026388505,,,,4,5,58,,,358,9322,153,4,,,,,
Shizuoka,22483,379,1,-11.5,95.55111938096228,3659000,98.26491999999999,1793764,1088152,705612,305005,162098,142907,.025246581,.025104018,.025410261,.02732485,.027345205,.027293518,,,,2,5,58,,,481,9570,154,2,,,,,
Shizuoka,22490,767,3,-13.75,95.08921626501282,3659000,98.06076285714286,2077889,1203495,874394,311028,163684,147344,.025298934,.025058158,.025571894,.027672885,.027461611,.027969047,,,,3,2,58,,,1155,9642,157,3,,,,,
Shizuoka,22497,1279,0,-14.25,92.31779756931608,3659000,96.83582,2077889,1203495,874394,311028,163684,147344,.025298934,.025058158,.025571894,.027672885,.027461611,.027969047,,,,6,3,58,,,1654,10358,157,6,,,,,
Shizuoka,22504,2073,1,-22,92.31779756931608,3659000,96.83582,2346553,1340224,1006329,311028,163684,147344,.025298934,.025058158,.025571894,.027605366,.027552305,.02767635,,,,16,8,58,,,2581,11287,158,16,,,,,
Shizuoka,22511,3686,4,-23.75,92.31779756931608,3659000,96.83582,2749726,1554919,1194807,311028,163684,147344,.025298934,.025058158,.025571894,.027530955,.027647411,.027380858,,,,24,20,57,,,4819,12268,162,24,,,,,
Shizuoka,22518,3812,5,-18.75,92.31779756931608,3659000,96.83582,3007499,1687996,1319503,311028,163684,147344,.025298934,.025058158,.025571894,.02753411,.027684741,.027343789,,,,37,28,57,,,6009,14816,167,37,,,,,
Shizuoka,22525,2569,18,-22,91.24689989986577,3659000,96.08809142857142,3294859,1850712,1444147,311028,163684,147344,.025298934,.025058158,.025571894,.027922917,.028162012,.027622377,,,,32,33,62,,,4659,19309,185,32,,,,,
Shizuoka,22532,1121,8,-20.75,90.81854083208565,3659000,95.789,3597297,2027436,1569861,311028,163684,147344,.025298934,.025058158,.025571894,.028251737,.028638853,.027767003,,,,22,29,62,,,2581,22736,193,22,,,,,
Shizuoka,22539,720,4,-18,90.81854083208565,3659000,95.789,3889946,2183004,1706942,311028,163684,147344,.025298934,.025058158,.025571894,.028410695,.028882315,.027829526,,,,12,20,62,,,1250,24771,197,12,,,,,
Shizuoka,22546,275,7,-15.75,90.81854083208565,3659000,95.789,4112321,2285058,1827263,311028,163684,147344,.025298934,.025058158,.025571894,.028601088,.029066671,.028039433,,,,9,9,62,,,513,25786,204,9,,,,,
Shizuoka,22553,126,2,-15.5,92.1323482023457,3659000,96.60266,4410301,2410113,2000188,311028,163684,147344,.025298934,.025058158,.025571894,.028981118,.029329257,.028572455,,,,3,7,62,,,177,26256,206,3,,,,,
Shizuoka,22560,48,3,-12.5,93.88409136269242,3659000,97.68754,,,,,,,,,,,,,,,,2,2,63,,,59,26401,209,2,,,,,
Shizuoka,22567,28,0,-13.5,93.88409136269242,3659000,97.68754,4985999,2689955,2296044,311028,163684,147344,.025298934,.025058158,.025571894,.030080993,.030672124,.029416792,,,,0,1,63,,,33,26401,209,0,,,,,
Shizuoka,22574,21,0,-9.75,93.88409136269242,3659000,97.68754,5199852,2766509,2433343,311028,163684,147344,.025298934,.025058158,.025571894,.030404108,.030931324,.029826123,,,,0,0,65,,,28,26488,209,0,,,,,
Shizuoka,22581,9,0,-8.5,93.88409136269242,3659000,97.68754,,,,,,,,,,,,,,,,0,0,65,,,14,26516,209,0,,,,,
Shizuoka,22588,13,0,-8.5,96.59887691362181,3659000,99.15143,5413697,2801563,2612134,311028,163684,147344,.025298934,.025058158,.025571894,.030568838,.030747544,.030378647,,,,0,0,63,,,11,26530,209,0,,,,,
Shizuoka,22595,17,0,-8,96.59887691362181,3659000,99.15143,,,,,,,,,,,,,,,,0,0,63,,,15,26543,209,0,,,,,
Shizuoka,22602,5,0,-5.25,96.59887691362181,3659000,99.15143,,,,,,,,,,,,,,,,0,0,63,,,10,26561,209,0,,,,,
Shizuoka,22609,5,0,-6.5,96.59887691362181,3659000,99.15143,,,,,,,,,,,,,,,,0,0,63,,,8,26569,209,0,,,,,
Shizuoka,22616,15,0,-7.25,96.25215232086251,3659000,98.17294428571428,,,,,,,,,,,,,,,,0,0,69,,,17,26572,209,0,,,,,
Shizuoka,22623,53,0,-6,96.11346248375879,3659000,97.78155000000001,5678520,2855196,2823324,311028,163684,147344,.025298934,.025058158,.025571894,.030668704,.030665768,.030671673,,,,0,0,69,,,56,26584,209,0,,,,,
Shizuoka,22630,19,0,-9.25,96.11346248375879,3659000,97.78155000000001,5691684,2859280,2832404,311028,163684,147344,.025298934,.025058158,.025571894,.030670203,.030664595,.030675866,,,,0,0,69,,,44,26611,209,0,,,,,
Shizuoka,22637,9,0,-7.75,96.11346248375879,3659000,97.78155000000001,,,,,,,,,,,,,,,,0,0,64,,,16,26654,209,0,,,,,
Shizuoka,22644,21,0,-8,96.11346248375879,3659000,97.52738142857143,,,,,,,,,,,,,,,,0,,,,,19,26663,209,0,,,,,
Shizuoka,22651,415,0,-9,,3659000,96.89196000000001,5703272,2863024,2840248,311028,163684,147344,.025298934,.025058158,.025571894,.03066528,.030655028,.030675616,,,,0,0,64,,,353,26598,209,0,,,,,
Shizuoka,22658,2209,1,-16,,3659000,96.89196000000001,5757630,2890310,2867320,311028,163684,147344,.025298934,.025058158,.025571894,.030599836,.030601744,.030597914,,,,1,1,64,,,1973,26360,210,1,,,,,
Shizuoka,22665,6408,0,-15.25,,3659000,96.89196000000001,5767632,2895419,2872213,311028,163684,147344,.025298934,.025058158,.025571894,.030614078,.030614866,.030613286,,,,1,1,64,,,7098,26265,210,1,,,,,
Shizuoka,22672,9828,1,-17.5,,3659000,96.89196000000001,,,,,,,,,,,,,,,,1,2,64,,,11391,29932,211,1,,,,,
Shizuoka,22679,10952,14,-18,,3659000,96.70331142857142,5779620,2901170,2878450,311028,163684,147344,.025298934,.025058158,.025571894,.030601528,.030595576,.030607529,,,,6,3,64,,,12906,38174,225,6,,,,,
Shizuoka,22686,11044,40,-18,,3659000,96.67187,5785813,2904355,2881458,311028,163684,147344,.025298934,.025058158,.025571894,.030602483,.030597942,.03060706,320762,.026884612,,6,6,64,,,14320,47537,265,6,,,,,
Shizuoka,22693,10140,26,-16,,3659000,96.67187,5791278,2906326,2884952,311028,163684,147344,.025298934,.025058158,.025571894,.030596644,.030587092,.030606272,498455,.02741738,,5,6,64,,,13091,60043,291,5,,,,,
Shizuoka,22700,10091,41,-13.25,,3659000,96.67187,5796248,2907999,2888249,311028,163684,147344,.025298934,.025058158,.025571894,.030588737,.030573051,.030604547,675258,.027607596,,5,4,64,,,13374,69618,332,5,,,,,
Shizuoka,22707,8881,15,-13,,3659000,97.42202428571429,5801184,2910435,2890749,311028,163684,147344,.025298934,.025058158,.025571894,.030581944,.030567616,.030596383,870251,.027660679,,4,5,59,,,12007,80517,347,4,,,,,
