prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,入院中,宿泊療養,自宅療養,調整中,軽症中等症
Kyoto,22098,26,0,-15.5,92.15158126145138,2591000,93.94222428571427,,,,,,,,,,,,,,0,0,86,,,21,347,18,0,,,,,
Kyoto,22105,46,0,-20.25,92.42940970621292,2591000,93.80547,,,,,,,,,,,,,,0,0,86,,,40,362,18,0,,,,,
Kyoto,22112,92,0,-16.5,92.42940970621292,2591000,93.80547,,,,,,,,,,,,,,0,1,86,,,77,395,18,0,,,,,
Kyoto,22119,118,1,-20,92.42940970621292,2591000,93.80547,,,,,,,,,,,,,,1,1,86,,,146,422,18,1,,,,,
Kyoto,22126,169,1,-16.25,92.52085221199023,2591000,94.39989571428571,,,,,,,,,,,,,,2,3,86,,,210,528,20,2,,,,,
Kyoto,22133,157,1,-14.75,92.7494584764335,2591000,95.88595999999998,,,,,,,,,,,,,,3,4,86,,,215,687,21,3,,,,,
Kyoto,22140,136,0,-16.75,92.7494584764335,2591000,95.88595999999998,,,,,,,,,,,,,,3,3,86,,,208,832,21,3,,,,,
Kyoto,22147,200,0,-18.25,92.7494584764335,2591000,95.88595999999998,,,,,,,,,,,,,,4,4,86,,,239,983,21,4,,,,,
Kyoto,22154,129,2,-17.5,92.7494584764335,2591000,95.88595999999998,,,,,,,,,,,,,,1,17,86,,,225,1154,22,1,,,,,
Kyoto,22161,127,2,-18.25,94.27975057324488,2591000,96.87289142857142,,,,,,,,,,,,,,3,15,86,,,147,1340,25,3,,,,,
Kyoto,22168,49,0,-14.5,94.53479925604678,2591000,97.03738,,,,,,,,,,,,,,2,10,86,,,108,1474,25,2,,,,,
Kyoto,22175,66,0,-7.5,94.53479925604678,2591000,97.03738,,,,,,,,,,,,,,1,8,86,,,80,1554,25,1,,,,,
Kyoto,22182,41,0,-10.75,94.53479925604678,2591000,97.03738,,,,,,,,,,,,,,1,15,86,,,67,1618,25,1,,,,,
Kyoto,22189,56,1,-8.75,95.60899930704548,2591000,98.52764857142857,,,,,,,,,,,,,,3,9,86,,,67,1674,26,3,,,,,
Kyoto,22196,64,1,-12,96.41464934529451,2591000,99.64534999999999,,,,,,,,,,,,,,2,9,86,,,63,1719,27,2,,,,,
Kyoto,22203,77,0,-8,96.41464934529451,2591000,99.64534999999999,,,,,,,,,,,,,,1,12,86,,,119,1761,27,1,,,,,
Kyoto,22210,46,3,-6.25,96.41464934529451,2591000,99.64534999999999,,,,,,,,,,,,,,0,8,86,,,87,1841,30,0,,,,,
Kyoto,22217,87,0,-5,96.36314867763976,2591000,99.62204428571428,,,,,,,,,,,,,,0,7,86,,,73,1911,30,0,,,,,
Kyoto,22224,105,0,-7.75,96.05414467171126,2591000,99.48220999999999,,,,,,,,,,,,,,2,15,86,,,99,1972,30,2,,,,,
Kyoto,22231,130,4,-5.25,96.05414467171126,2591000,99.48220999999999,,,,,,,,,,,,,,1,13,86,,,126,2065,31,1,,,,,
Kyoto,22238,198,1,-1,96.05414467171126,2591000,99.48220999999999,,,,,,,,,,,,,,3,19,86,,,214,2160,35,3,,,,,
Kyoto,22245,169,2,-3.5,96.05414467171126,2591000,99.48220999999999,,,,,,,,,,,,,,5,19,86,,,267,2281,37,5,,,,,
Kyoto,22252,195,2,-8.5,95.38819089267315,2591000,99.00177285714285,,,,,,,,,,,,,,7,14,86,,,217,2480,39,7,,,,,
Kyoto,22259,409,3,-11.5,95.27719859616681,2591000,98.9217,,,,,,,,,,,,,,8,16,86,,,406,2644,40,8,,,,,
Kyoto,22266,515,1,-15.25,95.27719859616681,2591000,98.9217,,,,,,,,,,,,,,8,16,86,,,609,2922,43,8,,,,,
Kyoto,22273,673,4,-15,95.27719859616681,2591000,98.9217,,,,,,,,,,,,,,17,27,86,,,813,3282,45,17,,,,,
Kyoto,22280,623,13,-37.25,95.35980412244113,2591000,97.72841142857143,,,,,,,,,,,,,,14,28,86,,,962,3829,53,14,,,,,
Kyoto,22287,859,14,-23.5,95.46994482414026,2591000,96.13736000000002,,,,,,,,,,,,,,15,26,86,,,1128,4368,69,15,,,,,
Kyoto,22294,940,10,-24.25,95.46994482414026,2591000,96.13736000000002,,,,,,,,,,,,,,19,27,86,,,1429,5013,78,19,,,,,
Kyoto,22301,882,20,-27.75,95.46994482414026,2591000,96.13736000000002,,,,,,,,,,,,,,21,37,86,,,1511,5850,93,21,,,,,
Kyoto,22308,688,15,-23.5,95.46994482414026,2591000,96.13736000000002,,,,,,,,,,,,,,16,35,86,,,1368,6792,112,16,,,,,
Kyoto,22315,303,15,-24.75,95.07592592856781,2591000,96.01158999999998,,,,,,,,,,,,,,7,31,86,,,989,7610,127,7,,,,,
Kyoto,22322,166,13,-20.75,95.07592592856781,2591000,96.01158999999998,,,,,,,,,,,,,,5,19,86,,,673,8103,144,5,,,,,
Kyoto,22329,101,6,-24.25,95.07592592856781,2591000,96.01158999999998,,,,,,,,,,,,,,2,19,86,,,437,8408,149,2,,,,,
Kyoto,22336,46,3,-17.75,95.07592592856781,2591000,96.01158999999998,,,,,,,,,,,,,,2,15,86,,,329,8578,154,2,,,,,
Kyoto,22343,44,6,-18,96.84541289963236,2591000,96.85060999999999,,,,,,,,,,,,,,2,10,86,,,154,8781,158,2,,,,,
Kyoto,22350,89,2,-14,96.84541289963236,2591000,96.85060999999999,,,,,,,,,,,,,,1,9,86,,,183,8841,164,1,,,,,
Kyoto,22357,73,2,-9.75,96.84541289963236,2591000,96.85060999999999,,,,,,,,,,,,,,3,6,86,,,103,8970,165,3,,,,,
Kyoto,22364,146,2,-4.5,96.84541289963236,2591000,96.85060999999999,,,,,,,,,,,,,,2,5,86,,,147,9027,168,2,,,,,
Kyoto,22371,342,3,-1.25,97.15887745363122,2591000,97.32859857142857,,,,,,,,,,,,,,1,7,86,,,288,9125,170,1,,,,,
Kyoto,22378,524,3,-13,97.39397586913036,2591000,97.68709,,,,,,,,,,,,,,3,10,86,,,579,9292,173,3,,,,,
Kyoto,22385,641,5,-18.75,97.39397586913036,2591000,97.68709,93,93,0,,,,,,,.0069563915,.0069563915,,,9,19,86,,,754,9710,176,9,,,,,
Kyoto,22392,958,3,-14.5,97.39397586913036,2591000,97.68709,741,741,0,52706,35096,17610,.019939937,.019890008,.020040194,.0098995352,.0098995352,,,12,24,86,,,1142,10142,181,12,,,,,
Kyoto,22399,954,5,-29.75,96.52022450503533,2591000,96.86310714285715,1785,1785,0,73992,54241,19751,.020423304,.021024279,.018936757,.0083440458,.0083440458,,,23,27,86,,,1411,10829,186,23,,,,,
Kyoto,22406,882,6,-29.25,94.33584609479774,2591000,94.80314999999999,2190,2121,69,85754,62704,23050,.020940237,.021283984,.02005895,.0064195199,.0063920007,.0073986705,,31,37,86,,,1654,11491,191,31,,,,,
Kyoto,22413,958,3,-23,94.33584609479774,2591000,94.80314999999999,12380,11696,684,103673,69143,34530,.020204606,.019940373,.02075533,.012616573,.012807078,.010058232,,29,34,86,,,1468,12636,196,29,,,,,
Kyoto,22420,735,5,-27.25,94.33584609479774,2591000,94.80314999999999,49415,47354,2061,133450,80917,52533,.020727241,.020405702,.021242827,.021118974,.021859998,.011872188,,18,37,86,,,1382,13837,200,18,,,,,
Kyoto,22427,388,9,-18.75,94.33584609479774,2591000,94.80314999999999,117876,114859,3017,152986,91588,61398,.02078365,.02055767,.021130133,.023657015,.024640504,.0093894526,,35,32,86,,,964,14636,210,35,,,,,
Kyoto,22434,302,11,-17.5,96.70035460941641,2591000,96.11610428571429,206971,193549,13422,171473,101351,70122,.020772822,.020904221,.020585798,.022996778,.02389532,.014911196,,24,24,86,,,633,15202,221,24,,,,,
Kyoto,22441,246,8,-16.5,97.09443936185282,2591000,96.33493,322150,271772,50378,191219,111112,80107,.020994857,.021339688,.020534607,.022099243,.021963568,.022861069,,20,19,86,,,416,15680,229,20,,,,,
Kyoto,22448,115,6,-19,97.09443936185282,2591000,96.33493,468944,350240,118704,206239,117051,89188,.021018548,.021312395,.020644978,.021531152,.02066879,.024553847,,15,19,86,,,254,15960,235,15,,,,,
Kyoto,22455,88,6,-14.75,97.09443936185282,2591000,96.33493,654096,448515,205581,220728,121810,98918,.021113377,.02113325,.021088956,.022005996,.020947304,.024733186,,13,15,86,,,164,16134,241,13,,,,,
Kyoto,22462,111,5,-17.75,97.09443936185284,2591000,96.64948428571428,805562,516463,289099,236302,130666,105636,.021551846,.021858295,.021184471,.021110892,.020139795,.023100773,,7,11,86,,,142,16255,246,7,,,,,
Kyoto,22469,153,1,-20.25,,2591000,96.8854,1025535,639158,386377,245579,134197,111382,.021452613,.021687362,.021176441,.02101085,.020346148,.022211216,,4,5,86,,,173,16366,247,4,,,,,
Kyoto,22476,257,2,-14.75,,2591000,96.8854,1203633,728064,475569,254597,139232,115365,.021487813,.021863168,.021051619,.020679995,.020072484,.021684758,,5,4,86,,,263,16506,249,5,,,,,
Kyoto,22483,386,0,-16,,2591000,96.8854,1339579,787809,551770,258946,139984,118962,.021434078,.021679236,.021152606,.020406138,.019797601,.021342812,,8,6,86,,,425,16701,249,8,,,,,
Kyoto,22490,1042,0,-15.5,,2591000,96.7055,1517096,854307,662789,262814,141663,121151,.021377221,.021686994,.021026038,.020204363,.019493762,.021200486,,15,8,86,,,1021,17061,249,15,,,,,
Kyoto,22497,1754,0,-17.75,,2591000,95.62609999999998,1517096,854307,662789,262814,141663,121151,.021377221,.021686994,.021026038,.020204363,.019493762,.021200486,,53,36,126,,,1965,17704,249,53,,,,,
Kyoto,22504,2333,0,-30.5,,2591000,95.62609999999998,1700663,943610,757053,262814,141663,121151,.021377221,.021686994,.021026038,.020006973,.019398721,.020820688,,79,78,126,,,3406,18515,249,79,,,,,
Kyoto,22511,3205,1,-26.75,,2591000,95.62609999999998,1975613,1096642,878971,262814,141663,121151,.021377221,.021686994,.021026038,.01978034,.019498967,.020142986,,106,86,145,,,4925,19525,250,106,,,,,
Mie,21937,0,0,,100.0000003208273,1791000,102.0308,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21944,1,0,,99.87974853107553,1791000,101.7225714285714,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21951,0,0,,99.57911905669609,1791000,100.952,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21958,0,0,-11.125,99.57911905669609,1791000,100.952,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21965,0,0,-1.25,99.57911905669609,1791000,100.952,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21972,0,0,-2.75,99.00298988933494,1791000,99.95755857142856,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21979,0,0,-9.25,95.54621488516804,1791000,93.99091,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21986,7,0,-6.5,95.54621488516804,1791000,93.99091,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21993,1,0,-2.25,95.54621488516804,1791000,93.99091,,,,,,,,,,,,,,0,,,,,4,2,0,0,,,,,
Mie,22000,0,0,-6.5,95.54621488516804,1791000,93.99091,,,,,,,,,,,,,,0,,,,,7,2,0,0,,,,,
Mie,22007,4,0,-11.25,88.36098152230248,1791000,91.60068857142856,,,,,,,,,,,,,,0,,,,,9,4,0,0,,,,,
Mie,22014,4,0,-11.5,85.48688817715626,1791000,90.64459999999998,,,,,,,,,,,,,,0,,,,,8,9,0,0,,,,,
Mie,22021,19,1,-24,85.48688817715626,1791000,90.64459999999998,,,,,,,,,,,,,,0,,,,,24,11,1,0,,,,,
Mie,22028,9,0,-27.75,85.48688817715626,1791000,90.64459999999998,,,,,,,,,,,,,,0,,,,,28,16,1,0,,,,,
Mie,22035,0,0,-27.75,83.5241877156999,1791000,88.94612857142856,,,,,,,,,,,,,,0,,,,,25,19,1,0,,,,,
Mie,22042,0,0,-33.25,80.90725376709145,1791000,86.68150000000001,,,,,,,,,,,,,,0,,,,,11,33,1,0,,,,,
Mie,22049,0,0,-22.5,80.90725376709145,1791000,86.68150000000001,,,,,,,,,,,,,,0,0,33,,,6,38,1,0,,,,,
Mie,22056,0,0,-20.5,80.90725376709145,1791000,86.68150000000001,,,,,,,,,,,,,,0,0,33,,,4,40,1,0,,,,,
Mie,22063,0,0,-18,80.90725376709145,1791000,86.68150000000001,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22070,0,0,-12.75,87.7749327170512,1791000,92.67413000000001,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22077,0,0,-16.5,87.7749327170512,1791000,92.67413000000001,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22084,1,0,-9.75,87.7749327170512,1791000,92.67413000000001,,,,,,,,,,,,,,0,0,33,,,1,44,1,0,,,,,
Mie,22091,0,0,-10.25,87.7749327170512,1791000,92.67413000000001,,,,,,,,,,,,,,0,0,33,,,1,44,1,0,,,,,
Mie,22098,0,0,-13.5,89.57599118416793,1791000,92.74115857142858,,,,,,,,,,,,,,0,0,34,,,0,45,1,0,,,,,
Mie,22105,4,0,-16,90.29641457101459,1791000,92.76797000000001,,,,,,,,,,,,,,0,0,34,,,0,45,1,0,,,,,
Mie,22112,7,0,-15.25,90.29641457101459,1791000,92.76797000000001,,,,,,,,,,,,,,0,0,46,,,8,46,1,0,,,,,
Mie,22119,13,0,-11.25,90.29641457101459,1791000,92.76797000000001,,,,,,,,,,,,,,0,0,46,,,13,50,1,0,,,,,
Mie,22126,54,0,-13,90.7254562108137,1791000,93.74367857142856,,,,,,,,,,,,,,0,0,46,,,55,55,1,0,,,,,
Mie,22133,114,0,-11.25,91.79806031031147,1791000,96.18295000000001,,,,,,,,,,,,,,2,0,52,,,136,82,1,2,,,,,
Mie,22140,46,0,-6.5,91.79806031031147,1791000,96.18295000000001,,,,,,,,,,,,,,2,2,52,,,103,176,1,2,,,,,
Mie,22147,58,1,-14,91.79806031031147,1791000,96.18295000000001,,,,,,,,,,,,,,2,2,52,,,84,250,2,2,,,,,
Mie,22154,26,0,-16,91.79806031031147,1791000,96.18295000000001,,,,,,,,,,,,,,2,2,51,,,58,301,2,2,,,,,
Mie,22161,56,1,-16.5,93.86790874698474,1791000,96.46995571428572,,,,,,,,,,,,,,3,3,51,,,76,346,2,3,,,,,
Mie,22168,36,2,-15.5,94.21288348643029,1791000,96.51779000000001,,,,,,,,,,,,,,2,2,51,,,80,372,5,2,,,,,
Mie,22175,11,0,-8.25,94.21288348643029,1791000,96.51779000000001,,,,,,,,,,,,,,4,1,51,,,76,389,5,4,,,,,
Mie,22182,24,2,-12.25,94.21288348643029,1791000,96.51779000000001,,,,,,,,,,,,,,4,5,51,,,76,411,7,4,,,,,
Mie,22189,35,0,-10.5,95.63772794236571,1791000,97.39610428571429,,,,,,,,,,,,,,2,3,51,,,60,460,7,2,,,,,
Mie,22196,8,0,-13,96.70636128431728,1791000,98.05484,,,,,,,,,,,,,,0,2,51,,,30,500,7,0,,,,,
Mie,22203,11,0,-8.25,96.70636128431728,1791000,98.05484,,,,,,,,,,,,,,0,0,51,,,17,525,7,0,,,,,
Mie,22210,6,0,-7,96.70636128431728,1791000,98.05484,,,,,,,,,,,,,,2,0,51,,,12,536,7,2,,,,,
Mie,22217,11,0,-6,96.60208120575341,1791000,98.0634942857143,,,,,,,,,,,,,,3,2,53,,,18,541,7,3,,,,,
Mie,22224,30,0,-9,95.97640073437012,1791000,98.11541999999999,,,,,,,,,,,,,,3,4,53,,,37,552,7,3,,,,,
Mie,22231,24,0,-7.75,95.97640073437012,1791000,98.11541999999999,,,,,,,,,,,,,,4,3,53,,,49,564,7,4,,,,,
Mie,22238,101,0,-7,95.97640073437012,1791000,98.11541999999999,,,,,,,,,,,,,,5,5,53,,,119,595,7,5,,,,,
Mie,22245,123,0,-8.25,95.97640073437012,1791000,98.11541999999999,,,,,,,,,,,,,,7,5,53,,,200,637,7,7,,,,,
Mie,22252,106,2,-10.75,95.353434786192,1791000,97.77900000000001,,,,,,,,,,,,,,5,5,53,,,190,751,9,5,,,,,
Mie,22259,105,3,-10.25,95.24960712816231,1791000,97.72293000000001,,,,,,,,,,,,,,5,6,53,,,190,853,12,5,,,,,
Mie,22266,89,3,-14,95.24960712816231,1791000,97.72293000000001,,,,,,,,,,,,,,4,5,53,,,177,946,15,4,,,,,
Mie,22273,81,1,-12.75,95.24960712816231,1791000,97.72293000000001,,,,,,,,,,,,,,4,4,53,,,145,1064,16,4,,,,,
Mie,22280,99,3,-28.75,95.2418924501891,1791000,97.12604142857143,,,,,,,,,,,,,,6,4,53,,,167,1138,19,6,,,,,
Mie,22287,239,3,-19.25,95.23160621289149,1791000,96.33019,,,,,,,,,,,,,,5,5,53,,,299,1242,22,5,,,,,
Mie,22294,220,1,-18.5,95.23160621289149,1791000,96.33019,,,,,,,,,,,,,,6,4,53,,,373,1387,23,6,,,,,
Mie,22301,217,5,-22.75,95.23160621289149,1791000,96.33019,,,,,,,,,,,,,,4,6,53,,,396,1576,28,4,,,,,
Mie,22308,188,2,-20.5,95.23160621289149,1791000,96.33019,,,,,,,,,,,,,,9,6,53,,,374,1785,29,9,,,,,
Mie,22315,143,5,-21.25,94.73733441767266,1791000,97.66472999999999,,,,,,,,,,,,,,14,10,53,,,319,1999,34,14,,,,,
Mie,22322,58,8,-19.5,94.73733441767266,1791000,97.66472999999999,,,,,,,,,,,,,,11,13,53,,,180,2167,42,11,,,,,
Mie,22329,87,6,-19.5,94.73733441767266,1791000,97.66472999999999,,,,,,,,,,,,,,10,11,53,,,179,2249,48,10,,,,,
Mie,22336,52,4,-15.25,94.73733441767266,1791000,97.66472999999999,,,,,,,,,,,,,,8,8,53,,,139,2414,53,8,,,,,
Mie,22343,38,4,-17.75,96.90177768732347,1791000,98.01622999999998,,,,,,,,,,,,,,5,7,53,,,107,2480,57,5,,,,,
Mie,22350,40,6,-13.25,96.90177768732347,1791000,98.01622999999998,,,,,,,,,,,,,,4,4,53,,,92,2530,63,4,,,,,
Mie,22357,37,4,-11,96.90177768732347,1791000,98.01622999999998,,,,,,,,,,,,,,2,4,53,,,79,2576,67,2,,,,,
Mie,22364,65,3,-7.25,96.90177768732347,1791000,98.01622999999998,,,,,,,,,,,,,,3,4,53,,,103,2615,70,3,,,,,
Mie,22371,135,1,-3,97.2641695575001,1791000,98.59457857142856,,,,,,,,,,,,,,1,2,53,,,202,2654,71,1,,,,,
Mie,22378,150,2,-12.25,97.53596346013259,1791000,99.02833999999999,,,,,,,,,,,,,,6,1,53,,,239,2767,73,6,,,,,
Mie,22385,181,1,-18.25,97.53596346013259,1791000,99.02833999999999,2,2,0,,,,,,,.00014959981,.00014959981,,,12,7,53,,,311,2881,74,12,,,,,
Mie,22392,352,3,-12.25,97.53596346013259,1791000,99.02833999999999,798,798,0,41143,28421,12722,.015565379,.016107077,.014477646,.010661038,.010661038,,,14,16,53,,,534,3006,77,14,,,,,
Mie,22399,337,10,-16,96.2900202285757,1791000,98.38136571428571,2596,2596,0,54231,39872,14359,.014968865,.015454731,.013767045,.012135094,.012135094,,,12,11,53,,,600,3276,87,12,,,,,
Mie,22406,283,2,-18.5,93.17516214968352,1791000,96.76392999999999,3745,3744,1,62321,45350,16971,.015218141,.015393415,.014768782,.010977672,.011283192,.0001072271,,18,13,53,,,599,3564,89,18,,,,,
Mie,22413,315,7,-19.75,93.17516214968352,1791000,96.76392999999999,12264,11582,682,81601,53575,28026,.015903041,.015450667,.016845899,.012498356,.012682249,.010028821,,11,12,61,,,628,3854,96,11,,,,,
Mie,22420,245,5,-21.75,93.17516214968352,1791000,96.76392999999999,26415,24552,1863,98674,59471,39203,.015325888,.014997437,.015852559,.011289238,.011333924,.010731629,,17,12,61,,,494,4233,101,17,,,,,
Mie,22427,185,4,-15,93.17516214968352,1791000,96.76392999999999,44789,41414,3375,110218,65128,45090,.014973477,.014618509,.015517733,.0089888871,.0088844746,.010503613,,11,13,61,,,362,4551,105,11,,,,,
Mie,22434,155,2,-15,96.36108770863591,1791000,97.56061000000001,129697,116237,13460,123009,70084,52925,.014901728,.014455224,.015537255,.014410778,.014350476,.014953412,,10,11,57,,,313,4760,107,10,,,,,
Mie,22441,98,1,-13.25,96.89207530179463,1791000,97.69339000000001,222732,190930,31802,133148,73826,59322,.014618962,.014178701,.015206586,.015279245,.01543023,.014431452,,9,9,57,,,219,4954,108,9,,,,,
Mie,22448,41,1,-15.75,96.89207530179463,1791000,97.69339000000001,365087,288908,76179,145255,78609,66646,.014803452,.014312958,.015427022,.016762648,.017049391,.015757577,,5,9,57,,,115,5099,109,5,,,,,
Mie,22455,60,1,-14,96.89207530179463,1791000,97.69339000000001,487031,344092,142939,152362,81526,70836,.014573938,.014144235,.015101976,.016385365,.016070364,.017196806,,4,4,57,,,102,5172,110,4,,,,,
Mie,22462,33,2,-20,96.89207530179461,1791000,98.08263571428571,614636,403625,211011,156789,83102,73687,.014299889,.013901612,.014777349,.016107406,.015739607,.016861064,,4,4,57,,,78,5228,112,4,,,,,
Mie,22469,66,1,-16.75,,1791000,98.37457000000002,761713,473006,288707,162249,85649,76600,.014173301,.013841598,.014563533,.015605744,.015057075,.016596572,,3,3,50,,,98,5273,113,3,,,,,
Mie,22476,121,0,-14.75,,1791000,98.37457000000002,894721,544728,349993,166200,87688,78512,.014027166,.013769374,.014326743,.015372482,.015017971,.015958806,,3,3,50,,,166,5326,113,3,,,,,
Mie,22483,112,0,-11,,1791000,98.37457000000002,995282,589685,405597,168146,88551,79595,.013918171,.013713839,.014152768,.015161376,.014818754,.015688747,,2,3,50,,,202,5403,113,2,,,,,
Mie,22490,222,1,-12.75,,1791000,98.26645428571429,1126158,645088,481070,170728,89383,81345,.01388697,.01368352,.014117614,.014997934,.014719758,.01538788,,4,5,50,,,286,5543,114,4,,,,,
Mie,22497,483,0,-15,,1791000,97.61775999999999,1126158,645088,481070,170728,89383,81345,.01388697,.01368352,.014117614,.014997934,.014719758,.01538788,,8,4,50,,,650,5675,114,8,,,,,
Mie,22504,795,2,-19.5,,1791000,97.61775999999999,1255518,705134,550384,170728,89383,81345,.01388697,.01368352,.014117614,.014770189,.014496134,.015136819,,13,10,50,,,1112,6020,116,13,,,,,
Mie,22511,2150,4,-22.375,,1791000,97.61775999999999,1419131,785109,634022,170728,89383,81345,.01388697,.01368352,.014117614,.014208701,.013959719,.014529599,,11,13,50,,,2303,6566,118,11,,,,,
Miyagi,21937,0,0,,100.0000003241265,2316000,102.0308,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Miyagi,21944,0,0,,99.89145969247042,2316000,101.6698571428571,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Miyagi,21951,0,0,,99.62010811333018,2316000,100.7675,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Miyagi,21958,0,0,-5.125,99.62010811333018,2316000,100.7675,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Miyagi,21965,0,0,1.25,99.62010811333018,2316000,100.7675,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Miyagi,21972,1,0,-3,99.15341815647903,2316000,100.3082728571429,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Miyagi,21979,0,0,-9.75,96.3532784153723,2316000,97.55291,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Miyagi,21986,0,0,-3.5,96.3532784153723,2316000,97.55291,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Miyagi,21993,0,0,-3.5,96.3532784153723,2316000,97.55291,,,,,,,,,,,,,,0,,,,,0,1,0,0,,,,,
Miyagi,22000,3,0,-2.25,96.3532784153723,2316000,97.55291,,,,,,,,,,,,,,0,,,,,1,1,0,0,,,,,
Miyagi,22007,19,0,-8.5,91.2875258598401,2316000,95.51776,,,,,,,,,,,,,,0,,,,,22,1,0,0,,,,,
Miyagi,22014,28,0,-10,89.26122483762721,2316000,94.70370000000001,,,,,,,,,,,,,,0,,,,,50,2,0,0,,,,,
Miyagi,22021,32,0,-20.25,89.26122483762721,2316000,94.70370000000001,,,,,,,,,,,,,,0,,,,,75,8,0,0,,,,,
Miyagi,22028,2,0,-25.25,89.26122483762721,2316000,94.70370000000001,,,,,,,,,,,,,,0,,,,,54,31,0,0,,,,,
Miyagi,22035,3,0,-27,88.00384158249975,2316000,93.80253857142858,,,,,,,,,,,,,,0,,,,,27,61,0,0,,,,,
Miyagi,22042,0,1,-24.5,86.32733057566314,2316000,92.60099000000001,,,,,,,,,,,,,,0,,,,,7,80,1,0,,,,,
Miyagi,22049,0,0,-18,86.32733057566314,2316000,92.60099000000001,,,,,,,,,,,,,,0,0,57,,,1,85,1,0,,,,,
Miyagi,22056,0,0,-21.75,86.32733057566314,2316000,92.60099000000001,,,,,,,,,,,,,,0,0,57,,,1,86,1,0,,,,,
Miyagi,22063,0,0,-11,86.32733057566314,2316000,92.60099000000001,,,,,,,,,,,,,,0,0,57,,,0,87,1,0,,,,,
Miyagi,22070,0,0,-9.5,92.98533255488731,2316000,95.95359999999998,,,,,,,,,,,,,,0,0,57,,,0,87,1,0,,,,,
Miyagi,22077,0,0,-9.25,92.98533255488731,2316000,95.95359999999998,,,,,,,,,,,,,,0,0,57,,,0,87,1,0,,,,,
Miyagi,22084,1,0,-5,92.98533255488731,2316000,95.95359999999998,,,,,,,,,,,,,,0,0,57,,,1,87,1,0,,,,,
Miyagi,22091,5,0,-8.5,92.98533255488731,2316000,95.95359999999998,,,,,,,,,,,,,,0,0,57,,,3,88,1,0,,,,,
Miyagi,22098,4,0,-9,93.34075406467105,2316000,94.76055714285714,,,,,,,,,,,,,,0,0,57,,,7,90,1,0,,,,,
Miyagi,22105,8,0,-11.25,93.48292266858455,2316000,94.28333999999998,,,,,,,,,,,,,,0,0,57,,,9,94,1,0,,,,,
Miyagi,22112,26,0,-10.75,93.48292266858455,2316000,94.28333999999998,,,,,,,,,,,,,,0,0,57,,,31,100,1,0,,,,,
Miyagi,22119,10,0,-10.25,93.48292266858455,2316000,94.28333999999998,,,,,,,,,,,,,,0,0,57,,,12,127,1,0,,,,,
Miyagi,22126,26,0,-7.5,93.75193762846301,2316000,94.42505142857142,,,,,,,,,,,,,,0,0,57,,,21,143,1,0,,,,,
Miyagi,22133,14,0,-5.5,94.42447502815925,2316000,94.77932999999999,,,,,,,,,,,,,,1,0,57,,,24,157,1,1,,,,,
Miyagi,22140,2,0,-6,94.42447502815925,2316000,94.77932999999999,,,,,,,,,,,,,,1,1,57,,,10,173,1,1,,,,,
Miyagi,22147,8,1,-7.5,94.42447502815925,2316000,94.77932999999999,,,,,,,,,,,,,,0,0,43,,,9,180,2,0,,,,,
Miyagi,22154,12,0,-8.25,94.42447502815925,2316000,94.77932999999999,,,,,,,,,,,,,,0,0,43,,,12,189,2,0,,,,,
Miyagi,22161,38,0,-9,95.80676280591328,2316000,96.66555000000001,,,,,,,,,,,,,,0,0,43,,,45,192,2,0,,,,,
Miyagi,22168,68,0,-8,96.0371441022056,2316000,96.97992000000001,,,,,,,,,,,,,,0,0,43,,,75,225,2,0,,,,,
Miyagi,22175,57,0,-1.5,96.0371441022056,2316000,96.97992000000001,,,,,,,,,,,,,,1,0,43,,,91,272,2,1,,,,,
Miyagi,22182,25,0,-9.5,96.0371441022056,2316000,96.97992000000001,,,,,,,,,,,,,,0,0,43,,,62,325,2,0,,,,,
