prefecture,year,month,positive,death,population,gdo,gdp,mobility,credit_all,credit_service,pos,travel,eventticket,restaurant_info,joboffer,event_info,travel_info,movie_info,departsuper,conveni,kaden,drugstore,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBsurvice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Iwate,2021,3,67,0,1241000,,,-4.75,5.5,1,-1.75,,-98,-33.2290126,-4.25,-18.44532933,-24.49778007,27.27408259,,,,,37.5,50,33.3,39.7,,41.3,35,29.6,33.3,36.1,33.3,41.7,36.8,-15.92796219,824,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,4,291,1,1241000,,,-0.375,,,-0.44,,,-38.48,-3.3333333,,,,,,,,38.2,66.7,33.3,40.7,,45.5,31.6,33.3,40,30.8,33.3,44.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,5,179,4,1241000,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,2,207,5,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,3,1935,61,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,4,11949,391,,,,-23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,5,2432,441,,,,-24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,6,1741,75,,,,-13.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,7,17377,39,,,,-14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,8,31935,287,,,,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,9,15025,275,,,,-11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,10,17523,195,,,,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,11,47149,382,,,,-8.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,12,86565,1340,,,,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,1,154728,2260,,,,-23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,2,41817,2144,,,,-19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,3,42283,1278,,,,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,4,117459,1067,,,,-12.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,5,48638,666,,,,-22.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,1,0,0,962000,102.05053,100,,2,3,5.5833335,-15,-53.2915361,-7.418662406,1.5833334,-5.435850377,7.981519929,8.798285275,-0.7,0.9,-2.8,4.9,,,,,,,,,,,,,,-8.271719372,316,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,2,0,0,962000,100.92397,99.346039,2.5,4,8,3.3703704,-26,22.7590221,-2.616897443,0.96296299,4.851936095,3.020985281,0.78201796,3.5,3.8,6.4,19.2,38.8,33.3,,44.7,33.3,38.6,36.5,26.7,33.3,41.7,33.3,42,38,27.24635929,351,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,3,2,0,962000,100.71217,99.812737,-1.75,-6.5,-7.5,3,-67,-98.758465,-19.65465657,3.25,-1.11331568,-7.462277928,-11.20413156,-2.6,-4.6,-6.8,8.9,35.5,33.3,,39.1,41.7,36.7,33.3,27.8,16.7,35.7,33.3,39.4,34.6,-28.30606404,469,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,4,26,0,962000,94.425636,91.538589,-19.375,-2,-4.5,-4.7666669,-98,-99.8484848,-63.98178265,-9.3999996,-72.12835442,-42.14833063,-30.53480616,-9.3,-10.1,-2.6,19.9,29.2,33.3,,30,33.3,31.1,30,20.8,20.8,24,33.3,32.6,28.4,16.14901081,283,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,5,0,0,962000,92.625793,88.962357,-20.75,-5,-4.5,-1,-99,-99.7613745,-53.21368246,-24,-79.65611434,-46.85816586,-25.8134124,-6.9,-9.9,9.7,13,26.5,16.7,,29.4,16.7,28.6,26.3,12.5,20.8,22.9,33.3,29.5,25.8,34.22732405,220,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,6,0,0,962000,98.355637,91.418396,-11.5,-8,-4.5,7.75,-89,-100,-24.69894701,-24,-51.64142275,-29.49255549,-38.89337428,1,-4.7,27.9,6.3,28.4,33.3,,34.1,16.7,30,26.7,20.8,11.1,25,33.3,33.3,27.3,-17.54140889,364,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,7,18,0,962000,96.684143,89.238708,-9.25,-1,-7,5.6774192,-67,-100,-22.37715482,-22.032259,-60.40874226,-22.76926518,-45.08472979,0.1,-6.8,10.6,7.7,29.8,33.3,,36.1,33.3,28.3,29.3,27.8,20.8,26.4,33.3,32.6,29.2,-8.570267086,318,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,8,32,1,962000,98.038559,89.581467,-9.5,-1,-3.5,-1.25,-48,-92.1096346,-35.92441012,-17,-70.72992716,-26.50796068,-37.60423134,0.8,-5.8,10,15.5,31.4,,,35.5,33.3,33,30.8,22.2,33.3,23.8,33.3,35.3,30.4,-26.27506886,349,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,9,16,1,962000,100.35065,93.337234,-7.25,-2,-2,-5.6296296,14,-88.8673139,-15.65762512,-21.25926,-61.26067771,-21.49292571,-13.85971938,-8.2,-2.4,-37,-13.1,30.7,,,35.7,41.7,29,31.5,33.3,25,27.5,25,35.1,29.5,-24.60010367,460,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,10,8,0,962000,100.66951,94.327599,-2.5,-1.5,-1.5,8.1935482,24,-69.8428789,-14.30188674,-19.838709,-66.51495444,10.12979637,16.55432936,6.3,-5.3,41.4,17.2,33,,,34.2,33.3,34,34.4,30.6,30.6,28.4,25,35.3,32.4,-30.76099526,385,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,11,46,0,962000,100.74089,93.170906,-1.875,1,0.5,1.75,80,-71.2738672,-9.772238957,-12.25,-33.22144277,-0.527494913,23.85031285,1,-2.8,27.2,11,33.2,,,36.7,40,32,34.5,33.3,31,30,25,35.2,32.7,17.43504852,454,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2020,12,156,1,962000,101.55414,94.185844,-9.25,-1.5,0,2.7741935,27,-89.9769053,-28.4615798,-17.580645,-12.46034967,-18.66886239,-3.160427265,0.6,-3,15.1,6.5,34.6,,33.3,35.6,38.9,35.1,34.7,33.3,31,32.2,33.3,38,33.8,21.01806591,387,1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2021,1,339,12,962000,,92.578453,-18.75,4,3.5,3.5,-73,-85.9717868,-42.61274376,-7.75,-1.093553796,-42.34407777,-5.494187546,-1.8,-3.8,22.3,11.2,32,,16.7,33.3,36.7,33,33.3,27.8,27.8,27.1,25,33.3,31.6,18.66479647,353,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2021,2,107,3,962000,,92.247215,-15.5,-3,2.5,0,-78,-89,-37.45678277,-7.25,-61.44291358,-52.79199337,-1.465675002,-4.7,-6.2,6,2.9,32.6,,16.7,37,41.7,31.8,34.9,30,25,28.9,25,34.8,32.1,-37.37278415,377,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2021,3,86,1,962000,,,-7.75,-1,-0.5,2.5,,-80,-30.41494714,-9,-24.26923569,-34.01497436,34.56062697,,,,,36.5,,33.3,40.8,41.7,36.2,37.8,29.2,33.3,31.9,25,37.3,36.3,9.973036077,505,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2021,4,422,3,962000,,,-9.375,,,7.3600001,,,-42.48,-13.666667,,,,,,,,34.5,,16.7,40,41.7,33.3,35.9,25,31,28.2,33.3,38.4,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagawa,2021,5,307,1,962000,,,-18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagoshima,2020,1,0,0,1614000,102.05053,100,,-5.5,-5,1.25,-18,22.5826575,-2.233073588,5.5,-8.534831653,3.525141385,1.188515998,1.4,0,-0.2,1.9,,,,,,,,,,,,,,-45.65756907,595,1617,,,,,,,,,-7.6,,,,,,,,,,,,0.8,,,,,,,,,,,,,
Kagoshima,2020,2,0,0,1614000,101.07728,100.35777,-0.25,-3.5,-2,6.1111112,-24,7.3570239,-5.119800425,-12.333333,-1.514081013,-0.433901027,0.135724889,0.8,0,4.3,16.1,38.7,37.5,50,42.2,16.7,25.9,42.9,33.3,33.3,42.3,33.3,42.2,37.9,18.46144711,635,1977,,,,,,,,,-12.1,,,,,,,,,,,,0.8,,,,,,,,,,,,,
Kagoshima,2020,3,1,0,1614000,98.878181,96.59494,-4,-5,-5.5,5.75,-66,-96.745283,-15.10928079,6.25,-17.39885512,-13.72643151,-9.163129518,-3.3,0,-5.7,7.2,33.5,29.2,50,34.3,16.7,29.8,36.8,18.8,36.7,39.7,33.3,31.3,34,-38.568608,728,2462,,,,,,,,,-49.8,,,,,,,,,,,,0.8,,,,,,,,,,,,,
Kagoshima,2020,4,9,0,1614000,92.589882,90.384384,-14.25,-6,-3.5,11.3,-96,-99.8401705,-61.21073186,-6.3666668,-45.907796,-41.30708097,-17.87201811,-10.7,0,-9.5,12.7,28.4,25,50,33.3,0,26.7,27.6,25,29.2,31.3,16.7,30,28.1,-31.87117768,430,1189,,,,,,,,,-81.5,,,,,,,,,,,,0.4,,,,,,,,,,,,,
Kagoshima,2020,5,0,0,1614000,92.947868,88.618111,-17.75,-5,-5,4.25,-99,-99.6891002,-50.89694684,-19.25,-47.74535286,-50.48517306,-9.945057128,-2.4,0,23.2,6.8,29,29.2,16.7,29.6,0,23.1,34.1,27.1,33.3,28.8,16.7,28.1,29.2,86.44172627,404,938,,,,,,,,,-89.3,,,,,,,,,,,,0.2,,,,,,,,,,,,,
Kagoshima,2020,6,1,0,1614000,97.254028,93.202705,-13.625,-2,-1.5,4.5,-87,-100,-26.74413428,-19,-17.25588397,-21.53003019,-30.99245853,5.8,0,36.1,10.2,30.7,29.2,,32.5,0,31.8,33.3,27.1,13.9,35.6,16.7,28.6,31.1,-40.01914659,621,1578,,,,,,,,,-71.8,,,,,,,,,,,,0.2,,,,,,,,,,,,,
Kagoshima,2020,7,241,1,1614000,95.898094,92.982742,-16.5,-1,1,2.0645161,-70,-99.7140629,-36.26936602,-15.225806,19.20423363,-17.86320863,-48.08776524,-5.9,-6.3,4.5,8.6,32.2,36.7,,32.4,22.2,30.8,35.8,25,25,36.9,16.7,35.7,31.5,-4.45287413,622,1930,,,,,,,,,-58.8,,,,,,,,,,,,0.6,,,,,,,,,,,,,
Kagoshima,2020,8,110,10,1614000,99.118759,94.075356,-9.75,-4,-2.5,3.25,-52,-99.2466097,-38.67262399,-5.5,-60.48383537,-28.98622858,-37.14968556,4.8,-3.7,11.2,9.8,32.8,29.2,,36.1,16.7,36.5,36.4,29.2,16.7,35.7,0,35.3,32.2,28.74463334,551,1638,,,,,,,,,-56.6,,,,,,,,,,,,0.2,,,,,,,,,,,,,
Kagoshima,2020,9,55,1,1614000,99.893387,95.318886,-10.25,-7,-3.5,-2.1481481,9,-99.1204452,-22.65432082,-10.222222,-57.31204316,-8.45071845,-7.87565556,-9.8,-1.7,-34.7,-5.1,33.9,33.3,,40.2,16.7,37.8,33.3,28.6,16.7,38.5,16.7,31.1,34.5,-11.38399068,749,1954,,,,,,,,,-30.8,,,,,,,,,,,,-0.1,,,,,,,,,,,,,
Kagoshima,2020,10,53,1,1614000,102.10729,98.497955,-5.5,-1,0,0.61290324,44,-93.2611312,-16.80040515,-9.1935482,-65.50115952,30.80004619,28.11100006,10.5,-3.6,33.9,8.5,35.6,37.5,,41.7,25,37.5,36.1,35.2,19,37.2,0,38.2,35.1,-11.6980821,698,1855,,,,,,,,,-18.1,,,,,,,,,,,,-0.2,,,,,,,,,,,,,
Kagoshima,2020,11,159,0,1614000,100.51728,96.521103,-3.75,-3.5,-2,1.5,84,-66.1504425,-12.45374416,-0.5,-9.881680813,20.38743349,30.00267913,-3.7,-0.8,30.7,5.5,37.1,45.8,,42.1,16.7,35.3,35.8,37.5,20,42.3,16.7,39.3,36.7,-18.65253217,814,1764,,,,,,,,,-4.5,,,,,,,,,,,,-0.4,,,,,,,,,,,,,
Kagoshima,2020,12,387,1,1614000,100.91261,95.99971,-8.25,-2,-3.5,4.6451612,55,-95.721187,-31.68406052,-6.0967741,6.259262626,10.13579357,-6.36768968,1.4,-1.6,20.8,5.1,35.5,46.7,,39.9,16.7,30.6,39.2,33.3,12.5,38.9,0,34.4,35.7,-17.0143407,737,1559,,,,,,,,,-11.3,,,,,,,,,,,,-0.6,,,,,,,,,,,,,
Kagoshima,2021,1,606,5,1614000,,97.828163,-19,-8,-7,5.25,-70,-68.3718029,-46.0660557,8,-7.635741179,-20.35001431,-3.566546964,-1.8,-3.1,17.9,2.7,34.8,41.7,,39.7,16.7,28.6,37.3,30,20,41,0,36.9,34.4,158.007775,727,1953,,,,,,,,,-61.9,,,,,,,,,,,,0.2,,,,,,,,,,,,,
Kagoshima,2021,2,139,7,1614000,,96.173058,-16.25,-5.5,-6,4.75,-76,-97,-45.08415028,7.25,-45.05007052,-38.06837682,3.128096248,-0.6,-5.9,10.6,-7.9,38,50,,43.5,16.7,33.3,40.7,35.2,21.4,43.1,0,40.5,37.6,77.70073875,695,2118,,,,,,,,,-58.4,,,,,,,,,,,,0.1,,,,,,,,,,,,,
Kagoshima,2021,3,69,2,1614000,,,-7.25,-6.5,-5.5,4.5,,-82,-35.54843867,5.75,-48.41362632,-19.86395579,33.80204247,,,,,38.2,50,,44.7,16.7,39.3,37.8,33.3,19.4,38.9,0,40.5,37.8,-14.42692499,894,2808,,,,,,,,,6.4,,,,,,,,,,,,0.5,,,,,,,,,,,,,
Kagoshima,2021,4,293,0,1614000,,,-8.25,,,4.3600001,,,-39.56,5.3888888,,,,,,,,39.1,40,,40.2,16.7,39.2,42,40.5,12.5,41.7,33.3,41,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagoshima,2021,5,435,0,1614000,,,-7.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanagawa,2020,1,0,0,9177000,102.05053,100,,-1.5,0,0.75,-15,92.8919675,1.173834979,21.833334,-12.40913877,2.272930132,2.019118314,-3.6,2.1,-3.1,6.2,,,,,,,,,,,,,,-21.42322594,1245,3950,,,,,,,,,,,,,,,-9.4,,-6.2,,,,,,,,,,,,,,-4.1,,,-8.4
Kanagawa,2020,2,21,1,9177000,99.324348,96.587288,-0.75,-0.5,-0.5,5.6296296,-24,-55.5680764,-4.730314043,19.962963,-9.936589178,0.655825467,-6.978234582,2.4,5.3,4.4,24.5,41.1,,38.9,50.6,41.4,36.9,35.7,42.6,34,45.7,33.3,43.8,40.6,30.33961871,1445,4537,,,,,,,,,,,,,,,11.9,,-9.2,,82.7,102,,,,,,,,,,,-31.8,,,-8.2
Kanagawa,2020,3,120,5,9177000,97.373955,96.158989,-3.5,-6.5,-7,12.75,-73,-70.9897142,-23.0931474,7.75,-14.30247584,-10.235091,-16.99420385,-5.7,-3.3,-10.9,9.8,34.2,,33.3,45.2,28.6,31.2,30.6,29.2,28.6,36.4,33.3,37.4,33.6,10.60451911,1761,5819,,,,,,,,,,,,,,,-26,,-16.6,,87.9,102,,,,,,,,,,,-21.9,,,-9.6
Kanagawa,2020,4,881,28,9177000,89.883339,87.912697,-25.25,-18,-26,19.766666,-97,-99.788466,-67.7539845,-12.666667,-65.59569053,-43.15246343,-25.50138663,-12.3,-6,-20.9,14.3,27.1,,20.8,33.2,21.7,24.9,28,27.3,24.7,25.8,33.3,29.6,26.6,16.15470922,893,2587,,,,,,,,,,,,,,,-49.6,,-29.1,,83.6,102.9,,,,,,,,,,,-55.6,,,-28.2
Kanagawa,2020,5,344,52,9177000,86.075317,84.292633,-27.75,-13.5,-22,15,-98,-99.8378082,-58.98683411,-30.75,-78.27461824,-54.17266234,-21.97618609,-7.7,-5.5,-5.4,6.8,26.2,,23.3,32.4,25,24.8,22.8,33.3,26.2,25.5,50,29.3,25.7,-52.98334608,767,1949,,,,,,,,,,,,,,,-63,,-28.5,,81.7,102,,,,,,,,,,,13.9,,,-44.5
Kanagawa,2020,6,133,10,9177000,92.450493,90.522308,-14.625,-6.5,-11.5,8,-85,-99.8951368,-35.77151898,-31,-63.89135741,-31.14522196,-36.4136928,0.1,-2.8,18.3,8.3,28.3,,33.3,35.2,28.5,24.8,25.7,47.2,25.9,29.3,,33.3,27.5,-28.83989598,1175,3777,,,,,,,,,,,,,,,-34.4,,-29.3,,151.3,101.9,,,,,,,,,,,-24.9,,,-24.4
Kanagawa,2020,7,983,3,9177000,94.556854,92.639389,-17,-6,-9,8.5806456,-69,-94.8257717,-24.79165934,-28.354839,-58.04407997,-12.3666317,-50.66339944,-0.3,-6.1,13.6,8.6,30.8,,29.2,38.1,33.9,26.4,28.3,37,27.8,31.4,41.7,34.7,30.1,-29.92880641,1271,4485,,,,,,,,,,,,,,,-32.2,,-25.2,,118.2,102.2,,,,,,,,,,,-2.3,,,-12.7
Kanagawa,2020,8,2475,24,9177000,96.092155,92.983994,-15.25,-6,-10.5,7.5,-33,-89.957328,-25.95267729,-27.75,-66.71364873,-21.68360339,-39.7719721,3.4,-2.2,10.7,10.7,32.6,,33.3,41.7,37.9,27.9,29.2,45.8,26.7,32.8,50,36.5,31.9,2.917885586,1054,4088,,,,,,,,,,,,,,,-18,,-20.7,,85.9,102,,,,,,,,,,,41.7,,,-10.5
Kanagawa,2020,9,1936,15,9177000,97.627319,95.045143,-12.875,-6,-7,-0.11111111,16,-82.2815023,-15.81291178,-29.222221,-55.521094,-7.62223954,-10.14860754,-10.8,-1.4,-27.6,-7.6,34,,23.3,40.6,43.8,29,30.3,50,33.3,35.1,,38.4,33.3,57.11080478,1508,5670,,,,,,,,,,,,,,,-40.9,,-11.2,,83.2,102.2,,,,,,,,,,,28.5,,,-7.7
Kanagawa,2020,10,1815,33,9177000,99.176445,97.046402,-10.75,2,-1,8.4516125,120,-79.351148,-7.262572101,-22.612904,-68.57900397,46.07557005,7.616689182,6.4,-4.5,27.3,12,36.2,,30,42.6,43.7,34.1,33.1,44.4,30.3,35.9,,40.3,35.5,-43.67425057,1411,4362,,,,,,,,,,,,,,,-25.6,,-4.9,,83.6,102.1,,,,,,,,,,,34.7,,,34.8
Kanagawa,2020,11,3844,26,9177000,98.885429,96.733284,-10.375,-4,-7.5,6,139,-74.0790787,-16.50604041,-17.75,-35.64646846,31.71787667,1.768787733,-3.8,-0.9,25.7,9.1,35.8,,38.1,41.3,41.1,33.4,33,38.1,33.9,35,,40.4,35.1,-28.52386589,1543,4446,,,,,,,,,,,,,,,-2,,-8,,86.8,102.4,,,,,,,,,,,14.5,,,9.6
Kanagawa,2020,12,8707,79,9177000,98.452156,95.555466,-13.25,-8,-14,6.6451612,56,-75.4666014,-32.98845454,-15.064516,-16.13021465,3.420409952,-17.92357887,-1.1,-2.5,12,6.2,37,,30,40.1,44.6,36.5,34,40.7,33.9,36.9,,39.2,36.6,-7.350332525,1110,3990,,,,,,,,,,,,,,,-15.9,,-3.8,,179.3,102.5,,,,,,,,,,,30.6,,,13.9
Kanagawa,2021,1,19501,197,9177000,,94.279388,-24.5,-11.5,-18.5,9.25,-72,-79.3579326,-42.36484522,4.5,-11.20411743,-35.27659678,-19.92924638,-0.2,-1.9,13.5,6,35.4,,33.3,38.4,46.4,34.7,32.2,43.8,29.8,35,,38,34.9,18.05560828,1234,4509,,,,,,,,,,,,,,,-22.6,,11.7,,83.6,100.8,,,,,,,,,,,-1.3,,,12.2
Kanagawa,2021,2,4137,208,9177000,,94.069229,-20.375,-10.5,-16.5,6.25,-76,-79,-40.30153072,-2,-50.71246587,-46.23045325,-13.52077505,-0.9,-5.1,7.3,-9.3,38.5,,44.4,41.5,50,38.1,34.6,46.3,39.1,36,,38.8,38.4,-42.06453862,1322,5057,,,,,,,,,,,,,,,-19.9,,-1.3,,81.7,100.5,,,,,,,,,,,34.3,,,6.8
Kanagawa,2021,3,3171,104,9177000,,,-14.5,-8,-13,6.5,,-52,-36.07502645,-17,-23.46793616,-23.64306068,15.01979746,,,,,41,,33.3,40.2,50.6,42.5,37.6,44.4,40.7,40.8,,42.8,40.6,60.0915684,1845,6625,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,,,31.2,,,
Kanagawa,2021,4,5465,33,9177000,,,-12.25,,,5.52,,,-38.72,-15.555555,,,,,,,,40.6,,38.9,39.1,52.7,43.4,36.4,44.4,44.9,38.5,,42.5,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanagawa,2021,5,2204,19,9177000,,,-19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,1,0,0,706000,102.05053,100,,0,-1,-10.416667,-13,-12.9032258,6.011102929,3.5,0.916262532,9.811110725,10.41263207,-1.8,0.8,2.7,2.9,,,,,,,,,,,,,,-25.02073623,365,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,2,1,0,706000,99.792564,97.443512,3.5,6,0,-5.7037039,0,-54.1499331,10.43812502,4.2222223,16.97517433,7.293675386,4.746497768,3.8,5,12.7,17.1,45.2,,,61.5,,37.8,32.1,29.2,50,58.3,,60,43.7,-18.59910142,375,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,3,16,0,706000,98.619484,94.360565,-3.75,-2.5,-2,-3.75,-64,-96.8639353,-13.57711208,3.5,0.576826047,-8.77556162,1.65016979,-6.4,-4.9,-5.5,12.6,40.4,,,49.1,,38.9,28.6,36.7,0,50,,44.4,39.8,14.15274948,503,1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,4,57,3,706000,94.92054,91.616844,-17,0,-2.5,-1.2,-96,-96.952381,-63.16040952,-6.5999999,-59.05342034,-39.74929355,-14.53512798,-14.8,-11.3,-6.3,16,37.4,,,39.5,,34.2,29.8,60,16.7,43.3,,47.9,36.1,66.17619067,277,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,5,0,0,706000,91.830025,87.096512,-16.5,-2.5,-0.5,-4.5,-98,-100,-47.69097319,-20,-67.67430609,-45.02684393,-13.48249449,-6.8,-10.1,22.4,12.7,32.9,,,39.2,,31.2,32.2,21.4,0,38.9,,38.9,32.3,-26.68875012,247,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,6,0,0,706000,98.166702,92.211746,-9.375,-2,-0.5,-3.25,-77,-100,-8.20984115,-17.25,-39.73378788,-29.67448056,-27.76982933,1.6,-2.7,39.9,13.1,34,,,43.5,,26.2,31.9,37,0,36.1,,38.3,33.3,-23.69061334,369,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,7,6,0,706000,99.001068,94.043808,-7.25,-1,-1.5,-1.0967742,-50,-100,0.421248842,-15.903226,-42.85886551,-12.85459043,-37.42088858,1.7,-4,5.8,7.8,34.1,,,40.2,33.3,29.6,33.3,37,0,33.3,,39.6,33.3,-34.65668071,378,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,8,45,0,706000,98.898537,92.464584,-2.5,-0.5,-0.5,2.25,-11,-100,-12.18823441,-3.75,-64.91882014,-12.00665211,-24.19573725,0.4,-3.7,15.5,11.7,36.9,,,50,33.3,30.6,32.1,33.3,0,40.7,,33.3,37.2,65.68266865,306,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,9,13,1,706000,101.78184,96.382179,-6,3,-1.5,2.6296296,57,-83.5463259,4.73671664,-12.962963,-54.17600833,-12.73012647,0.765372498,-4.6,-0.6,-36.2,-5.2,39.9,,,50.9,33.3,33.3,34.8,33.3,33.3,46.3,,47.2,39.2,-26.01058924,438,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,10,6,0,706000,102.92606,97.948708,-0.5,-0.5,1,4.7419353,71,-79.39374175,1.431868021,-12.806452,-54.65285268,18.03796227,33.30183592,3.7,-2.4,46.2,12.1,37.2,16.7,,46.7,33.3,28.1,33.3,45.2,33.3,45.8,,50,35.9,-7.175268812,408,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,11,8,0,706000,102.39986,97.642014,-0.25,3.5,-1,4.5,91,-75.2411576,17.64603266,-3.25,-30.5748461,9.542384281,42.05091821,-0.8,11.3,27.3,11,40,33.3,,44.9,16.7,35,37.9,42.9,66.7,45,,40,40,2.994749886,469,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kochi,2020,12,511,3,706000,101.75255,95.589371,-11,0.5,0.5,8.2903223,57,-39.92472625,-33.63159154,-8.3870964,-12.0467736,-3.728624142,-6.833316507,-4,-0.6,20.1,13.6,36.4,33.3,,47.4,33.3,32.5,34.5,28.6,16.7,40.9,,38.9,36.2,-26.0817047,379,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
