prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Nagasaki,長崎県,2020,3,2,0,1341000,100.0000022986004,98.750832,98.786285,94.811287,94.9419593942786,98.701813,96.868217,96.450951,96.318199,100.70435,101.14191,-4.5,-2.5,-1.5,7.25,-77,-99.7455969,-16.89803106215505,.5,-11.13123624576673,-7.311613511214658,-12.02723463086202,-4,-5.9,-4.5,6.6,81.59999999999999,292214,29.1,33.3,50,43.2,19.4,20.8,25.6,16.7,30.6,24.2,50,32.2,28.5,17.2067938021454,626,2253,,,,-17,-23.8,21102,,,-70.90000000000001,,,5035616,2835576,,,,,,,,1.1,,,,,,,,,,,,,
Nagasaki,長崎県,2020,4,15,1,1341000,92.05657269260459,96.661476,96.800819,86.390205,86.23931097092937,101.71233,88.831741,90.286789,90.444763,104.7699,103.10822,-17.5,.5,-1.5,13,-98,-99.8826979,-60.55604396142147,-11.4,-73.15629908854002,-40.64357091818968,-24.71081443665211,-10.7,-10,-4.9,14.7,73.59999999999999,267922,24.2,33.3,50,33.3,16.7,19,24.4,5.6,19,17.9,,24.5,24.1,-19.33412166277292,366,1008,,,,-28,10,17068,,,-96.09999999999999,,,5090571,2815842,,,,,,,,1.2,,,,,,,,,,,,,
Nagasaki,長崎県,2020,5,0,0,1341000,92.0565726926046,93.249268,93.655876,83.263054,83.64598601586935,98.199341,86.160461,87.571747,87.170845,101.1513,99.547012,-17.25,-6,-4.5,8.5,-99,-100,-47.83268995775219,-26.5,-63.60966846430536,-33.43609683709271,-24.51976849362132,-6.2,-9,16.4,9.4,67.2,252017,25,33.3,50,33.3,16.7,18.8,26.2,16.7,19,21.4,50,26.2,24.8,-58.85865121423807,309,695,,,,-14.5,-7.3,14716,,,-90.40000000000001,,,5191630,2862016,,,,,,,,1.1,,,,,,,,,,,,,
Nagasaki,長崎県,2020,6,0,0,1341000,92.05657269260459,97.991943,98.31292,91.063461,91.25941841420125,99.628166,94.002754,95.542503,95.337349,102.62308,100.99545,-12.375,1,-2,7.75,-88,-100,-21.73864210919607,-21.5,-67.90302381680411,32.91542593819239,-38.41224850547197,.8,-3.2,51,8.699999999999999,72.3,273699,27.1,38.9,50,33.3,16.7,23.1,30.2,50,22.2,14.1,,26.9,27.1,11.33592057502761,414,1479,,,,-19.5,-6,18316,,,-71.8,,,5308746,2885445,,,,,,,,.9,,,,,,,,,,,,,
Nagasaki,長崎県,2020,7,57,1,1341000,96.90266588223096,99.114571,98.640251,92.753487,92.47937174757953,98.170044,95.695953,95.755318,96.039139,101.58455,101.52163,-12,2,3,4.967741935483871,-75,-99.0514905,-24.31121264960112,-21.38709677419355,-55.63951977107676,-3.80105912003518,-51.98322027988532,-.2,-3.3,25.5,8.199999999999999,77.2,266897,29.3,44.4,50,36.3,26.7,32.2,27.8,8.300000000000001,19.4,21.8,50,20,30.5,17.89862861832839,513,1722,,,,-23.6,-4.3,16443,,,-60,,,5281576,2902906,,,,,,,,.4,,,,,,,,,,,,,
Nagasaki,長崎県,2020,8,157,1,1341000,96.90266588223096,98.417015,99.810509,90.010681,93.34209913944991,99.56916,96.588684,96.648605,93.199173,103.03233,102.96851,-12.25,1.5,3,7.75,-68,-99.9290349,-40.80050564663965,-15.75,-50.94978070115225,-30.98807756835891,-41.71010693102362,.2,-4,17.4,13.8,68.40000000000001,276360,28.7,33.3,50,37.5,25,25.6,27.4,33.3,21.4,24.4,,27.4,29,-57.22543131710744,474,1466,,,,-24,-18.5,12149,,,-67.3,,,5297959,2909792,,,,,,,,.2,,,,,,,,,,,,,
Nagasaki,長崎県,2020,9,5,0,1341000,96.90266588223098,99.874329,100.74184,92.836754,95.16103638102093,99.550285,98.470886,98.531975,96.125359,103.0128,102.94899,-9.5,-3,-.5,1.037037037037037,-8,-97.1333504,-24.84516338020128,-21.18518518518519,-57.85693939301869,-11.98161426014183,-16.47478014438794,-12.5,1.5,-28.2,-2,72.90000000000001,269863,30.9,27.8,50,42.1,30,29.8,30.2,0,27.8,21.4,,33.3,30.6,14.83539812592223,621,1882,,,,-6.5,-17.8,15291,,,-44.9,,,5283689,2906493,,,,,,,,.7,,,,,,,,,,,,,
Nagasaki,長崎県,2020,10,9,0,1341000,99.65866933794678,101.37382,103.20247,93.562698,97.4751137233511,101.75195,100.98701,100.71038,96.668114,105.41794,105.7083,-4.5,-1.5,-2,5.290322580645161,12,-97.09812909999999,-12.29948933388496,-19.80645161290322,-71.81707446553791,24.22181270684139,17.4478498063702,2.4,-.4,44.4,16,72.2,283508,32.6,41.7,66.7,39.8,20,36.7,29.8,0,38.9,25,,33.3,32.5,-44.09705086424501,586,1670,,,,3.6,5.6,15234,,,-37.2,,,5299560,2900453,,,,,,,,-.2,,,,,,,,,,,,,
Nagasaki,長崎県,2020,11,26,0,1341000,99.65866933794678,100.10571,102.10859,92.578873,96.82285271814183,100.29254,100.31125,100.03648,95.651634,103.90594,104.19214,-3.75,-.5,.5,2.5,71,-78.6825554,-11.37667555681749,-10.75,-25.51743093850877,19.18462062070038,18.09253996418305,-2.6,7.6,34.6,9,70.3,278718,34.2,38.9,50,45.1,25,32.1,31,25,36.1,32.1,,40.9,33.3,-44.24472243282286,674,1601,,,,.2,-3.5,15746,,,-7.4,,,5308883,2898570,,,,,,,,-.5,,,,,,,,,,,,,
Nagasaki,長崎県,2020,12,384,1,1341000,99.65866933794678,99.971062,101.62146,92.39183,95.954856504408,100.22015,99.41198,99.139671,95.458382,103.83095,104.11694,-8.75,0,-.5,3.354838709677419,52,-90.4171364,-34.35624449676548,-13.12903225806452,-7.596877097378043,-.9214210150730746,-13.81959481674149,-3.4,3.2,25.4,8.300000000000001,71.2,315007,34.8,33.3,66.7,43.5,23.3,33.3,34.9,33.3,33.3,26.4,,39.7,34,33.30805222564913,572,1526,,,,-5.1,-1.4,16732,,,-14.7,,,5392754,2924406,,,,,,,,-.6,,,,,,,,,,,,,
Nagasaki,長崎県,2021,1,871,23,1341000,98.73643409159936,96.52803,98.016655,91.983719,94.75666207636837,94.367058,98.218575,97.216888,94.371956,97.814735,98.833061,-22.25,-5.5,1,12,-79,-66.9220945,-45.97563710964631,-7.5,-21.36438280443554,-40.16412785633019,-22.99234669026767,-11.2,-1.8,13.1,6.3,74.40000000000001,267760,33.5,38.9,50,40.2,30,28.2,31.3,55.6,33.3,29.2,,38.5,32.7,-25.20746654833522,563,1686,,,,-18.7,10.9,11966,,,-74.90000000000001,,,5416752,2915789,,,,,,,,-.2,,,,,,,,,,,,,
Nagasaki,長崎県,2021,2,86,9,1341000,98.73643409159938,100.11879,99.721718,95.463341,94.59414130558982,97.819511,98.050117,97.050148,97.941917,101.39333,102.44891,-18.625,-2.5,1.5,9.5,-87,-96,-47.47270535357639,-10.75,-68.57005209174005,-50.45956089783477,-17.23025589728195,-9.300000000000001,-2.3,15.6,-8,83.7,252451,32.6,33.3,66.7,37.5,28.6,30.3,34.4,27.8,27.8,24.2,,37.9,31.9,-21.14648101919984,573,1979,,,,-19.7,2.1,,,,-70.7,,,5455395,2916217,,,,,,,,-.1,,,,,,,,,,,,,
Nagasaki,長崎県,2021,3,22,3,1341000,98.73643409159936,97.805534,97.881744,96.49118,96.53754737590168,92.325851,100.06453,99.044014,98.996445,95.698959,96.695251,-8.75,-6.824,-5.949999999999999,6,-69,-97,-35.2009735904272,-8.5,-18.29329293684345,-6.586040183224648,24.28531249723792,-2.8,9.6,20.5,.3,82.09999999999999,309800,36.1,33.3,66.7,45.4,36.1,38.9,31.9,27.8,36.1,29.6,,41,35.3,-23.43014942456655,700,2423,,,,-11.6,,,,,,,,,,,,,,,,,-.1,,,,,,,,,,,,,
Nagasaki,長崎県,2021,4,443,2,1341000,99.05555337827023,,,96.408417,97.03579506970618,,,99.5298,98.886292,,,-9.375,3.3065,.7235,3.444252666666666,,,-39.99702901717217,-8.199999999999999,,,,6,14,17.1,-3.6,83.09999999999999,301043,35.6,33.3,50,48.2,30,31,37.2,25,31,25,,40.3,34.9,38.02304915654676,552,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,5,815,24,1341000,99.05555337827025,,,89.352966,93.48231818565633,,,95.884987,91.649506,,,-14.75,,,3.986292499999999,,,-60.08268359486665,-4.892292420993364,,,,-.8,10.1,3.7,1.9,68.7,281063,34.6,41.7,50,49.1,23.3,28.9,35.6,22.2,33.3,21.7,,36.7,34.4,-1.9,481,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,6,293,4,1341000,99.05555337827023,,,,96.24926133221375,,,98.723045,,,,-9.5,,,6.718709230769231,,,-55.68264208169436,-19.55216989843029,,,,,,,,,260285,34,25,66.7,44.8,26.2,31.1,35.1,33.3,28.6,29.4,,38.5,33.3,,536,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,7,275,0,1341000,,,,,,,,,,,,-9,,,,,,,,,,,,,,,,,36,16.7,66.7,46.2,30.6,32.2,35.6,16.7,26.2,42.3,,39.4,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagasaki,長崎県,2021,8,1264,0,1341000,,,,,,,,,,,,-15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,1,1,0,1339000,100.0000022986003,102.06114,102.02888,100,99.99999990508853,100,102.02888,101.58938,101.58938,102.02888,102.4722,,1.5,3,-.1666666666666667,-7,-92.557652,-5.291801479256548,-12.33333333333333,-1.878560015977629,8.979712244806523,6.205426329772393,-2.6,1.4,.1,9,93,287173,,,,,,,,,,,,,,58.7141410279628,285,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,2,0,0,1339000,100.0000022986004,99.902336,100.14045,98.851768,99.38042417023449,96.917816,101.39674,100.95996,100.4229,98.884163,99.31382,-2.5,-7,-5,4.407407407407407,-11,-71.4168882,-12.30657050325419,4.37037037037037,-7.074794120840648,6.076277105615167,-2.66076597574394,-.3,1.4,5.2,23.4,91,271735,34.8,,,51.9,41.7,31.7,30.3,27.8,25,40.5,,38.1,34.4,-16.5545902148713,345,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,3,10,0,1339000,100.0000022986004,96.227386,96.640213,94.404488,95.27334092065395,94.16362,97.206322,96.787598,95.904938,96.074089,96.491531,-2.25,-6.5,-7,7.75,-75,-85.85858589999999,-16.78101417375115,1.75,-2.053105280187927,-3.312974956541621,-10.57042333081452,-2.4,-6.4,-7.2,6.3,86.90000000000001,292214,29.9,,,46.2,50,23.4,30.3,33.3,22.2,25,,31.3,29.7,11.78483891624529,366,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,4,69,1,1339000,92.05657269260459,89.516853,89.004417,88.508301,87.12303536654585,85.690849,89.742035,91.211983,92.662262,88.266792,86.866859,-17.875,-10.5,-10,16.43333333333333,-97,-99.5336442,-62.5486809240095,-12.96666666666667,-71.25268260550904,-31.36938764621329,-23.1991338647493,-12.3,-11.3,-2.9,8.6,86.59999999999999,267922,25.2,,,37.5,25,23.2,22.2,25,25,19.4,,25.9,25.1,-16.60793137032344,238,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,5,8,1,1339000,92.0565726926046,88.762383,87.884552,86.794937,84.70350648158093,85.93602,87.249771,88.678902,90.868492,88.519333,87.115395,-21.5,-5.5,-1.5,10.75,-98,-99.8980632,-50.32998211073497,-27,-67.71804908510157,-34.17564697028403,-18.28526097729028,-7.1,-9.699999999999999,10.3,8.800000000000001,83.2,252017,22,33.3,41.7,28.7,24.1,21.2,16.2,26.7,35.7,24.3,33.3,27.3,21.1,-41.11325500947086,163,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,6,0,0,1339000,92.05657269260459,94.447861,94.411995,92.667198,92.18576263668952,91.127663,94.956947,96.512321,97.01635,93.867043,92.378288,-11.875,-3,-1.5,6.25,-90,-100,-16.72120579778552,-27.5,-43.77928223600957,-14.3728404320225,-35.42078912254476,.5,-5.5,26.1,6.2,82,273699,23.3,16.7,41.7,35.1,16.7,20.4,17.6,21.4,38.9,30.2,33.3,29.3,22.1,15.04224588997818,259,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,7,146,0,1339000,96.90266588223096,95.196762,95.113121,92.32003,92.77561474797419,91.056648,96.002495,96.06205,95.590332,94.22374,94.165375,-12,-3,-1,4.129032258064516,-64,-99.3042378,-6.901494755413302,-25.64516129032258,-49.36880471250269,-11.01252267055626,-49.97887125072406,-.7,-7.5,15.2,6.7,82.40000000000001,266897,26,,41.7,29,28.6,23,21.8,20,47.2,35.4,33.3,34.2,24.3,-20.99314276545238,291,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,8,278,4,1339000,96.90266588223096,96.738747,96.555466,93.22184,93.49483513440144,93.12516,96.746735,96.806747,96.524086,96.364197,96.304504,-12.5,-3.5,-2.5,6.25,-47,-100,-12.24070199994252,-22.5,-54.95053993613681,-9.172483098903898,-38.43994487598432,.9,-4.1,4,11.8,83.40000000000001,276360,25.5,,16.7,31.5,29.6,22.8,20.4,30,50,32.4,33.3,29.8,24.5,-13.80494140343149,275,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,9,50,3,1339000,96.90266588223098,97.751389,97.82444,94.492577,95.26757204651952,93.805061,98.581131,98.642288,97.839836,97.067749,97.007622,-10.625,-5,-1,-3.740740740740741,31,-100,.5229006889298764,-26.03703703703704,-46.1344638367379,27.21423595992427,-12.18590461062776,-8,-1.8,-30,-13.5,83.90000000000001,269863,28,33.3,41.7,40.1,31.3,24.3,23.1,30,38.1,34.3,33.3,32.2,27.1,-17.5073571170427,342,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,10,79,1,1339000,99.65866933794678,98.49987,99.271538,95.052574,96.91369070622245,94.724907,100.40536,100.13033,98.207436,98.137718,98.408028,-4.75,1,2,5.838709677419355,47,-17.2209026,5.014681028468577,-24.41935483870968,-57.24186460332951,54.82319635884051,17.52189701324579,4.4,7.4,17.3,10.5,83,283508,29.7,,41.7,34.7,31.5,30,24.2,30.6,44.4,33.3,33.3,32.5,29.1,-14.17204635560712,279,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,11,476,2,1339000,99.65866933794678,97.609917,98.385757,94.592369,96.45820317742952,93.470451,99.933456,99.659721,97.731956,96.838066,97.10479,-4.25,-1,-3.5,2.75,50,-44.8751301,-1.681642946623203,-15.25,-31.07236802006836,38.29040263822144,17.81116886110913,1.1,5.3,20.2,4.4,82.3,278718,33.1,33.3,50,39.1,31.3,33.3,26.3,27.8,45.2,40.3,33.3,37.1,32.2,65.24384839906395,324,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2020,12,846,12,1339000,99.65866933794678,97.310333,97.928169,94.276588,95.83625249700904,93.209045,99.289101,99.017128,97.405701,96.567238,96.833221,-12.5,-2,-1,7.161290322580645,52,-91.959799,-16.57762134049167,-18.96774193548387,-19.16410920460496,3.694574530773063,-7.10149325634861,-.1,1.9,14.8,6.9,83,315007,34.1,33.3,50,37.3,30.6,35.5,29.3,16.7,56.7,35.9,50,37.7,33.2,-27.95337468214277,293,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,1,1006,14,1339000,98.73643409159936,95.384796,96.01313,93.833908,94.94811619012111,90.309792,98.417023,97.413315,96.27018,93.609238,94.583778,-19.25,-.5,-3.5,7.5,-14,-95.7023061,-27.29195863364542,-5.75,4.013250725774527,-24.77700694141834,1.676640822456779,-1.7,-1.1,9.5,.8,86,267760,32.3,41.7,50,34.7,22.2,35.1,24.5,29.2,42.9,38.2,50,36.2,31.4,-32.98598858548316,318,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,2,314,8,1339000,98.73643409159938,95.992859,97.232048,92.711563,95.00379410425195,92.606026,98.474739,97.470444,95.118698,95.989365,96.988686,-15.875,-8.5,-4.5,5.75,-4,-99,-20.94330600710505,-10.75,-27.29476027638389,-37.44342608799014,.8934289246463839,-1.6,2.8,2.4,-10.8,81.8,252451,35.2,33.3,50,36.4,35.7,38.7,28.1,29.2,42.9,39.1,33.3,37.7,34.6,7.802384374178757,328,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,3,408,9,1339000,98.73643409159936,96.774345,97.981346,94.719475,96.94878598307118,92.106804,100.49079,99.465935,97.178741,95.471909,96.465836,-7.5,-10.9255,-9.65,-2.75,-58,-100,-20.22322903697787,-9.5,9.001285165321629,-13.83365133874703,30.01201294685467,-1.8,9.6,10.6,-4.1,83.2,309800,36.9,58.3,50,35.4,38.9,41.9,30.4,20,44.4,38.5,16.7,41.5,35.9,-52.69702858328066,437,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,4,2377,21,1339000,99.05555337827023,,,96.339745,96.88022988424851,,,99.370232,98.815857,,,-9.375,-7.6325,-9.8675,.2487973333333334,,,-35.63656942824125,-15.96666666666667,,,,8.5,11.6,5.3,-4.4,90,301043,36.8,50,41.7,35.8,36.1,42.3,29.9,22.2,50,37.5,50,41.7,35.7,24.75865361923526,356,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,5,1699,39,1339000,99.05555337827025,,,92.66848,93.7775588598824,,,96.18782,95.050232,,,-14.5,,,2.82889,,,-42.0712082077579,-9.622279839264985,,,,7,5.9,6.8,-1,84.5,281063,36,50,50,35.9,38.9,39.3,30,16.7,45.8,38.3,33.3,39.7,35.2,42.9,257,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,6,439,16,1339000,99.05555337827023,,,,96.43104735021463,,,98.909508,,,,-10,,,-3.329067692307692,,,-32.6936883543307,-3.640050697084918,,,,,,,,,260285,37.5,33.3,41.7,34.7,44.4,42.3,31.7,8.300000000000001,41.7,38.9,50,40.1,36.9,,319,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,7,700,2,1339000,,,,,,,,,,,,-11.25,,,,,,,,,,,,,,,,,40.3,50,41.7,39.3,43.3,44.9,33.8,33.3,50,43.2,16.7,43.2,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nara,奈良県,2021,8,2511,1,1339000,,,,,,,,,,,,-15.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niigata,新潟県,2020,1,0,0,2246000,100.0000022986003,102.06114,102.02888,100,99.99999942946688,100,102.02888,101.58938,101.58938,102.02888,102.4722,,-4,-4,-2.583333333333333,-9,89.0202319,6.141901574689212,-3.5,4.847486905425008,17.71289126167765,12.67570577122796,-.5,-.3,2.2,4.5,100.6,287173,,,,,,,,,,,,,,-43.33955366365628,655,2509,,,,,,,,,,,,,,,,,,.5,,,102,,,,,,,,,,41.4,,,-10.7
Niigata,新潟県,2020,2,1,0,2246000,100.0000022986004,101.67653,102.15266,98.684547,99.68086540562383,100.56176,101.70327,101.26517,100.25302,102.60204,103.04784,.25,-1,-1,4.851851851851852,-8,612.6831502,-3.915387637613159,-2.518518518518519,-10.27665078657328,6.528599196330517,1.626277504927076,5.7,2.6,10.4,21,98.2,271735,33.3,44.4,46.7,38.5,40,29.8,31.9,25.9,31.5,36,83.3,37.1,32.6,-19.52937847973698,758,3311,,,,,,,,,,,,,,,,,,4.3,,,101.7,,,,,,,,,,51,,,-7.1
Niigata,新潟県,2020,3,30,0,2246000,100.0000022986004,97.801407,98.021004,95.208061,95.69912512216283,96.444527,97.640747,97.220146,96.721283,98.401276,98.828827,-6.75,-5.5,-7,7,-70,-99.34953779999999,-23.5108989214039,-3.5,-17.22658302117677,-13.01034109638602,-11.35425653960108,4.1,-7.1,-4.2,12.8,96,292214,27.5,29.2,33.3,36.5,37.5,25.1,25.5,24.1,30.6,23.6,41.7,29.2,27.2,52.19793021807226,1268,5143,,,,,,,,,,,,,,,,,,4,,,101.7,,,,,,,,,,.4,,,-12.8
Niigata,新潟県,2020,4,44,0,2246000,92.05657269260459,91.845268,91.42926,90.026649,88.8184523016957,88.70359,91.488411,92.986977,94.251877,91.370102,89.920944,-12.875,-5.5,-7,9.800000000000001,-96,-98.64732410000001,-57.2967774224113,-15.4,-59.7760087772274,-43.63024942751785,-22.89472250184673,-.3,-10.1,-4.3,10.3,94.59999999999999,267922,25.7,16.7,27.8,33.3,30,25.2,23.1,20.8,24.1,22.9,25,27.1,25.4,-.9939920609376713,772,2510,,,,,,,,,,,,,,,,,,2.4,,,101.6,,,,,,,,,,-11.7,,,-24.6
Niigata,新潟県,2020,5,7,0,2246000,92.0565726926046,88.038872,87.96299,86.174744,85.64356102099282,85.14827,88.218086,89.663078,90.219185,87.707901,86.316833,-11,-5,-6.5,8.75,-98,-98.8098652,-39.33140234741767,-28,-72.27120662592401,-36.9141451016049,-11.83492508473871,2.8,-9.6,13.8,6.9,87.3,252017,25.9,,,36.9,16.7,21.3,19.2,27.8,8.300000000000001,33.3,,33.9,23.4,-5.674784105611209,557,1356,,,,,,,,,,,,,,,,,,2.4,,,101.6,,,,,,,,,,-8.5,,,-47.1
Niigata,新潟県,2020,6,1,0,2246000,92.05657269260459,93.725029,94.743156,90.257996,91.82616979711445,92.130257,94.586548,96.135849,94.49408,94.899773,93.394638,-1.125,-2,-3,7.25,-74,-99.9763033,-17.14037404247286,-28.75,-59.74035156854764,.3287523152830144,-29.8037250813276,7.8,-2.5,40.5,10.3,85.3,273699,27.2,,,37.7,16.7,22.1,23.3,37.5,4.2,34.4,,35.2,25,-22.41275465239657,791,2865,,,,,,,,,,,,,,,,,,3,,,101.4,,,,,,,,,,-2,,,-21.4
Niigata,新潟県,2020,7,27,0,2246000,96.90266588223096,93.604279,94.554535,89.993851,92.43739756315368,90.315247,95.652519,95.711853,93.181747,93.456551,93.398659,-3.5,-2,-1.5,2.096774193548387,-48,-99.9957206,-11.33598287310165,-26.64516129032258,-58.63065932219282,-3.395539484378371,-43.65930479625727,5.6,-8.5,17.9,5.3,85.40000000000001,266897,28.6,,33.3,38.5,16.7,23.8,19.9,27.8,20,41.7,,34,27.1,-34.13546399893109,879,3452,,,,,,,,,,,,,,,,,,4.1,,,101.4,,,,,,,,,,-9.199999999999999,,,-7.5
Niigata,新潟県,2020,8,32,0,2246000,96.90266588223096,95.465439,96.231529,91.141602,93.24125987477797,92.752632,96.484337,96.544189,94.370155,95.978714,95.919258,.5,-8.5,-14.5,1.5,-52,-99.9899477,-23.77916718850591,-19.25,-66.35052101617545,-22.96106965974445,-33.27500960106805,6.6,-8.199999999999999,5.3,10,86.90000000000001,276360,28.1,,33.3,40.7,16.7,22.7,19,35.4,13.9,42.2,,34,26.8,22.88051417854638,660,2659,,,,,,,,,,,,,,,,,,3.2,,,101.9,,,,,,,,,,-21.8,,,-20.4
Niigata,新潟県,2020,9,27,0,2246000,96.90266588223098,97.507904,97.797195,93.656723,94.84809425799226,94.171883,98.147057,98.207947,96.974373,97.447327,97.386963,1.125,-3.5,-3,-.037037037037037,13,-95.8921503,-6.433476398160146,-23.40740740740741,-53.39783795420581,-10.52976702950948,-2.699841841098595,-1.3,-1.3,-31,-8.1,90.8,269863,30.1,,33.3,42.4,33.3,25.4,24.3,30.6,22.2,34.4,,34,29,-9.201669765626505,877,3962,,,,,,,,,,,,,,,,,,3.9,,,102.1,,,,,,,,,,4.8,,,-16.8
Niigata,新潟県,2020,10,14,0,2246000,99.65866933794678,99.934204,100.0448,95.99044,96.58082289585948,96.550529,100.06049,99.786407,99.17643,100.02911,100.30463,5,.5,-1,2.870967741935484,60,-60.8779858,-3.660177407936336,-21.06451612903226,-55.57056718911261,11.2763741666826,19.50209162827898,11.1,-4.1,25.7,7.5,94.90000000000001,283508,30.7,,,42.4,33.3,26.1,22.5,35.7,20.8,37.8,,39.4,28.5,-2.99313311246928,865,3216,,,,,,,,,,,,,,,,,,4.7,,,101.4,,,,,,,,,,-7.9,,,22.6
Niigata,新潟県,2020,11,148,0,2246000,99.65866933794678,99.171875,99.811111,94.650383,96.25840603859602,96.421814,99.726463,99.453293,97.791901,99.89576,100.17091,.875,-4.5,-7.5,1.75,100,-92.4544818,-8.68575217120031,-12,-22.08968554773944,8.144396919228026,20.78908292144007,9.6,-3,25.5,11.7,91.8,278718,35.1,,33.3,42.4,27.8,30.7,31,35.7,30,44,,44.4,32.6,35.40892705114695,950,3176,,,,,,,,,,,,,,,,,,3.9,,,100.7,,,,,,,,,,-8.699999999999999,,,6.8
Niigata,新潟県,2020,12,209,3,2246000,99.65866933794678,98.834221,99.579002,93.889389,95.69986086193239,96.53228,99.147797,98.876205,97.005646,100.01021,100.28568,-9.75,-1.5,-4.5,1.516129032258065,16,-32.6317534,-28.32586003940557,-10.29032258064516,-10.27699237481495,-8.673480142452082,-10.08212074316405,5.4,-3.1,12.7,10.6,91,315007,36.9,,33.3,47,27.8,31.4,32.7,42.6,25,42.2,,44.4,35,36.49814474254865,775,2804,,,,,,,,,,,,,,,,,,5.4,,,100.2,,,,,,,,,,-11.5,,,18.9
Niigata,新潟県,2021,1,370,6,2246000,98.73643409159936,97.578438,98.992249,93.350151,95.97767571685972,95.028465,99.4842,98.469604,95.773865,98.500313,99.525764,-22.5,-6,-8.5,10,-76,-89.75226960000001,-40.7605938894295,-7.5,-5.755190687426804,-31.8346290881055,-10.05851141457459,2.9,-1.3,-4,3.2,92.09999999999999,267760,34.1,,16.7,43.2,27.8,31.8,30.8,31.3,22.2,37.8,,40,33,9.293556547335385,628,2662,,,,,,,,,,,,,,,,,,.5,,,100.7,,,,,,,,,,-31.1,,,1.7
Niigata,新潟県,2021,2,170,6,2246000,98.73643409159938,99.553368,100.2448,94.376953,95.60862336732829,97.814323,99.101662,98.090973,96.827324,101.38795,102.44347,-17.25,-6,-9,9.25,-71,-37,-27.05118324559445,-7,-53.32233116645917,-39.8396787327747,-1.119876191730233,2,-4.6,8.5,-9.4,94.8,252451,35.7,,,45.5,25,33.3,29.5,37.5,26.7,38.5,,46.5,33,59.48983035406098,746,3405,,,,,,,,,,,,,,,,,,,,,100.6,,,,,,,,,,-52.2,,,-5.5
