prefecture,date,year,month,day,week,newpositive,I,R,D,severe,hospital,stringdate,陽性者数累計,軽症中等症,hotel,home,adjustment
Tokyo,16jul2021,2021,7,16,78,1271,8078,176353,2267,53,2224,7/16/2021,186698,2171,1708,2598,1548
Tokyo,17jul2021,2021,7,17,78,1410,8764,177075,2269,59,2281,7/17/2021,188108,2222,1702,2661,2120
Tokyo,18jul2021,2021,7,18,78,1008,8993,177854,2269,58,2304,7/18/2021,189116,2246,1727,3005,1957
Tokyo,19jul2021,2021,7,19,79,727,8881,178692,2270,60,2346,7/19/2021,189843,2286,1785,3622,1128
Tokyo,20jul2021,2021,7,20,79,1387,9485,179473,2272,60,2388,7/20/2021,191230,2328,1769,3657,1671
Tokyo,21jul2021,2021,7,21,79,1832,10396,180390,2276,64,2466,7/21/2021,193062,2402,1798,4068,2064
Tokyo,22jul2021,2021,7,22,79,1979,11637,181128,2276,65,2544,7/22/2021,195041,2479,1772,4512,2809
Tokyo,23jul2021,2021,7,23,79,1359,11957,182166,2277,68,2558,7/23/2021,196400,2490,1758,5172,2469
Tokyo,24jul2021,2021,7,24,79,1128,11881,183370,2277,74,2638,7/24/2021,197528,2564,1752,5460,2031
Tokyo,25jul2021,2021,7,25,79,1763,12635,184379,2277,72,2632,7/25/2021,199291,2560,1762,5601,2640
Tokyo,26jul2021,2021,7,26,80,1429,12831,185612,2277,78,2717,7/26/2021,200720,2639,1799,5991,2324
Tokyo,27jul2021,2021,7,27,80,2848,14372,186917,2279,82,2864,7/27/2021,203568,2782,1827,6277,3404
Tokyo,28jul2021,2021,7,28,80,3177,16344,188116,2285,80,2995,7/28/2021,206745,2915,1829,7348,4172
Tokyo,29jul2021,2021,7,29,80,3865,18910,189412,2288,81,3039,7/29/2021,210610,2958,1819,8477,5575
Tokyo,30jul2021,2021,7,30,80,3300,20817,190803,2290,88,3135,7/30/2021,213910,3047,1784,9793,6105
Tokyo,31jul2021,2021,7,31,80,4058,23319,192356,2293,95,3209,7/31/2021,217968,3114,1758,10392,7960
Tokyo,01aug2021,2021,8,1,80,3058,24774,193959,2293,101,3166,8/1/2021,221026,3065,1739,11018,8851
