prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second
Shiga,22245,44,0,.5,96.33410312409605,1412000,97.80107999999998,,,,,,,,,,,,
Shiga,22252,37,2,-2,95.38006785670071,1412000,97.14521142857143,,,,,,,,,,,,
Shiga,22259,47,0,-3.75,95.22106197880147,1412000,97.03589999999998,,,,,,,,,,,,
Shiga,22266,61,0,-11.5,95.22106197880147,1412000,97.03589999999998,,,,,,,,,,,,
Shiga,22273,163,0,-10.75,95.22106197880147,1412000,97.03589999999998,,,,,,,,,,,,
Shiga,22280,173,2,-36.25,95.87177742185466,1412000,96.3495257142857,,,,,,,,,,,,
Shiga,22287,286,3,-18.25,96.73939801259225,1412000,95.43435999999998,,,,,,,,,,,,
Shiga,22294,201,3,-16.5,96.73939801259225,1412000,95.43435999999998,,,,,,,,,,,,
Shiga,22301,220,7,-19.75,96.73939801259225,1412000,95.43435999999998,,,,,,,,,,,,
Shiga,22308,156,4,-15,96.73939801259225,1412000,95.43435999999998,,,,,,,,,,,,
Shiga,22315,115,3,-17,96.21124296741849,1412000,95.59986000000002,,,,,,,,,,,,
Shiga,22322,78,6,-12,96.21124296741849,1412000,95.59986000000002,,,,,,,,,,,,
Shiga,22329,68,4,-17,96.21124296741849,1412000,95.59986000000002,,,,,,,,,,,,
Shiga,22336,83,3,-12,96.21124296741849,1412000,95.59986000000002,,,,,,,,,,,,
Shiga,22343,92,1,-12,,1412000,96.27646000000001,,,,,,,,,,,,
Shiga,22350,84,2,-7.5,,1412000,96.27646000000001,,,,,,,,,,,,
Shiga,22357,50,2,-3,,1412000,96.27646000000001,,,,,,,,,,,,
Shiga,22364,41,3,1.25,,1412000,96.27646000000001,,,,,,,,,,,,
Shiga,22371,113,2,10,,1412000,95.90544285714284,,,,,,,,,,,,
Shiga,22378,118,3,-1.75,,1412000,95.62717999999998,,,,,,,,,,,,
Shiga,22385,239,1,-13.5,,1412000,95.62717999999998,0,0,0,,,,,,,0,0,
Shiga,22392,317,1,-3.5,,1412000,95.62717999999998,1229,1229,0,28301,18440,9861,.010706943,.010450529,.011221826,.016419066,.016419066,
Shiga,22399,297,0,-14.25,,1412000,95.09497999999999,4658,4658,0,37541,27262,10279,.010362084,.010566986,.0098552443,.021773987,.021773987,
Shiga,22406,344,6,-8.5,,1412000,93.76448000000002,8991,8991,0,47662,35145,12517,.011638566,.011929472,.01089275,.026355207,.027095934,0
Shiga,22413,345,2,-9.5,,1412000,93.76448000000002,19336,18598,738,56686,38688,17998,.011047411,.011157356,.010818258,.019705499,.020364743,.010852302
Shimane,21937,0,0,,99.99999983354716,680000,102.0423,,,,,,,,,,,,
Shimane,21944,0,0,,100.0267827081046,680000,101.7133285714286,,,,,,,,,,,,
Shimane,21951,0,0,,100.0937398944983,680000,100.8909,,,,,,,,,,,,
Shimane,21958,0,0,-2.75,100.0937398944983,680000,100.8909,,,,,,,,,,,,
Shimane,21965,0,0,3.5,100.0937398944983,680000,100.8909,,,,,,,,,,,,
Shimane,21972,0,0,2.5,99.53863887521977,680000,100.3115742857143,,,,,,,,,,,,
Shimane,21979,0,0,-5.75,96.20803275954816,680000,96.83561999999999,,,,,,,,,,,,
Shimane,21986,0,0,-1,96.20803275954816,680000,96.83561999999999,,,,,,,,,,,,
Shimane,21993,0,0,8,96.20803275954816,680000,96.83561999999999,,,,,,,,,,,,
Shimane,22000,0,0,8.5,96.20803275954816,680000,96.83561999999999,,,,,,,,,,,,
Shimane,22007,0,0,10,91.32548462818764,680000,93.53747000000001,,,,,,,,,,,,
Shimane,22014,7,0,0,89.37246537564342,680000,92.21821,,,,,,,,,,,,
Shimane,22021,9,0,-17.75,89.37246537564342,680000,92.21821,,,,,,,,,,,,
Shimane,22028,6,0,-22,89.37246537564342,680000,92.21821,,,,,,,,,,,,
Shimane,22035,2,0,-21,88.01847781631636,680000,91.20053285714286,,,,,,,,,,,,
Shimane,22042,0,0,-19.75,86.21316107054693,680000,89.84362999999999,,,,,,,,,,,,
Shimane,22049,0,0,-14.75,86.21316107054693,680000,89.84362999999999,,,,,,,,,,,,
Shimane,22056,0,0,-14.75,86.21316107054693,680000,89.84362999999999,,,,,,,,,,,,
Shimane,22063,0,0,-9.75,86.21316107054693,680000,89.84362999999999,,,,,,,,,,,,
Shimane,22070,0,0,-5.75,92.23213635570845,680000,94.31335,,,,,,,,,,,,
Shimane,22077,0,0,-9,92.23213635570845,680000,94.31335,,,,,,,,,,,,
Shimane,22084,0,0,-1.25,92.23213635570845,680000,94.31335,,,,,,,,,,,,
Shimane,22091,0,0,-.75,92.23213635570845,680000,94.31335,,,,,,,,,,,,
Shimane,22098,0,0,-5.25,92.73312109546011,680000,95.00882142857142,,,,,,,,,,,,
Shimane,22105,0,0,-7.5,92.93351499136077,680000,95.28701,,,,,,,,,,,,
Shimane,22112,1,0,-3.25,92.93351499136077,680000,95.28701,,,,,,,,,,,,
Shimane,22119,3,0,2.75,92.93351499136077,680000,95.28701,,,,,,,,,,,,
Shimane,22126,1,0,-1.75,93.23582050614094,680000,95.80556142857142,,,,,,,,,,,,
Shimane,22133,94,0,4.5,93.99158429309135,680000,97.10194,,,,,,,,,,,,
Shimane,22140,9,0,6,93.99158429309135,680000,97.10194,,,,,,,,,,,,
Shimane,22147,3,0,-8.666667,93.99158429309135,680000,97.10194,,,,,,,,,,,,
Shimane,22154,2,0,-8.333333,93.99158429309135,680000,97.10194,,,,,,,,,,,,
Shimane,22161,0,0,-8.333333,95.67092046660817,680000,98.00902857142857,,,,,,,,,,,,
Shimane,22168,0,0,-4.25,95.95080982886097,680000,98.16021000000001,,,,,,,,,,,,
Shimane,22175,0,0,9.75,95.95080982886097,680000,98.16021000000001,,,,,,,,,,,,
Shimane,22182,3,0,6.25,95.95080982886097,680000,98.16021000000001,,,,,,,,,,,,
Shimane,22189,0,0,6.5,96.64970821576779,680000,98.93887285714287,,,,,,,,,,,,
Shimane,22196,0,0,7,97.17388200594792,680000,99.52287,,,,,,,,,,,,
Shimane,22203,0,0,10.75,97.17388200594792,680000,99.52287,,,,,,,,,,,,
Shimane,22210,0,0,12.75,97.17388200594792,680000,99.52287,,,,,,,,,,,,
Shimane,22217,1,0,14.25,97.16945272013974,680000,99.45795714285714,,,,,,,,,,,,
Shimane,22224,0,0,11,97.14287700529083,680000,99.06848000000001,,,,,,,,,,,,
Shimane,22231,0,0,15,97.14287700529083,680000,99.06848000000001,,,,,,,,,,,,
Shimane,22238,1,0,15,97.14287700529083,680000,99.06848000000001,,,,,,,,,,,,
Shimane,22245,4,0,9.25,97.14287700529083,680000,99.06848000000001,,,,,,,,,,,,
Shimane,22252,11,0,3.25,96.64293877533279,680000,99.26878571428573,,,,,,,,,,,,
Shimane,22259,9,0,1.5,96.55961573700645,680000,99.30217000000002,,,,,,,,,,,,
Shimane,22266,15,0,-6.25,96.55961573700645,680000,99.30217000000002,,,,,,,,,,,,
Shimane,22273,21,0,-4,96.55961573700645,680000,99.30217000000002,,,,,,,,,,,,
Shimane,22280,12,0,-39.75,96.79700206947446,680000,98.43429142857144,,,,,,,,,,,,
Shimane,22287,13,0,-31,97.1135171794318,680000,97.27711999999998,,,,,,,,,,,,
Shimane,22294,8,0,-14.25,97.1135171794318,680000,97.27711999999998,,,,,,,,,,,,
Shimane,22301,7,0,-17.25,97.1135171794318,680000,97.27711999999998,,,,,,,,,,,,
Shimane,22308,26,0,-9.5,97.1135171794318,680000,97.27711999999998,,,,,,,,,,,,
Shimane,22315,8,0,-11.25,96.86392459575383,680000,96.86301000000002,,,,,,,,,,,,
Shimane,22322,4,0,-6,96.86392459575383,680000,96.86301000000002,,,,,,,,,,,,
Shimane,22329,1,0,-11.75,96.86392459575383,680000,96.86301000000002,,,,,,,,,,,,
Shimane,22336,3,0,-1.75,96.86392459575383,680000,96.86301000000002,,,,,,,,,,,,
Shimane,22343,0,0,-3.5,,680000,97.69835999999999,,,,,,,,,,,,
Shimane,22350,1,0,1,,680000,97.69835999999999,,,,,,,,,,,,
Shimane,22357,0,0,3.25,,680000,97.69835999999999,,,,,,,,,,,,
Shimane,22364,1,0,9.5,,680000,97.69835999999999,,,,,,,,,,,,
Shimane,22371,2,0,10.5,,680000,97.49865714285714,,,,,,,,,,,,
Shimane,22378,3,0,3.5,,680000,97.34887999999999,,,,,,,,,,,,
Shimane,22385,6,0,-2.75,,680000,97.34887999999999,0,0,0,,,,,,,0,0,
Shimane,22392,35,0,3.75,,680000,97.34887999999999,819,819,0,18176,12180,5996,.0068764146,.0069027897,.0068234527,.010941591,.010941591,
Shimane,22399,24,0,1.25,,680000,97.20430285714285,2989,2989,0,24806,17773,7033,.0068469634,.0068889679,.0067430618,.013972186,.013972186,
Shimane,22406,19,0,.5,,680000,96.84285999999999,4006,3969,37,28004,20664,7340,.0068382863,.0070141018,.0063875355,.011742738,.011961268,.003967403
Shimane,22413,58,0,-.75,,680000,96.84285999999999,9694,8891,803,35045,24374,10671,.0068298439,.0070292964,.0064141364,.0098792454,.0097356131,.011808129
Shizuoka,21937,0,0,,100.0000004362596,3659000,102.0423,,,,,,,,,,,,
Shizuoka,21944,0,0,,99.74304132433187,3659000,101.6003571428571,,,,,,,,,,,,
Shizuoka,21951,0,0,,99.10064354451264,3659000,100.4955,,,,,,,,,,,,
Shizuoka,21958,0,0,-5.875,99.10064354451264,3659000,100.4955,,,,,,,,,,,,
Shizuoka,21965,0,0,4.75,99.10064354451264,3659000,100.4955,,,,,,,,,,,,
Shizuoka,21972,1,0,-.5,98.4692136345317,3659000,100.0839114285714,,,,,,,,,,,,
Shizuoka,21979,0,0,-6.75,94.68063417464603,3659000,97.61438,,,,,,,,,,,,
Shizuoka,21986,2,0,-2,94.68063417464603,3659000,97.61438,,,,,,,,,,,,
Shizuoka,21993,0,0,.5,94.68063417464603,3659000,97.61438,,,,,,,,,,,,
Shizuoka,22000,1,0,-2,94.68063417464603,3659000,97.61438,,,,,,,,,,,,
Shizuoka,22007,12,0,-7.5,87.89482443398889,3659000,92.69672285714284,,,,,,,,,,,,
Shizuoka,22014,24,0,-11.25,85.18050053772605,3659000,90.72965999999998,,,,,,,,,,,,
Shizuoka,22021,11,0,-18,85.18050053772605,3659000,90.72965999999998,,,,,,,,,,,,
Shizuoka,22028,11,0,-24.5,85.18050053772605,3659000,90.72965999999998,,,,,,,,,,,,
Shizuoka,22035,10,1,-29.75,83.3481780055689,3659000,88.62427714285714,,,,,,,,,,,,
Shizuoka,22042,0,0,-34.5,80.90508129602604,3659000,85.8171,,,,,,,,,,,,
Shizuoka,22049,0,0,-22.75,80.90508129602604,3659000,85.8171,,,,,,,,,,,,
Shizuoka,22056,2,0,-20.75,80.90508129602604,3659000,85.8171,,,,,,,,,,,,
Shizuoka,22063,1,0,-17,80.90508129602604,3659000,85.8171,,,,,,,,,,,,
Shizuoka,22070,0,0,-13.75,87.4307183131058,3659000,91.85845000000002,,,,,,,,,,,,
Shizuoka,22077,2,0,-18,87.4307183131058,3659000,91.85845000000002,,,,,,,,,,,,
Shizuoka,22084,3,0,-9,87.4307183131058,3659000,91.85845000000002,,,,,,,,,,,,
Shizuoka,22091,0,0,-10.75,87.4307183131058,3659000,91.85845000000002,,,,,,,,,,,,
Shizuoka,22098,6,0,-18.75,89.48471352173667,3659000,93.74012142857143,,,,,,,,,,,,
Shizuoka,22105,8,0,-19.75,90.30631160518899,3659000,94.49279,,,,,,,,,,,,
Shizuoka,22112,14,0,-16,90.30631160518899,3659000,94.49279,,,,,,,,,,,,
Shizuoka,22119,78,0,-9.75,90.30631160518899,3659000,94.49279,,,,,,,,,,,,
Shizuoka,22126,121,0,-12.5,90.52352419337987,3659000,94.78091571428571,,,,,,,,,,,,
Shizuoka,22133,57,0,-6.5,91.06655566385703,3659000,95.50122999999999,,,,,,,,,,,,
Shizuoka,22140,53,0,2.25,91.06655566385703,3659000,95.50122999999999,,,,,,,,,,,,
Shizuoka,22147,24,0,-8.75,91.06655566385703,3659000,95.50122999999999,,,,,,,,,,,,
Shizuoka,22154,39,0,-11.25,91.06655566385703,3659000,95.50122999999999,,,,,,,,,,,,
Shizuoka,22161,14,0,-14,93.38908820430247,3659000,96.64426428571429,,,,,,,,,,,,
Shizuoka,22168,10,1,-13.75,93.77617696104338,3659000,96.83477000000002,,,,,,,,,,,,
Shizuoka,22175,18,0,-7.75,93.77617696104338,3659000,96.83477000000002,,,,,,,,,,,,
Shizuoka,22182,10,0,-10.25,93.77617696104338,3659000,96.83477000000002,,,,,,,,,,,,
Shizuoka,22189,26,0,-6.25,94.96430816575511,3659000,98.05322142857143,,,,,,,,,,,,
Shizuoka,22196,8,0,-12,95.85540656928892,3659000,98.96706000000002,,,,,,,,,,,,
Shizuoka,22203,12,0,-6.75,95.85540656928892,3659000,98.96706000000002,,,,,,,,,,,,
Shizuoka,22210,14,0,-5.5,95.85540656928892,3659000,98.96706000000002,,,,,,,,,,,,
Shizuoka,22217,68,0,-4.25,95.80439464215077,3659000,98.91543857142858,,,,,,,,,,,,
Shizuoka,22224,90,0,-6.75,95.49832307932182,3659000,98.60571000000002,,,,,,,,,,,,
Shizuoka,22231,132,2,-5.5,95.49832307932182,3659000,98.60571000000002,,,,,,,,,,,,
Shizuoka,22238,338,1,-5.25,95.49832307932182,3659000,98.60571000000002,,,,,,,,,,,,
Shizuoka,22245,406,5,-7,95.49832307932182,3659000,98.60571000000002,,,,,,,,,,,,
Shizuoka,22252,321,6,-9.75,94.61525998256052,3659000,98.07121285714287,,,,,,,,,,,,
Shizuoka,22259,235,5,-9.5,94.46808279976698,3659000,97.98213,,,,,,,,,,,,
Shizuoka,22266,188,7,-11.25,94.46808279976698,3659000,97.98213,,,,,,,,,,,,
Shizuoka,22273,199,10,-9.5,94.46808279976698,3659000,97.98213,,,,,,,,,,,,
Shizuoka,22280,219,3,-22.5,94.73110253828727,3659000,97.28072999999999,,,,,,,,,,,,
Shizuoka,22287,572,8,-16,95.081795522981,3659000,96.34552999999998,,,,,,,,,,,,
Shizuoka,22294,537,14,-19.5,95.081795522981,3659000,96.34552999999998,,,,,,,,,,,,
Shizuoka,22301,365,7,-19.75,95.081795522981,3659000,96.34552999999998,,,,,,,,,,,,
Shizuoka,22308,328,6,-20.25,95.081795522981,3659000,96.34552999999998,,,,,,,,,,,,
Shizuoka,22315,158,10,-19.75,94.15157452043648,3659000,95.77396,,,,,,,,,,,,
Shizuoka,22322,99,6,-16.25,94.15157452043648,3659000,95.77396,,,,,,,,,,,,
Shizuoka,22329,156,0,-16.75,94.15157452043648,3659000,95.77396,,,,,,,,,,,,
Shizuoka,22336,138,1,-14.5,94.15157452043648,3659000,95.77396,,,,,,,,,,,,
Shizuoka,22343,114,5,-16.5,,3659000,97.06305999999998,,,,,,,,,,,,
Shizuoka,22350,140,4,-12.25,,3659000,97.06305999999998,,,,,,,,,,,,
Shizuoka,22357,99,8,-9.5,,3659000,97.06305999999998,,,,,,,,,,,,
Shizuoka,22364,152,5,-6,,3659000,97.06305999999998,,,,,,,,,,,,
Shizuoka,22371,185,3,-2.25,,3659000,96.98673999999998,,,,,,,,,,,,
Shizuoka,22378,136,3,-11,,3659000,96.92949999999999,,,,,,,,,,,,
Shizuoka,22385,190,0,-14,,3659000,96.92949999999999,0,0,0,,,,,,,0,0,
Shizuoka,22392,161,0,-9.5,,3659000,96.92949999999999,407,407,0,64995,43626,21369,.024589159,.024724228,.024317939,.0054373965,.0054373965,
Shizuoka,22399,227,0,-11.5,,3659000,96.79098285714285,2963,2963,0,96084,70574,25510,.026521148,.02735509,.024458339,.013850649,.013850649,
Shizuoka,22406,289,3,-12,,3659000,96.44469000000001,5209,5170,39,106529,79212,27317,.026013277,.026887391,.023772249,.015269077,.01558069,.0041818572
Shizuoka,22413,635,7,-14,,3659000,96.44469000000001,18246,17722,524,132562,93567,38995,.025834719,.026984088,.023439158,.018594669,.019405527,.0077054291
Tochigi,21937,0,0,,100.0000007150196,1946000,102.0423,,,,,,,,,,,,
Tochigi,21944,0,0,,99.75644091868932,1946000,101.6016142857143,,,,,,,,,,,,
Tochigi,21951,0,0,,99.14754142786367,1946000,100.4999,,,,,,,,,,,,
Tochigi,21958,0,0,-7,99.14754142786367,1946000,100.4999,,,,,,,,,,,,
Tochigi,21965,1,0,.5,99.14754142786367,1946000,100.4999,,,,,,,,,,,,
Tochigi,21972,0,0,-2.5,98.54189305683811,1946000,100.1094828571429,,,,,,,,,,,,
Tochigi,21979,1,0,-9.75,94.90800283068454,1946000,97.76698,,,,,,,,,,,,
Tochigi,21986,0,0,-3.25,94.90800283068454,1946000,97.76698,,,,,,,,,,,,
Tochigi,21993,2,0,5.25,94.90800283068454,1946000,97.76698,,,,,,,,,,,,
Tochigi,22000,8,0,.5,94.90800283068454,1946000,97.76698,,,,,,,,,,,,
Tochigi,22007,5,0,-7.75,88.3000873925464,1946000,91.79529428571428,,,,,,,,,,,,
Tochigi,22014,18,0,-12.5,85.65692121729114,1946000,89.40661999999999,,,,,,,,,,,,
Tochigi,22021,11,0,-19.5,85.65692121729114,1946000,89.40661999999999,,,,,,,,,,,,
Tochigi,22028,8,0,-25.25,85.65692121729114,1946000,89.40661999999999,,,,,,,,,,,,
Tochigi,22035,0,0,-27,83.74210841187899,1946000,87.26588,,,,,,,,,,,,
Tochigi,22042,2,0,-24.5,81.18902467132945,1946000,84.41155999999999,,,,,,,,,,,,
Tochigi,22049,4,0,-18,81.18902467132945,1946000,84.41155999999999,,,,,,,,,,,,
Tochigi,22056,4,0,-21.5,81.18902467132945,1946000,84.41155999999999,,,,,,,,,,,,
Tochigi,22063,1,0,-13,81.18902467132945,1946000,84.41155999999999,,,,,,,,,,,,
Tochigi,22070,1,0,-10.25,87.59582572434979,1946000,91.90855999999998,,,,,,,,,,,,
Tochigi,22077,0,0,-10.5,87.59582572434979,1946000,91.90855999999998,,,,,,,,,,,,
Tochigi,22084,0,0,-6.5,87.59582572434979,1946000,91.90855999999998,,,,,,,,,,,,
Tochigi,22091,8,0,-8,87.59582572434979,1946000,91.90855999999998,,,,,,,,,,,,
Tochigi,22098,13,0,-9.75,89.65669648736991,1946000,92.45578142857143,,,,,,,,,,,,
Tochigi,22105,8,0,-11.5,90.48104479257799,1946000,92.67467000000001,,,,,,,,,,,,
Tochigi,22112,38,0,-9.5,90.48104479257799,1946000,92.67467000000001,,,,,,,,,,,,
Tochigi,22119,30,0,-6.75,90.48104479257799,1946000,92.67467000000001,,,,,,,,,,,,
Tochigi,22126,36,0,-9.25,90.70288478399436,1946000,93.20808714285715,,,,,,,,,,,,
Tochigi,22133,47,0,-3.25,91.25748476253531,1946000,94.54163000000001,,,,,,,,,,,,
Tochigi,22140,30,1,2.25,91.25748476253531,1946000,94.54163000000001,,,,,,,,,,,,
Tochigi,22147,13,0,-7,91.25748476253531,1946000,94.54163000000001,,,,,,,,,,,,
Tochigi,22154,14,0,-7.5,91.25748476253531,1946000,94.54163000000001,,,,,,,,,,,,
Tochigi,22161,7,0,-11.75,93.60387150701065,1946000,96.22868428571429,,,,,,,,,,,,
Tochigi,22168,28,0,-7,93.99493596442321,1946000,96.50986,,,,,,,,,,,,
Tochigi,22175,49,0,-3.25,93.99493596442321,1946000,96.50986,,,,,,,,,,,,
Tochigi,22182,39,0,-10.25,93.99493596442321,1946000,96.50986,,,,,,,,,,,,
Tochigi,22189,10,0,-2.75,95.24015971626898,1946000,97.73948285714286,,,,,,,,,,,,
Tochigi,22196,8,0,-6,96.17407753015333,1946000,98.6617,,,,,,,,,,,,
Tochigi,22203,21,0,-.25,96.17407753015333,1946000,98.6617,,,,,,,,,,,,
Tochigi,22210,12,0,5,96.17407753015333,1946000,98.6617,,,,,,,,,,,,
Tochigi,22217,12,0,6,96.1300425867239,1946000,98.74791571428571,,,,,,,,,,,,
Tochigi,22224,9,0,3.25,95.86583292614736,1946000,99.26521000000001,,,,,,,,,,,,
Tochigi,22231,18,1,2.25,95.86583292614736,1946000,99.26521000000001,,,,,,,,,,,,
Tochigi,22238,56,0,0,95.86583292614736,1946000,99.26521000000001,,,,,,,,,,,,
Tochigi,22245,62,0,-7,95.86583292614736,1946000,99.26521000000001,,,,,,,,,,,,
Tochigi,22252,115,0,-8,94.90143158463755,1946000,98.31402999999999,,,,,,,,,,,,
Tochigi,22259,121,1,-7.25,94.74069802771926,1946000,98.15549999999999,,,,,,,,,,,,
Tochigi,22266,152,2,-8.75,94.74069802771926,1946000,98.15549999999999,,,,,,,,,,,,
Tochigi,22273,213,1,-7.75,94.74069802771926,1946000,98.15549999999999,,,,,,,,,,,,
Tochigi,22280,427,0,-16.5,95.08435102172825,1946000,96.95624571428571,,,,,,,,,,,,
Tochigi,22287,848,4,-15.75,95.54255501374021,1946000,95.35724000000002,,,,,,,,,,,,
Tochigi,22294,652,8,-23,95.54255501374021,1946000,95.35724000000002,,,,,,,,,,,,
Tochigi,22301,394,18,-21.5,95.54255501374021,1946000,95.35724000000002,,,,,,,,,,,,
Tochigi,22308,215,10,-21.25,95.54255501374021,1946000,95.35724000000002,,,,,,,,,,,,
Tochigi,22315,110,9,-19.75,94.71736523296956,1946000,94.99091999999999,,,,,,,,,,,,
Tochigi,22322,81,3,-16.25,94.71736523296956,1946000,94.99091999999999,,,,,,,,,,,,
Tochigi,22329,75,7,-15.25,94.71736523296956,1946000,94.99091999999999,,,,,,,,,,,,
Tochigi,22336,56,1,-12.25,94.71736523296956,1946000,94.99091999999999,,,,,,,,,,,,
Tochigi,22343,73,2,-13.5,,1946000,96.59321,,,,,,,,,,,,
Tochigi,22350,118,0,-10.75,,1946000,96.59321,,,,,,,,,,,,
Tochigi,22357,138,2,-6.75,,1946000,96.59321,,,,,,,,,,,,
Tochigi,22364,123,0,-2.75,,1946000,96.59321,,,,,,,,,,,,
Tochigi,22371,211,0,1.25,,1946000,96.58236428571429,,,,,,,,,,,,
Tochigi,22378,171,0,-6.5,,1946000,96.57423000000001,,,,,,,,,,,,
Tochigi,22385,141,0,-8.5,,1946000,96.57423000000001,0,0,0,,,,,,,0,0,
Tochigi,22392,159,0,-2.75,,1946000,96.57423000000001,488,488,0,42832,28116,14716,.016204368,.015934223,.016746819,.0065195318,.0065195318,
Tochigi,22399,174,1,-3,,1946000,96.46358142857142,2618,2618,0,57615,40441,17174,.015902918,.01567528,.016465995,.012237933,.012237933,
Tochigi,22406,199,2,-4,,1946000,96.18696,5688,5687,1,63575,45934,17641,.015524356,.015591645,.015351841,.016673164,.017138759,.0001072271
Tochigi,22413,245,1,-7.625,,1946000,96.18696,14102,13728,374,78403,51716,26687,.015279789,.014914543,.016041052,.01437148,.015032111,.0054996763
Tokushima,21937,0,0,,99.99999986570266,736000,102.0423,,,,,,,,,,,,
Tokushima,21944,0,0,,100.1406439036079,736000,101.9055,,,,,,,,,,,,
Tokushima,21951,0,0,,100.492253998371,736000,101.5635,,,,,,,,,,,,
Tokushima,21958,0,0,-3.5,100.492253998371,736000,101.5635,,,,,,,,,,,,
Tokushima,21965,0,0,2.75,100.492253998371,736000,101.5635,,,,,,,,,,,,
Tokushima,21972,1,0,-.5,99.94481263069072,736000,101.1796828571429,,,,,,,,,,,,
Tokushima,21979,0,0,-8.75,96.66016442460925,736000,98.87677999999998,,,,,,,,,,,,
Tokushima,21986,0,0,-3.25,96.66016442460925,736000,98.87677999999998,,,,,,,,,,,,
Tokushima,21993,0,0,5,96.66016442460925,736000,98.87677999999998,,,,,,,,,,,,
Tokushima,22000,0,0,3.5,96.66016442460925,736000,98.87677999999998,,,,,,,,,,,,
Tokushima,22007,2,0,-1.25,92.17026578783855,736000,96.18863,,,,,,,,,,,,
Tokushima,22014,0,0,-4.5,90.37430633313024,736000,95.11337000000002,,,,,,,,,,,,
Tokushima,22021,0,0,-13,90.37430633313024,736000,95.11337000000002,,,,,,,,,,,,
Tokushima,22028,2,0,-19.75,90.37430633313024,736000,95.11337000000002,,,,,,,,,,,,
Tokushima,22035,0,1,-20.75,88.96314828576192,736000,94.54035714285716,,,,,,,,,,,,
Tokushima,22042,0,0,-23,87.08160422260416,736000,93.77634,,,,,,,,,,,,
Tokushima,22049,0,0,-16,87.08160422260416,736000,93.77634,,,,,,,,,,,,
Tokushima,22056,0,0,-15.25,87.08160422260416,736000,93.77634,,,,,,,,,,,,
Tokushima,22063,0,0,-13,87.08160422260416,736000,93.77634,,,,,,,,,,,,
Tokushima,22070,0,0,-10,93.01677879483876,736000,100.4515,,,,,,,,,,,,
Tokushima,22077,0,0,-15.75,93.01677879483876,736000,100.4515,,,,,,,,,,,,
Tokushima,22084,0,0,-6,93.01677879483876,736000,100.4515,,,,,,,,,,,,
Tokushima,22091,1,0,-6.25,93.01677879483876,736000,100.4515,,,,,,,,,,,,
Tokushima,22098,0,0,-7.25,93.61027343992586,736000,100.5222142857143,,,,,,,,,,,,
Tokushima,22105,4,0,-12.25,93.8476712979607,736000,100.5505,,,,,,,,,,,,
Tokushima,22112,0,0,-6.5,93.8476712979607,736000,100.5505,,,,,,,,,,,,
Tokushima,22119,2,0,-6,93.8476712979607,736000,100.5505,,,,,,,,,,,,
Tokushima,22126,16,0,-6.75,94.09962043573204,736000,100.8802714285714,,,,,,,,,,,,
Tokushima,22133,30,0,-5.25,94.72949328016037,736000,101.7047,,,,,,,,,,,,
Tokushima,22140,32,0,1,94.72949328016037,736000,101.7047,,,,,,,,,,,,
Tokushima,22147,16,2,-15.666667,94.72949328016037,736000,101.7047,,,,,,,,,,,,
Tokushima,22154,22,1,-13.666667,94.72949328016037,736000,101.7047,,,,,,,,,,,,
Tokushima,22161,17,1,-17,96.5722548234104,736000,102.7120142857143,,,,,,,,,,,,
Tokushima,22168,2,3,-9.625,96.87938174728541,736000,102.8799,,,,,,,,,,,,
Tokushima,22175,0,1,-1,96.87938174728541,736000,102.8799,,,,,,,,,,,,
Tokushima,22182,0,0,-4,96.87938174728541,736000,102.8799,,,,,,,,,,,,
Tokushima,22189,2,0,-1.5,97.35177662189793,736000,103.5296714285714,,,,,,,,,,,,
Tokushima,22196,0,0,-4,97.70607277785727,736000,104.017,,,,,,,,,,,,
Tokushima,22203,9,0,.5,97.70607277785727,736000,104.017,,,,,,,,,,,,
Tokushima,22210,6,0,1.25,97.70607277785727,736000,104.017,,,,,,,,,,,,
Tokushima,22217,0,0,1.75,97.68819039272928,736000,104.0229285714286,,,,,,,,,,,,
Tokushima,22224,3,0,-.75,97.58089608196109,736000,104.0585,,,,,,,,,,,,
Tokushima,22231,4,0,1.25,97.58089608196109,736000,104.0585,,,,,,,,,,,,
Tokushima,22238,8,0,2.25,97.58089608196109,736000,104.0585,,,,,,,,,,,,
Tokushima,22245,2,0,-1,97.58089608196109,736000,104.0585,,,,,,,,,,,,
Tokushima,22252,4,0,-4,97.21367784951066,736000,103.8583571428572,,,,,,,,,,,,
Tokushima,22259,2,0,-4.5,97.15247481076894,736000,103.825,,,,,,,,,,,,
Tokushima,22266,4,0,-7,97.15247481076894,736000,103.825,,,,,,,,,,,,
Tokushima,22273,4,0,-6.25,97.15247481076894,736000,103.825,,,,,,,,,,,,
Tokushima,22280,4,0,-23.25,97.4424871310338,736000,103.1736571428572,,,,,,,,,,,,
Tokushima,22287,30,0,-15.5,97.8291702247203,736000,102.3052,,,,,,,,,,,,
Tokushima,22294,62,0,-13,97.8291702247203,736000,102.3052,,,,,,,,,,,,
Tokushima,22301,72,3,-15,97.8291702247203,736000,102.3052,,,,,,,,,,,,
Tokushima,22308,22,2,-14.25,97.8291702247203,736000,102.3052,,,,,,,,,,,,
