prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,hospital,newpositive,I,R,D,severe
Mie,22294,220,1,-18.5,95.23160621289149,1791000,95.52283999999999,,,,,,,,,,,,,,6,4,53,,,0,,,,
Mie,22301,217,5,-22.75,95.23160621289149,1791000,95.52283999999999,,,,,,,,,,,,,,4,6,53,,,0,,,,
Mie,22308,188,2,-20.5,95.23160621289149,1791000,95.52283999999999,,,,,,,,,,,,,,9,6,53,,,0,,,,
Mie,22315,143,5,-21.25,94.76326839026008,1791000,96.85805000000002,,,,,,,,,,,,,,14,10,53,,,0,,,,
Mie,22322,58,8,-19.5,94.76326839026008,1791000,96.85805000000002,,,,,,,,,,,,,,11,13,53,,,0,,,,
Mie,22329,87,6,-19.5,94.76326839026008,1791000,96.85805000000002,,,,,,,,,,,,,,10,11,53,,,0,,,,
Mie,22336,52,4,-15.25,94.76326839026008,1791000,96.85805000000002,,,,,,,,,,,,,,8,8,53,,,0,,,,
Mie,22343,38,4,-17.75,96.89362470787562,1791000,97.19102999999998,,,,,,,,,,,,,,5,7,53,,,0,,,,
Mie,22350,40,6,-13.25,96.89362470787562,1791000,97.19102999999998,,,,,,,,,,,,,,4,4,53,,,0,,,,
Mie,22357,37,4,-11,96.89362470787562,1791000,97.19102999999998,,,,,,,,,,,,,,2,4,53,,,0,,,,
Mie,22364,65,3,-7.25,96.89362470787562,1791000,97.19102999999998,,,,,,,,,,,,,,3,4,53,,,0,,,,
Mie,22371,135,1,-3,97.28022454554171,1791000,97.33425285714286,,,,,,,,,,,,,,1,2,53,,,0,,,,
Mie,22378,150,2,-12.25,97.57017442379129,1791000,97.44167000000002,,,,,,,,,,,,,,6,1,53,,,0,,,,
Mie,22385,181,1,-18.25,97.57017442379129,1791000,97.44167000000002,2,2,0,,,,,,,.00014959981,.00014959981,,,12,7,53,,,0,,,,
Mie,22392,352,3,-12.25,97.57017442379129,1791000,97.44167000000002,798,798,0,41143,28421,12722,.015565379,.016107077,.014477646,.010661038,.010661038,,,14,16,53,,,0,,,,
Mie,22399,337,10,-16,96.35329047383496,1791000,96.98241857142857,2596,2596,0,54231,39872,14359,.014968865,.015454731,.013767045,.012135094,.012135094,,,12,11,53,,,0,,,,
Mie,22406,283,2,-18.5,93.31108059894414,1791000,95.83429,3745,3744,1,62321,45350,16971,.015218141,.015393415,.014768782,.010977672,.011283192,.0001072271,,18,13,53,,,0,,,,
Mie,22413,315,7,-19.75,93.31108059894414,1791000,95.83429,12264,11582,682,81601,53575,28026,.015903041,.015450667,.016845899,.012498356,.012682249,.010028821,,11,12,61,,,0,,,,
Mie,22420,245,5,-21.75,93.31108059894414,1791000,95.83429,26415,24552,1863,98674,59471,39203,.015325888,.014997437,.015852559,.011289238,.011333924,.010731629,,17,12,61,,,0,,,,
Mie,22427,185,4,-15,93.31108059894414,1791000,95.83429,44789,41414,3375,110218,65128,45090,.014973477,.014618509,.015517733,.0089888871,.0088844746,.010503613,,11,13,61,,,0,,,,
Mie,22434,155,2,-15,93.31108059894414,1791000,95.75928142857141,129697,116237,13460,123009,70084,52925,.014901728,.014455224,.015537255,.014410778,.014350476,.014953412,,10,11,57,,,0,,,,
Mie,22441,98,1,-13.25,,1791000,95.74678000000002,222732,190930,31802,133148,73826,59322,.014618962,.014178701,.015206586,.015279245,.01543023,.014431452,,9,9,57,,,0,,,,
Mie,22448,41,1,-15.75,,1791000,95.74678000000002,365087,288908,76179,145255,78609,66646,.014803452,.014312958,.015427022,.016762648,.017049391,.015757577,,5,9,57,,,0,,,,
Mie,22455,60,1,-14,,1791000,95.74678000000002,487031,344092,142939,152362,81526,70836,.014573938,.014144235,.015101976,.016385365,.016070364,.017196806,,4,4,57,,,0,,,,
Mie,22462,33,2,-20,,1791000,95.30042571428574,614636,403625,211011,156789,83102,73687,.014299889,.013901612,.014777349,.016107406,.015739607,.016861064,,4,4,57,,,0,,,,
Mie,22469,66,1,-16.75,,1791000,94.96565999999999,761713,473006,288707,162249,85649,76600,.014173301,.013841598,.014563533,.015605744,.015057075,.016596572,,3,3,50,,,0,,,,
Mie,22476,121,0,-14.75,,1791000,94.96565999999999,894721,544728,349993,166200,87688,78512,.014027166,.013769374,.014326743,.015372482,.015017971,.015958806,,3,3,50,,,0,,,,
Mie,22483,112,0,-7.375,,1791000,94.96565999999999,995282,589685,405597,168146,88551,79595,.013918171,.013713839,.014152768,.015161376,.014818754,.015688747,,3,,,,,0,,,,
Miyagi,21937,0,0,,100.0000003241265,2316000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Miyagi,21944,0,0,,99.89145969247043,2316000,101.6698571428571,,,,,,,,,,,,,,,,,,,0,,,,
Miyagi,21951,0,0,,99.62010811333019,2316000,100.7675,,,,,,,,,,,,,,,,,,,0,,,,
Miyagi,21958,0,0,-5.125,99.62010811333019,2316000,100.7675,,,,,,,,,,,,,,,,,,,0,,,,
Miyagi,21965,0,0,1.25,99.62010811333019,2316000,100.7675,,,,,,,,,,,,,,,,,,,0,,,,
Miyagi,21972,1,0,-3,99.15341815647908,2316000,100.3082714285714,,,,,,,,,,,,,,,,,,,0,,,,
Miyagi,21979,0,0,-9.75,96.35327841537232,2316000,97.55290000000001,,,,,,,,,,,,,,,,,,,0,,,,
Miyagi,21986,0,0,-3.5,96.35327841537232,2316000,97.55290000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,21993,0,0,-3.5,96.35327841537232,2316000,97.55290000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,22000,3,0,-2.25,96.35327841537232,2316000,97.55290000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,22007,19,0,-8.5,91.2875258598401,2316000,95.25694285714287,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,22014,28,0,-10,89.26122483762721,2316000,94.33856000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,22021,32,0,-20.25,89.26122483762721,2316000,94.33856000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,22028,2,0,-25.25,89.26122483762721,2316000,94.33856000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,22035,3,0,-27,88.00384158249973,2316000,93.44087000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,22042,0,1,-24.5,86.32733057566307,2316000,92.24395000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Miyagi,22049,0,0,-18,86.32733057566307,2316000,92.24395000000001,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22056,0,0,-21.75,86.32733057566307,2316000,92.24395000000001,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22063,0,0,-11,86.32733057566307,2316000,92.24395000000001,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22070,0,0,-9.5,92.98533255488725,2316000,95.58363999999999,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22077,0,0,-9.25,92.98533255488725,2316000,95.58363999999999,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22084,1,0,-5,92.98533255488725,2316000,95.58363999999999,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22091,5,0,-8.5,92.98533255488725,2316000,95.58363999999999,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22098,4,0,-9,93.340754064671,2316000,94.40248999999999,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22105,8,0,-11.25,93.48292266858449,2316000,93.93003,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22112,26,0,-10.75,93.48292266858449,2316000,93.93003,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22119,10,0,-10.25,93.48292266858449,2316000,93.93003,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22126,26,0,-7.5,93.751937628463,2316000,94.07120999999999,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22133,14,0,-5.5,94.42447502815921,2316000,94.42416000000001,,,,,,,,,,,,,,0,0,57,,,0,,,,
Miyagi,22140,2,0,-6,94.42447502815921,2316000,94.42416000000001,,,,,,,,,,,,,,1,1,57,,,0,,,,
Miyagi,22147,8,1,-7.5,94.42447502815921,2316000,94.42416000000001,,,,,,,,,,,,,,0,0,43,,,0,,,,
Miyagi,22154,12,0,-8.25,94.42447502815921,2316000,94.42416000000001,,,,,,,,,,,,,,0,0,43,,,0,,,,
Miyagi,22161,38,0,-9,95.80676280591328,2316000,96.30330857142857,,,,,,,,,,,,,,0,0,43,,,0,,,,
Miyagi,22168,68,0,-8,96.03714410220562,2316000,96.61649999999999,,,,,,,,,,,,,,0,0,43,,,0,,,,
Miyagi,22175,57,0,-1.5,96.03714410220562,2316000,96.61649999999999,,,,,,,,,,,,,,1,0,43,,,0,,,,
Miyagi,22182,25,0,-9.5,96.03714410220562,2316000,96.61649999999999,,,,,,,,,,,,,,0,0,43,,,0,,,,
Miyagi,22189,36,0,-3.75,96.7731009457206,2316000,97.42578571428569,,,,,,,,,,,,,,1,1,43,,,0,,,,
Miyagi,22196,58,0,-7,97.32506857835686,2316000,98.03274999999998,,,,,,,,,,,,,,1,1,43,,,0,,,,
Miyagi,22203,40,0,-3.5,97.32506857835686,2316000,98.03274999999998,,,,,,,,,,,,,,1,1,43,,,0,,,,
Miyagi,22210,76,0,-1.75,97.32506857835686,2316000,98.03274999999998,,,,,,,,,,,,,,1,1,43,,,0,,,,
Miyagi,22217,140,0,-1,97.27803623920867,2316000,98.03741999999998,,,,,,,,,,,,,,4,4,43,,,0,,,,
Miyagi,22224,123,3,-3.5,96.9958422043196,2316000,98.06543999999998,,,,,,,,,,,,,,4,5,43,,,0,,,,
Miyagi,22231,123,3,-5,96.9958422043196,2316000,98.06543999999998,,,,,,,,,,,,,,3,6,43,,,0,,,,
Miyagi,22238,112,1,-4.5,96.9958422043196,2316000,98.06543999999998,,,,,,,,,,,,,,8,5,43,,,0,,,,
Miyagi,22245,101,1,-9.25,96.9958422043196,2316000,98.06543999999998,,,,,,,,,,,,,,7,8,43,,,0,,,,
Miyagi,22252,110,0,-9.25,96.6379624742051,2316000,97.92717428571429,,,,,,,,,,,,,,5,5,43,,,0,,,,
Miyagi,22259,216,2,-10.25,96.57831585251935,2316000,97.90412999999999,,,,,,,,,,,,,,3,3,43,,,0,,,,
Miyagi,22266,248,0,-13.25,96.57831585251935,2316000,97.90412999999999,,,,,,,,,,,,,,4,3,43,,,0,,,,
Miyagi,22273,289,2,-10,96.57831585251935,2316000,97.90412999999999,,,,,,,,,,,,,,5,6,43,,,0,,,,
Miyagi,22280,181,2,-37.25,96.490846276708,2316000,97.47277714285714,,,,,,,,,,,,,,3,3,43,,,0,,,,
Miyagi,22287,378,1,-20.5,96.37422017562622,2316000,96.89764000000001,,,,,,,,,,,,,,8,5,43,,,0,,,,
Miyagi,22294,326,3,-19.25,96.37422017562622,2316000,96.89764000000001,,,,,,,,,,,,,,6,9,43,,,0,,,,
Miyagi,22301,315,2,-19.5,96.37422017562622,2316000,96.89764000000001,,,,,,,,,,,,,,10,10,43,,,0,,,,
Miyagi,22308,145,0,-18.5,96.37422017562622,2316000,96.89764000000001,,,,,,,,,,,,,,7,8,43,,,0,,,,
Miyagi,22315,68,0,-19.25,95.83247716739176,2316000,95.89482,,,,,,,,,,,,,,7,8,43,,,0,,,,
Miyagi,22322,29,1,-17,95.83247716739176,2316000,95.89482,,,,,,,,,,,,,,5,7,43,,,0,,,,
Miyagi,22329,57,1,-17.5,95.83247716739176,2316000,95.89482,,,,,,,,,,,,,,4,5,43,,,0,,,,
Miyagi,22336,60,1,-13,95.83247716739176,2316000,95.89482,,,,,,,,,,,,,,3,3,43,,,0,,,,
Miyagi,22343,167,0,-12.25,97.49631010032896,2316000,96.55710000000001,,,,,,,,,,,,,,5,3,43,,,0,,,,
Miyagi,22350,306,0,-12,97.49631010032896,2316000,96.55710000000001,,,,,,,,,,,,,,6,5,43,,,0,,,,
Miyagi,22357,629,2,-9,97.49631010032896,2316000,96.55710000000001,,,,,,,,,,,,,,3,4,43,,,0,,,,
Miyagi,22364,909,3,-10.75,97.49631010032896,2316000,96.55710000000001,,,,,,,,,,,,,,3,2,43,,,0,,,,
Miyagi,22371,864,3,-6.5,97.78988870199927,2316000,96.61307714285715,,,,,,,,,,,,,,9,10,43,,,0,,,,
Miyagi,22378,668,10,-12,98.01007265325202,2316000,96.65506000000002,,,,,,,,,,,,,,11,12,43,,,0,,,,
Miyagi,22385,416,4,-15.5,98.01007265325202,2316000,96.65506000000002,53,53,0,,,,,,,.0039643953,.0039643953,,,21,15,43,,,0,,,,
Miyagi,22392,319,13,-11.25,98.01007265325202,2316000,96.65506000000002,458,458,0,49963,33082,16881,.018902196,.018748611,.019210592,.0061187409,.0061187409,,,16,18,42,,,0,,,,
Miyagi,22399,217,9,-12.75,97.13721285516712,2316000,96.54346000000001,2934,2934,0,67146,48260,18886,.018533669,.018705992,.018107418,.013715087,.013715087,,,10,11,42,,,0,,,,
Miyagi,22406,221,5,-10.75,94.95506335995481,2316000,96.26446,4726,4714,12,74061,54120,19941,.018084928,.018370267,.017353384,.013853266,.014206455,.0012867253,,9,9,42,,,0,,,,
Miyagi,22413,214,1,-10,94.95506335995481,2316000,96.26446,16459,16203,256,93823,64322,29501,.01828496,.018550029,.017732494,.01677352,.017742228,.0037644845,,13,12,45,,,0,,,,
Miyagi,22420,176,7,-12.5,94.95506335995481,2316000,96.26446,34682,32084,2598,120307,75248,45059,.018685892,.01897609,.018220557,.014822387,.014810917,.014965524,,9,9,45,,,0,,,,
Miyagi,22427,121,1,-5.5,94.95506335995481,2316000,96.26446,85942,80549,5393,135983,83554,52429,.018473737,.018754374,.018043451,.017248051,.017280038,.016783996,,7,7,45,,,0,,,,
Miyagi,22434,125,0,-5.75,94.95506335995481,2316000,96.61856285714289,146035,132300,13735,154836,91100,63736,.01875736,.018789893,.018711053,.016226111,.016333593,.015258924,,7,7,45,,,0,,,,
Miyagi,22441,54,1,-3.25,,2316000,96.67758000000002,214775,191552,23223,176812,102204,74608,.019413043,.019628856,.019124994,.014733401,.015480497,.010538382,,8,8,45,,,0,,,,
Miyagi,22448,37,2,-5.5,,2316000,96.67758000000002,323627,273136,50491,199272,118341,80931,.020308517,.021547277,.018733673,.01485905,.016118634,.010444031,,6,7,45,,,0,,,,
Miyagi,22455,42,4,-4.25,,2316000,96.67758000000002,496172,386620,109552,219448,131598,87850,.02099094,.022831405,.018729299,.016692899,.018056579,.01318006,,5,4,45,,,0,,,,
Miyagi,22462,79,0,-9.5,,2316000,96.36235714285715,679217,457359,221858,229136,135464,93672,.020898273,.022660922,.018785184,.017799843,.017834997,.017727807,,4,3,45,,,0,,,,
Miyagi,22469,132,1,-9.25,,2316000,96.12594,868285,546378,321907,247475,141687,105788,.021618238,.02289781,.020112885,.017789159,.017392706,.018505104,,3,2,45,,,0,,,,
Miyagi,22476,230,0,-6.75,,2316000,96.12594,1080505,650033,430472,262923,145638,117285,.022190522,.022869082,.021401977,.018564494,.017921194,.019628448,,3,2,45,,,0,,,,
Miyagi,22483,126,0,-2.625,,2316000,96.12594,1195962,716712,479250,273536,148498,125038,.022641756,.022997795,.022232978,.018218383,.018010937,.018537693,,2,,,,,0,,,,
Miyazaki,21937,0,0,,99.99999920780398,1081000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Miyazaki,21944,0,0,,99.80998263017531,1081000,101.7436285714286,,,,,,,,,,,,,,,,,,,0,,,,
Miyazaki,21951,0,0,,99.33494118610362,1081000,101.0257,,,,,,,,,,,,,,,,,,,0,,,,
Miyazaki,21958,0,0,-7,99.33494118610362,1081000,101.0257,,,,,,,,,,,,,,,,,,,0,,,,
Miyazaki,21965,0,0,1.5,99.33494118610362,1081000,101.0257,,,,,,,,,,,,,,,,,,,0,,,,
Miyazaki,21972,0,0,.75,98.8180884686071,1081000,100.4412114285714,,,,,,,,,,,,,,,,,,,0,,,,
Miyazaki,21979,1,0,-6,95.7169721636279,1081000,96.93428000000002,,,,,,,,,,,,,,,,,,,0,,,,
Miyazaki,21986,0,0,-7.5,95.7169721636279,1081000,96.93428000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,21993,2,0,-3.5,95.7169721636279,1081000,96.93428000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,22000,0,0,-4.25,95.7169721636279,1081000,96.93428000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,22007,7,0,-3.25,90.98465258962031,1081000,95.62348714285713,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,22014,7,0,-10.75,89.09172476001729,1081000,95.09916999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,22021,0,0,-14,89.09172476001729,1081000,95.09916999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,22028,0,0,-18.5,89.09172476001729,1081000,95.09916999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,22035,0,0,-21.25,87.94431620351342,1081000,93.57674714285714,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,22042,0,0,-20.5,86.41443812817498,1081000,91.54685000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Miyazaki,22049,0,0,-16,86.41443812817498,1081000,91.54685000000002,,,,,,,,,,,,,,0,0,8,,,0,,,,
Miyazaki,22056,0,0,-16,86.41443812817498,1081000,91.54685000000002,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22063,0,0,-12.75,86.41443812817498,1081000,91.54685000000002,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22070,0,0,-14.75,92.89752501415514,1081000,95.3976,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22077,0,0,-15.75,92.89752501415514,1081000,95.3976,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22084,0,0,-11.75,92.89752501415514,1081000,95.3976,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22091,0,0,-8.5,92.89752501415514,1081000,95.3976,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22098,1,0,-17.25,93.37284015983708,1081000,96.06025714285715,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22105,2,0,-16,93.56296621810985,1081000,96.32532000000002,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22112,0,0,-11.75,93.56296621810985,1081000,96.32532000000002,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22119,43,0,-8.75,93.56296621810985,1081000,96.32532000000002,,,,,,,,,,,,,,0,0,21,,,0,,,,
Miyazaki,22126,124,0,-13,93.74266271193494,1081000,96.22145714285716,,,,,,,,,,,,,,0,0,19,,,0,,,,
Miyazaki,22133,67,0,-13.5,94.19190394649763,1081000,95.96180000000001,,,,,,,,,,,,,,3,1,19,,,0,,,,
Miyazaki,22140,34,1,-14.75,94.19190394649763,1081000,95.96180000000001,,,,,,,,,,,,,,0,2,33,,,0,,,,
Miyazaki,22147,54,0,-12.75,94.19190394649763,1081000,95.96180000000001,,,,,,,,,,,,,,0,1,33,,,0,,,,
Miyazaki,22154,15,0,-14,94.19190394649763,1081000,95.96180000000001,,,,,,,,,,,,,,0,1,33,,,0,,,,
Miyazaki,22161,3,0,-16.5,95.54383626537198,1081000,97.81891142857141,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22168,3,0,-11.5,95.76915831851771,1081000,98.12842999999999,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22175,2,0,-5.75,95.76915831851771,1081000,98.12842999999999,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22182,0,0,-6,95.76915831851771,1081000,98.12842999999999,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22189,0,0,-5,96.53656237340226,1081000,99.76841285714285,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22196,0,0,-3.25,97.11211541456566,1081000,100.9984,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22203,1,0,.25,97.11211541456566,1081000,100.9984,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22210,1,0,-.25,97.11211541456566,1081000,100.9984,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22217,0,0,-1,97.03254482953653,1081000,100.7058671428572,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22224,6,0,-5,96.55512131936179,1081000,98.95067000000002,,,,,,,,,,,,,,1,1,33,,,0,,,,
Miyazaki,22231,0,0,-1.25,96.55512131936179,1081000,98.95067000000002,,,,,,,,,,,,,,1,1,33,,,0,,,,
Miyazaki,22238,54,0,-.5,96.55512131936179,1081000,98.95067000000002,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22245,63,0,-1.75,96.55512131936179,1081000,98.95067000000002,,,,,,,,,,,,,,2,2,33,,,0,,,,
Miyazaki,22252,66,0,-6.5,96.20650684015395,1081000,99.69531285714287,,,,,,,,,,,,,,1,2,33,,,0,,,,
Miyazaki,22259,49,2,-6.75,96.14840442695264,1081000,99.81942000000001,,,,,,,,,,,,,,1,1,33,,,0,,,,
Miyazaki,22266,60,2,-7.75,96.14840442695264,1081000,99.81942000000001,,,,,,,,,,,,,,2,2,33,,,0,,,,
Miyazaki,22273,45,0,-7.5,96.14840442695264,1081000,99.81942000000001,,,,,,,,,,,,,,0,1,33,,,0,,,,
Miyazaki,22280,133,4,-19,96.04502800110326,1081000,98.02042714285713,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22287,452,1,-21.25,95.90719276663744,1081000,95.62176999999998,,,,,,,,,,,,,,2,2,33,,,0,,,,
Miyazaki,22294,243,1,-21.5,95.90719276663744,1081000,95.62176999999998,,,,,,,,,,,,,,6,5,33,,,0,,,,
Miyazaki,22301,189,4,-20.5,95.90719276663744,1081000,95.62176999999998,,,,,,,,,,,,,,8,8,33,,,0,,,,
Miyazaki,22308,93,5,-21.25,95.90719276663744,1081000,95.62176999999998,,,,,,,,,,,,,,7,8,33,,,0,,,,
Miyazaki,22315,59,0,-19.75,95.47636650979595,1081000,96.56042000000001,,,,,,,,,,,,,,4,5,33,,,0,,,,
Miyazaki,22322,49,0,-13.75,95.47636650979595,1081000,96.56042000000001,,,,,,,,,,,,,,2,3,33,,,0,,,,
Miyazaki,22329,14,1,-13.25,95.47636650979595,1081000,96.56042000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22336,5,0,-11.25,95.47636650979595,1081000,96.56042000000001,,,,,,,,,,,,,,1,0,33,,,0,,,,
Miyazaki,22343,2,0,-12.25,97.19669484287272,1081000,97.61959,,,,,,,,,,,,,,1,0,33,,,0,,,,
Miyazaki,22350,0,1,-2.25,97.19669484287272,1081000,97.61959,,,,,,,,,,,,,,0,1,33,,,0,,,,
Miyazaki,22357,0,0,-2.5,97.19669484287272,1081000,97.61959,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22364,1,0,1,97.19669484287272,1081000,97.61959,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22371,14,0,-3.5,97.40543747296923,1081000,98.03777857142857,,,,,,,,,,,,,,0,1,33,,,0,,,,
Miyazaki,22378,42,0,-4.25,97.56199444554166,1081000,98.35141999999999,,,,,,,,,,,,,,0,0,33,,,0,,,,
Miyazaki,22385,42,0,-11,97.56199444554166,1081000,98.35141999999999,433,433,0,,,,,,,.032388359,.032388359,,,0,0,33,,,0,,,,
Miyazaki,22392,88,0,-4.5,97.56199444554166,1081000,98.35141999999999,1682,1682,0,33854,21896,11958,.012807776,.012409153,.013608214,.022471009,.022471009,,,0,0,33,,,0,,,,
Miyazaki,22399,135,0,-5,96.74845365716604,1081000,98.03249714285714,4956,4956,0,43760,29929,13831,.012078655,.011600738,.013260812,.023166997,.023166997,,,0,1,33,,,0,,,,
Miyazaki,22406,284,1,-11.75,94.71460168622708,1081000,97.23519,6643,6344,299,47239,32851,14388,.011535274,.011150806,.012520961,.019472545,.019118741,.032060906,,3,1,33,,,0,,,,
Miyazaki,22413,251,2,-17.25,94.71460168622708,1081000,97.23519,19253,17744,1509,56057,35780,20277,.010924826,.01031871,.012188122,.019620912,.019429617,.02218987,,5,4,33,,,0,,,,
Miyazaki,22420,158,0,-16.75,94.71460168622708,1081000,97.23519,43108,38662,4446,68087,39725,28362,.010575164,.010017877,.011468773,.01842349,.017847514,.025610747,,7,5,33,,,0,,,,
Miyazaki,22427,57,0,-11.25,94.71460168622708,1081000,97.23519,79999,73604,6395,76858,45941,30917,.010441412,.010311831,.010640092,.016055325,.01579014,.019902403,,2,2,33,,,0,,,,
Miyazaki,22434,18,1,-10,94.71460168622708,1081000,97.39103571428572,133635,116246,17389,82856,48976,33880,.010037458,.010101579,.0099461917,.014848334,.014351587,.019318342,,2,3,33,,,0,,,,
Miyazaki,22441,14,1,-5,,1081000,97.41701,193149,156664,36485,89806,51355,38451,.0098602343,.0098630181,.0098565193,.013249874,.012660983,.016556554,,2,3,33,,,0,,,,
Miyazaki,22448,8,0,-6.75,,1081000,97.41701,262235,191402,70833,97645,53704,43941,.0099513484,.0097783096,.010171334,.012040289,.011295248,.01465176,,0,1,33,,,0,,,,
Miyazaki,22455,12,0,-4.75,,1081000,97.41701,344844,228502,116342,103383,56067,47316,.0098889321,.0097272629,.010087598,.011601715,.010671886,.013996956,,0,0,33,,,0,,,,
Miyazaki,22462,21,0,-9.75,,1081000,97.49195857142857,423793,263881,159912,106715,57559,49156,.0097329058,.0096286833,.0098578501,.011106095,.010290203,.012777943,,0,0,33,,,0,,,,
Miyazaki,22469,9,0,-5.5,,1081000,97.54817000000001,505753,312243,193510,110037,58433,51604,.0096123088,.0094432635,.0098111816,.010361713,.0099395486,.01112409,,0,0,33,,,0,,,,
Miyazaki,22476,16,0,-6.5,,1081000,97.54817000000001,580023,350322,229701,113111,60197,52914,.0095464913,.0094525479,.0096556619,.0099655567,.0096582621,.010473792,,0,0,33,,,0,,,,
Miyazaki,22483,39,0,-1.375,,1081000,97.54817000000001,632328,371594,260734,115689,61273,54416,.0095760776,.0094893118,.0096756965,.0096324086,.0093381386,.010085355,,0,,,,,0,,,,
Nagano,21937,0,0,,100.0000007931977,2063000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Nagano,21944,0,0,,99.80153327018627,2063000,101.4166314285714,,,,,,,,,,,,,,,,,,,0,,,,
Nagano,21951,0,0,,99.30536446265775,2063000,99.88121,,,,,,,,,,,,,,,,,,,0,,,,
Nagano,21958,0,0,-4.875,99.30536446265775,2063000,99.88121,,,,,,,,,,,,,,,,,,,0,,,,
Nagano,21965,0,0,1.5,99.30536446265775,2063000,99.88121,,,,,,,,,,,,,,,,,,,0,,,,
Nagano,21972,2,0,-4.5,98.60586568841096,2063000,99.42658142857142,,,,,,,,,,,,,,,,,,,0,,,,
Nagano,21979,1,0,-8.5,94.40887304293018,2063000,96.69880999999999,,,,,,,,,,,,,,,,,,,0,,,,
Nagano,21986,1,0,-4.75,94.40887304293018,2063000,96.69880999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Nagano,21993,0,0,-.25,94.40887304293018,2063000,96.69880999999999,,,,,,,,,,,,,,0,,,,,0,,,,
Nagano,22000,4,0,-6.5,94.40887304293018,2063000,96.69880999999999,,,,,,,,,,,,,,0,,,,,0,,,,
